conversation_id,example_id,input_text,target_text,split
dlg-080ba335-20b4-43d5-a6d4-9790b933f84c,dlg-080ba335-20b4-43d5-a6d4-9790b933f84c_1_24,"Hi, I would like help in finding a hotel in San Francisco. Sure, check in dates March 18th, 2017. 2 nights 18th and 19th, 3rd days check out, 20th morning. Yes, minimum three-star quality. Yes. I want to $200 to $250, per night. I want breakfast free and it should be Wi-Fi connected. And if bar is attached, then it will be more convenient. And it should be Wi-Fi connector. If a good that would be nice.",Cova Hotel. This modern hotel in the urban Tenderloin neighborhood is a 6-minute walk from the Asian Art Museum and a 4-minute walk from the historic Great American Music Hall nightclub.,train
dlg-080ba335-20b4-43d5-a6d4-9790b933f84c,dlg-080ba335-20b4-43d5-a6d4-9790b933f84c_25_26,"Okay, what is the cost and any car parking available?",It costs 234$.,train
dlg-080ba335-20b4-43d5-a6d4-9790b933f84c,dlg-080ba335-20b4-43d5-a6d4-9790b933f84c_27_28,"Okay, Including car parking or a separate cost for car parking?",Including car parking.,train
dlg-080ba335-20b4-43d5-a6d4-9790b933f84c,dlg-080ba335-20b4-43d5-a6d4-9790b933f84c_29_30,"Yeah, thank you. And what about restaurant and is it breakfast included?",Yeah free breakfast and Wi-Fi.,train
dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e,dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e_1_2,"I need to find a hotel in San Francisco, California.",I can help you with your search for a hotel in San Francisco California.,train
dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e,dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e_3_4,I need to find one in the downtown area.,"Okay, the downtown area of San Francisco, any other preferences?",train
dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e,dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e_5_6,I need the one with free breakfast.,"Free breakfast, anything else?",train
dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e,dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e_7_9,A three-star or above rating. Okay. I also need it to be a two-bedroom.,"Okay, a hotel with 2 bedrooms is available.",train
dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e,dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e_10_15,"I need it for the dates of April 20th, 2017 through April 24th, 2017.","Oka,y check in date will be on April 20th, 2017 and check out date will be on April 24th, 2017. I found the Intercontinental Mark Hopkins San Francisco. Is there anything you would like to know more about the Intercontinental Mark Hopkins San Francisco?",train
dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e,dlg-080d0eb3-a7e5-4fe2-94f4-12c2778f865e_16_19,Are there any parking costs?,"Yes, I do see that there is a parking cost of $25 per night. Okay, you got it, booked the room.",train
dlg-0817fee9-2e0f-4014-b523-478608723935,dlg-0817fee9-2e0f-4014-b523-478608723935_3_4,"In Naples, Florida.","I can help you find the right hotel for you in Naples, Florida. How many people will there be?",train
dlg-0817fee9-2e0f-4014-b523-478608723935,dlg-0817fee9-2e0f-4014-b523-478608723935_5_48,"Okay, Two people. I would like two queen size beds in one room. It'd be next June 1st until June 5th. Check-in June 1st and check-out  be June 5th. Great. I'm looking to spend maybe under $400 a night. I'd like to have somewhat of a luxurious feel to the hotel. Yes. I'd like it to have an ocean view. Yes. I would like a balcony, too. How about a mini refrigerator? Yes. A coffee coffee maker in the room would be great. Yeah. I'd like to have a flat screen TV in the room. Yeah. Actually, I'd like to make sure there's a restaurant on the hotel grounds with a full bar. We definitely want a hotel with a pool and a hot tub. Yeah. One more thing would be a fitness center in the hotel.","There are three hotels for you to choose from one of the Naples Grande Beach Resort $424 per night, Then there's the Edgewater Beach hotel for $238 a night and finally there is the Naples Beach Hotel & Golf Club for $249 a night. All of these hotels meet all of your needs. Naples Grande Beach Hotel is that on 23 Acres of waterfront property the steps covers order 10 minutes walk from the high-end. Waterside Shops Mall in four miles from Naples to as contemporary rooms with balconies or Terraces featuring flat screen TVs iPod docks and Wi-Fi as well as mini fridges , Coffee makers and 24 hour room service Suites at separate living rooms and some have microwaves. Does fine dining restaurants Seafood Eatery in a Beach side bar serving Greek food other amenities included? Golf Course, 15 Tennis courts in the fitness center and Spa, 3 Outdoor pools one with a water slide in a private beach, Resort fee applies. Okay, I'll book it for you.",train
dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f,dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f_0_13,"Hi. I'd like help finding a hotel in San Francisco. June 4th to June 10th. Yes, it will be total of two people, me and one other person. I'm looking for a hotel suite with a Jacuzzi tub in the room, if possible.",I have the St. Regis San Francisco Hotel rating up 4.6 and is a 5-star hotel for $642 a night.,train
dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f,dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f_14_15,Do they have 24-hour room service?,"Upgraded rooms add city/park views, while suites come with in-room butler service and separate living areas.",train
dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f,dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f_16_17,Is there a gym in the hotel?,"There is a posh spa, a 24-hour gym and an indoor pool.",train
dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f,dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f_18_19,Is there valet parking?,The only parking available is paid parking.,train
dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f,dlg-082c3d2b-085e-4c4d-99e6-b7cb0c9efc0f_20_25,Does it come with a free breakfast?,There is no free breakfast there in restaurant. You've got it. I'll send an email confirmation with your reservations.,train
dlg-082cfd2b-7058-4361-a60a-3c2ec4ceec62,dlg-082cfd2b-7058-4361-a60a-3c2ec4ceec62_0_16,"I'd like help finding a hotel in Laguna Beach, California, please. Yeah. I'm going to be staying there April 19th to the 24th. I'm going with my wife, so I need to have a king-size bed. I'd also like it if it had a free breakfast, but that's not mandatory. I don't want to be paying more than $200 a night. And could it be downtown? Because that's where we're going to be like staying around there.",I found two 3-star hotels.,train
dlg-082cfd2b-7058-4361-a60a-3c2ec4ceec62,dlg-082cfd2b-7058-4361-a60a-3c2ec4ceec62_17_29,Are there any four star hotels?,"No four-star hotels. The first hotel is called Laguna Brisas. It's $171 per night. Functional rooms & free hot breakfast, plus an ocean-view terrace & an outdoor pool. The second is called Laguna Riviera Beach Resort. It's $158 per night. Casual, beachfront hotel offering relaxed rooms, plus an indoor saltwater pool & free breakfast. Laguna Brisas?",train
dlg-083175f0-20df-43ab-b1da-1f28219c0591,dlg-083175f0-20df-43ab-b1da-1f28219c0591_0_11,I'd like to find a hotel in San Francisco. I'd like to stay from August 1st to August 5th. I would like two guests.,There are no hotels in San Francisco with that price.,train
dlg-083175f0-20df-43ab-b1da-1f28219c0591,dlg-083175f0-20df-43ab-b1da-1f28219c0591_12_20,$200. Queen size bed and non-smoking. I would like a balcony. A television.,The biggest television you can get is iTunes. Correct?,train
dlg-083175f0-20df-43ab-b1da-1f28219c0591,dlg-083175f0-20df-43ab-b1da-1f28219c0591_23_24,I would also like free breakfast.,How does The Nob Hill Hotel sound or The Best Western Plus Grosvenor Airport Hotel?,train
dlg-083175f0-20df-43ab-b1da-1f28219c0591,dlg-083175f0-20df-43ab-b1da-1f28219c0591_25_26,The Grosvenor Hotel sounds good to me.,It's a low-key lodging with an outdoor pool and a steakhouse plus free Wi-Fi and Airport view shuttle and breakfast.,train
dlg-083ef817-b559-457e-a99f-186f20e23972,dlg-083ef817-b559-457e-a99f-186f20e23972_3_24,Orlando. It will will be 2nd to 24th December. That sounds great. Is it a kid-friendly restaurant in the hotel? That sound great. And does it have pool or a hot tub?,"Yes it also has a spa. There is a coffee maker, but the fireplace depends on the room you book. Are you looking for a king size bed? Starting rate is about $870.67.",train
dlg-084fb31f-cd4c-4ce4-a254-1f1e1220c0cd,dlg-084fb31f-cd4c-4ce4-a254-1f1e1220c0cd_0_2,"Hello. I'd like to make a reservation at Pearl Hotel Murray for two people from May 30th to June 1st in St. Louis, Missouri.",From May 30th to May 1st?,train
dlg-084fb31f-cd4c-4ce4-a254-1f1e1220c0cd,dlg-084fb31f-cd4c-4ce4-a254-1f1e1220c0cd_3_16,"From May 30th to June 1st. Yes. Please, search for four-star and higher. Not more expensive than $150. I'd like a suite that has at least one king-size bed, please.","St. Louis Union Station Hotel, Curio Collection by Hilton. Overlooking a grand fountain, this castlesque hotel in a converted railway terminal is 2.7 miles from Gateway Arch and 16.5 miles from St. Louis International Airport. Upscale rooms feature a flat-screen TV and free WiFi, plus custom-designed beds. Upgraded rooms have access to the Executive Lounge’s free breakfast and evening appetizers. Suites add separate living areas.",train
dlg-084fb31f-cd4c-4ce4-a254-1f1e1220c0cd,dlg-084fb31f-cd4c-4ce4-a254-1f1e1220c0cd_17_18,How much does it cost for parking?,Free parking.,train
dlg-085759d6-70a6-4021-b947-fecc9934b4ee,dlg-085759d6-70a6-4021-b947-fecc9934b4ee_3_5,"I'll be staying at Resort at Squaw Creek, California from February 2nd 2:30 pm to 6th, 2017. I like to know if there is a ski lift that comes right to the hotel.","Yes, there is ski lift.",train
dlg-085759d6-70a6-4021-b947-fecc9934b4ee,dlg-085759d6-70a6-4021-b947-fecc9934b4ee_6_9,Is it near to downtown and any restaurants nearby?,There is no downtown near this hotel. There are about six restaurants on the hotel grounds. It's located right on Squaw Valley Mountain.,train
dlg-085759d6-70a6-4021-b947-fecc9934b4ee,dlg-085759d6-70a6-4021-b947-fecc9934b4ee_10_11,Is there a full bar and is it kid friendly?,There is a full bar and it is kid friendly.,train
dlg-085759d6-70a6-4021-b947-fecc9934b4ee,dlg-085759d6-70a6-4021-b947-fecc9934b4ee_12_13,Is there a pool and a hot tub?,Yes there's an outdoor pool and a hot tub.,train
dlg-085759d6-70a6-4021-b947-fecc9934b4ee,dlg-085759d6-70a6-4021-b947-fecc9934b4ee_14_16,"Excellent, how about a fitness center, are there any special activities?",There is fly fishing golf and snowboarding all available depending on the season you visit.,train
dlg-085759d6-70a6-4021-b947-fecc9934b4ee,dlg-085759d6-70a6-4021-b947-fecc9934b4ee_17_22,Is there a balcony and is there cable TV with a mini fridge? Is there a coffee maker and the fireplace.,There is no balcony but there is cable TV and a minifridge. Some of the rooms will have a fireplace. Are you looking for a room with a fireplace?,train
dlg-086aafab-8cf7-4c6a-a8c4-e35e6ee885cd,dlg-086aafab-8cf7-4c6a-a8c4-e35e6ee885cd_0_4,"Hello, I need a hotel for Phoenix, Arizona between April 1st and 3rd. Preferably a hotel with at least a three-star rating. A room, make sure there's Wi-Fi in it and a free breakfast.",Okay. I found the Drury inn and suites located just 4 miles from the airport. This hotel serves free breakfast and has free wifi.,train
dlg-08707058-6537-4814-8328-0a4a37bf09ad,dlg-08707058-6537-4814-8328-0a4a37bf09ad_0_19,"Hello, I'm looking for a hotel in Phoenix, Arizona. Yes, I'm going to the Final Four this weekend and I'm looking to stay from Saturday to 3rd of April, which is Monday. Something no more than 10 miles away from the tournament. Two people. Three to five stars would be good. No more than $400 a night. King-sized beds, a mini bar in the room, if possible.","Pointe Hilton Squaw Peak Resort. Set in the Phoenix Mountain Preserve, this sprawling 27-acre all-suite hotel with a waterpark is 4.4 miles from Lookout Mountain Golf Club and 8 miles to Phoenix Sky Harbor International Airport. Contemporary studios and 1-bedroom suites offer custom-designed beds, flat-screen TVs and WiFi. Split-level casitas with kitchenettes are also available. Waterpark amenities include 4 acres of pools, a lazy river, waterfalls and a waterslide. There are also 3 restaurants, a poolside bar, mini-golf course, tennis courts, a fitness center and a spa. Business facilities include a business center and 46 meeting rooms. A daily resort fee applies.",train
dlg-088116f8-c8bc-4ff1-bb2f-73e85cb63cd8,dlg-088116f8-c8bc-4ff1-bb2f-73e85cb63cd8_0_5,"I like help finding a hotel in San Diego. I might like to go there from March 1st to March 8th. There'll be two of us, there won't be any kids.",Okay. Where in San Diego will you be going?,validation
dlg-088116f8-c8bc-4ff1-bb2f-73e85cb63cd8,dlg-088116f8-c8bc-4ff1-bb2f-73e85cb63cd8_6_7,I will be going to the Zoo and Sea World.,Okay. I have a hotel that's located near them. It's called Ocean Beach Hotel.,validation
dlg-088116f8-c8bc-4ff1-bb2f-73e85cb63cd8,dlg-088116f8-c8bc-4ff1-bb2f-73e85cb63cd8_8_11,Do they have a suites?,"It has standard rooms and condos, but no suites. Sure thing. A standard room comes with mini-fridges, microwaves and patios that overlook the ocean.",validation
dlg-088116f8-c8bc-4ff1-bb2f-73e85cb63cd8,dlg-088116f8-c8bc-4ff1-bb2f-73e85cb63cd8_12_17,"Okay, I'll take a standard room.","Sure thing. Near the hotel, you can do the following: Rent bikes to bike around, join a fishing charter and even water ski. This hotel is located 3.1 miles from Sea World and 8 miles near the Zoo.",validation
dlg-088611b6-1f7a-4024-9119-45da1c7ca19a,dlg-088611b6-1f7a-4024-9119-45da1c7ca19a_0_10,"I need help finding a hotel in Lubbock, Texas. I'll need it from this Friday through this coming Sunday and I need it for two guests. Something less than $150 a night and something with a balcony. I need possibly two beds that are queen size and if it has free breakfast that'd be good.","Homewood Suites by Hilton matches those references. Okay, I'll book. Enjoy your stay.",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_0_19,I like to find out more about the hotel I want to play at the park city Peaks Hotel Park City Utah. 1912-2016 to 23-2016.,How far is the hotel is not in the woods. it's 1.5 miles away from the ski slopes.,train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_20_21,"Okay, Google guns have a restaurant that has a football and a friend?","Yes, the restaurant in the hotel has a full bar and is kid-friendly.",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_22_23,Underwater Hotel amenities Vegas have a fitness center,"Yes, it has a fitness center.",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_24_25,That I'm in and I don't want information about the room until you have a mini-fridge and the coffee maker.,"Yes, it has a mini-fridge and a coffee maker.",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_29_39,I'll be having three people and one case I made one room.,"There is a room with 2 queen beds. It's $135 per night. 2346 Park Ave, Park City, UT 84060. (435) 649-5000.",train
dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a,dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a_1_15,"Hi Assistant. I need to find a hotel in Madison, Wisconsin. I need a hotel this week from this Friday to the following Sunday for two nights. Yeah. I'm looking for a room that has a coffee maker and this would be for three adults. Anything less than $150 per night is fine. Like three or four is okay.",May I suggest the Hotel 6 Madison East Wi. the price is $83 per night.,train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_1_6,"I'd like to book a hotel in San Francisco, California. I'm looking to book something on this weekend, please. For two people, please and I would like one king-size bed.",Okay. So just to confirm you want to find Hotel in San Francisco and will you be checking in on Friday or Saturday?,train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_7_8,Friday.,And are you going to be checking out on Sunday or Monday?,train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_9_20,"Monday. Yes, I would like a hotel with free breakfast and it should be four stars or higher. I would like it to be cheaper than $200, please. And it should be somewhat close to the Transamerica building.","I found a hotel that meets all of your requirements, it's called ""The University Club San Francisco"" and it goes for $220 a night. I found a hotel for $159 a night called The Hampton Inn San Francisco Downtown/Convention Center. Would you like to know more about this hotel?",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_21_23,How close is it to the Transamerica building?,The Transamerica building is one mile away.,train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_24_36,Sounds good. Does it have free breakfast? How about parking? Is there free parking?,"There is parking but you do have to pay. Most hotels in San Francisco are the same. The hotel has free Wi-fi, free breakfast and is air-conditioned, has laundry service, has a big business center, has a fitness center and a smoke-free rooms. Rooms have mini fridges, city views and pull-out sofa, swept bars, microwave and coffee makers with flat screen TVs and laptop desks. Okay, I've booked it for you. You can find your receipt via email.",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_1_12,"I like help finding a hotel in Park City, Utah. I'm staying there on February 2nd, 2017. Gonna be a wild night at 1 tonight. Yeah, I'd like that hotel to have kitchen in the room.","Well, we have 3 main hotels in Park City. One called Park City Peaks, the other is Marriott Summit Watch and the last is Marriott Mountainside Hotel.",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_13_14,Let's go for the Mountainside. Does the rooms come with a kitchen?,Only the villas for this hotel have full kitchens.,train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_15_18,That's great. What about the whirlpool tub and a fireplace? Does the rooms have whirlpool tub and a fireplace?,"None of the rooms have both. But, the villas have a fireplace. There are no whirlpool tubs.",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_19_21,"Just a fireplace, that's great. Is that close to the ski-lifts?","Yes, it is near to ski-lifts.",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_24_31,Does the hotel have an indoor or an outdoor pool?,They do have an indoor pool. Sounds good. I'll book that hotel for you.,train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_1_10,I'd like help finding a hotel in New York City. January 26th and 27th. I would like less than 209.,"Okay, I can look that up for you. Hold, Just a moment. I have located a few hotels, The Night Times Square and Double Tree Suites by Hilton Hotel New York City Times Square. The different types of rooms they have standard, king, and double.",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_13_16,Tell me about Double Tree.,"Okay, let me check that for you. Double Tree is a 4.1 star rating, it is on the center of Town Square. All suite, Some with Skyline or Hudson River view include living rooms, kitchenettes, custom-designed beds, flat-screen TVs, desks and Wi-Fi.",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_17_22,I would like a room at the Double Tree.,(212) 719-1600.,train
dlg-0958939d-418b-4784-89ac-2776747a9268,dlg-0958939d-418b-4784-89ac-2776747a9268_0_15,"I'd like help finding a hotel in New Orleans. I'm looking to stay from March 23rd to March 28th. There will be five people, and we'll need two adjacent rooms. Can I get a hotel that only has a three star rating or higher? Can I get a hotel that has a gym? I'd also like it to have free Wi-Fi, if at all possible. And for parking, I'd prefer if there was just a free parking lot. And then, last thing. Can I also get a hotel that has free breakfast?","I'm sorry, I was able to meet all your rights requirements except for the free breakfast.",train
dlg-0958939d-418b-4784-89ac-2776747a9268,dlg-0958939d-418b-4784-89ac-2776747a9268_18_22,"Under $200 a night would be nice, but if that's not possible, that's okay.","I found a hotel called The Wyndham New Orleans French Quarter and it is $192 a night, would you like me to tell you more about it? Located a block off the Canal Streetcar line in the historic French Quarter, this upscale hotel is a 7-minute walk from the Audubon Aquarium of the Americas and a 9-minute walk from Jackson Square. The modern rooms have free WiFi, iPod docks and flat-screen TVs with premium channels, plus desks and coffee makers, microwaves and minifridges are available on request. Suites add separate sitting areas with pull-out sofas. Amenities include a restaurant and sports bar offering Southern cuisine, as well as an indoor heated pool, a fitness center, paid parking and laundry facilities. Pets are accepted by advance arrangement.",train
dlg-0958939d-418b-4784-89ac-2776747a9268,dlg-0958939d-418b-4784-89ac-2776747a9268_23_25,Modern room like I thought. Since the premium channels plus death maker microwaves and they're available at settle out some sports.,"Great, I'll book it for you then.",train
dlg-096fb569-6e07-40e4-9cdb-639c2864cdfe,dlg-096fb569-6e07-40e4-9cdb-639c2864cdfe_0_11,"I'd like help in finding a hotel in Park City, Utah. It needs to be chic and upscale. On December 25th. Till December 30th. It need to be able to hold up to eight people.","Okay, One room with 8 people? How about 2 rooms with 4 people each?",train
dlg-096fb569-6e07-40e4-9cdb-639c2864cdfe,dlg-096fb569-6e07-40e4-9cdb-639c2864cdfe_14_21,"I want my second room not the first one to have a full kitchen. I also want a big fireplace. And I want one close to a ski area. What offerings does the hotel have for skis? That's perfect, and do they have indoor pools as well?",Only one of the hotels has an indoor pool. the other has only an outdoor pool.,train
dlg-096fb569-6e07-40e4-9cdb-639c2864cdfe,dlg-096fb569-6e07-40e4-9cdb-639c2864cdfe_22_25,"Give me the one with the indoor pool, and that will be perfect.",Marriott summit watch. Perfect for you? Great! Any other questions about Marriott summit watch?,train
dlg-09878fa0-d641-4cb6-a4e9-6dc1efee505a,dlg-09878fa0-d641-4cb6-a4e9-6dc1efee505a_0_8,"I need to look for a hotel in Nashville, Tennessee. It's going to be from April 1st to April 4th. I'm looking for a three-star.","I found the Clarion Hotel in Downtown, Nashville for $208 a night. so, you are looking for single bedrooms, is that correct?",train
dlg-09878fa0-d641-4cb6-a4e9-6dc1efee505a,dlg-09878fa0-d641-4cb6-a4e9-6dc1efee505a_9_15,"Yes, and I want Wi-Fi in my room. I want it to be Downtown, Nashville. Yes, free parking, off the street, preferably.","There's a Comfort Inn in Downtown, Nashville for $196.",train
dlg-09a371d8-1043-4c5e-8ffd-a31e7b970901,dlg-09a371d8-1043-4c5e-8ffd-a31e7b970901_1_14,I'd like to find a hotel in New York City. I'd like it to be on December 31st check in. Until the 2nd. King size bed with a gun. 3 stars or higher.,I have located the Sanctuary Hotel and the Holiday Inn New York city Times Square.,train
dlg-09a371d8-1043-4c5e-8ffd-a31e7b970901,dlg-09a371d8-1043-4c5e-8ffd-a31e7b970901_15_16,"Is that right in Times Square, how far of a walk is it from Times Square?",Holiday Inn is about 5 minutes and the Sanctuary is in Time Square.,train
dlg-09a371d8-1043-4c5e-8ffd-a31e7b970901,dlg-09a371d8-1043-4c5e-8ffd-a31e7b970901_17_29,"Okay, that's perfect. There's going to be two of us and is that around $250 a night or how expensive is that?","Sanctuary is about $280. It looks like there are guest rooms and standard rooms. One is a suite and the other is just a standard. Here is the number, (212) 234-7000.",train
dlg-09d8b27b-9682-48cd-9610-785215ec01ff,dlg-09d8b27b-9682-48cd-9610-785215ec01ff_1_13,"Hello. I'm looking for a hotel in Lubbock, Texas. Yeah. I'll be leaving on this Friday, and I need the hotel for 2 nights, so I'll be going through till the following Sunday. Only one guest, sir or ma'am. Yeah. Thank you for asking. I have a price. I need the price to be less than $150 a night. I need the bed to be a king size bed. I would like a coffee maker please, one that brews really good. And I want free breakfast, too.","I found a hotel for you at the Rodeway Inn. You got it, enjoy your stay.",train
dlg-0a28e520-9944-4806-8aee-ae6844815dae,dlg-0a28e520-9944-4806-8aee-ae6844815dae_3_18,"I'd like to stay in Carlsbad, California. From June 16th to the 19th 2017. Ideally, I'd prefer to spend less than $300 per night. I would like it to be a resort style hotel. I'm hoping that the Google ratings are four stars and above. I have specific requests for my amenities. The hotel room must have these things: an ocean view, a balcony, a mini refrigerator, king-size bed, in-room coffee service, and a flat-screen television. Flat-screen TV.","Oceam Palms Beach Resort, Tamrarack Beach Resort. Did you want any more information?",train
dlg-0a28e520-9944-4806-8aee-ae6844815dae,dlg-0a28e520-9944-4806-8aee-ae6844815dae_19_20,Do either of them have a restaurant with a full bar on the hotel grounds?,"The Tamarack Beach Resort has a restaurant, unfortunately the Ocean Palms Resort doesn't.",train
dlg-0a2f297e-25e2-4dba-8c4a-c716992fb00b,dlg-0a2f297e-25e2-4dba-8c4a-c716992fb00b_1_12,"I'd like help with finding a hotel in New York City. I'm staying there for my sister's wedding on January 1st to the 5th. And, the thing is I want it right in Time Square. Less than $200 per night. It's for me and my two cousins. Total three of us. Can you also make sure it has a bar and a restaurant in the hotel?","Yes, I can do that for you. How about The Westin New York at Times Square?",train
dlg-0ab2ab29-1f1d-4166-8f97-92555fa2c68e,dlg-0ab2ab29-1f1d-4166-8f97-92555fa2c68e_2_28,"Hello. I'd like help finding a hotel in San Francisco. Yeah. It would be from February 27th through March 4th. There'll be two of us. I'd like about a three or four-star rating. Somewhere kind of the touristy area. Sure. I'd like it to be like in a tourist area like maybe Fisherman's Wharf or something like that. Great. If possible, I'd also like to have a view. And I'd also like to know if there's any tours that the hotel offers.",Let me check that for you. I think Hotel Vitale suits for your requirements. It has 4.4 rating from users. Okay. Booking confirmed for Feb 27 to Mar 4. I have sent you the details of your booking to your mail.,train
dlg-0ac4e0fe-f6fc-45f2-ac6d-6c9b29f02ff1,dlg-0ac4e0fe-f6fc-45f2-ac6d-6c9b29f02ff1_4_22,"Carlsbad, California. June 16th to June 19th. About $100 or less per night. Yeah, the hotels very close to the beach. I'll like to have a ocean view. And the balcony. A king bed.",I was able to find a couple of places that meet your preferences. The Hilton Garden Inn and the Best Western Plus Beach View Lodge.,train
dlg-0ac4e0fe-f6fc-45f2-ac6d-6c9b29f02ff1,dlg-0ac4e0fe-f6fc-45f2-ac6d-6c9b29f02ff1_23_24,Does it have a flat screen TV?,"Yes, both places have flat screen TV's.",train
dlg-0ac4e0fe-f6fc-45f2-ac6d-6c9b29f02ff1,dlg-0ac4e0fe-f6fc-45f2-ac6d-6c9b29f02ff1_25_31,Does it have a pool with a hot tub? What about a fitness center?,Hilton Garden Inn with 4.0 stars.,train
dlg-0ac4e0fe-f6fc-45f2-ac6d-6c9b29f02ff1,dlg-0ac4e0fe-f6fc-45f2-ac6d-6c9b29f02ff1_33_35,Does it have in-room coffee?,Best Western Plus with 4.4 stars. Both have the ability to make coffee in the room.,train
dlg-0ad32be0-c1fc-413f-b6a7-116d9d7504bd,dlg-0ad32be0-c1fc-413f-b6a7-116d9d7504bd_0_26,"Good evening. I was hoping you could help me find a hotel in Lubbock, Texas, please. Yeah. I can go ahead and do that. I'm going to need a hotel from this Friday up and through the following Sunday, so that'll be two nights. Two adults, please. I'll consider anything that's under $300, a night. Yes, I do. I'm hoping that I could have room a with two queen-sized beds. I'd like to make sure that the room has a microwave. And lastly, if at all possible, if the location at the hotel has free parking.",1st Staybridge Suites Lubbock. 2nd La Quinta Inn & Suites Lubbock North. Best Western Plus Tech Medical Center Inn. Booking has been done and the details have been emailed to you.,train
dlg-0af3f8a6-181d-4d27-9bb3-dc5686a87e03,dlg-0af3f8a6-181d-4d27-9bb3-dc5686a87e03_1_15,"Hi, I'm looking for a hotel in Palm Springs, California. I'm going to be staying on the 27th through the 30th of October, this month. And it'll be for just one person. Of October, this month. And it'll be for just one person. I don't want to spend more than $200 per night. I'd prefer over 3 and 1/2. A refrigerator, coffee machine, iron, and it also needs to have Wi-Fi.",Do u prefer a free breakfast with your stay? I found a place at the Ivy Palm Resort & Spa.,validation
dlg-0af3f8a6-181d-4d27-9bb3-dc5686a87e03,dlg-0af3f8a6-181d-4d27-9bb3-dc5686a87e03_16_22,"All right, one last thing. I'd prefer to have a queen-size bed. Is that available?","Low-key rooms have free Wi-Fi, desks and premium cable TV, plus mini-fridges and coffee makers. Upgraded rooms feature private patios. Complimentary amenities include continental breakfast and parking. There are 2 outdoor pools and hot tubs, and massage treatments are available for a fee. Guests also have access to discounted rates at a nearby golf course.",validation
