conversation_id,example_id,input_text,target_text,split
dlg-2d55a718-e0b4-4d46-bdb0-c7d9e5bae370,dlg-2d55a718-e0b4-4d46-bdb0-c7d9e5bae370_1_6,"I need to book a round-trip flight from Seattle to New York. Yeah, I need to leave on the 14th and return on the 18th. I would like to leave and return in the afternoon. And I'm looking for the cheapest flight.",Do you prefer non-stop or layover?,train
dlg-2d55a718-e0b4-4d46-bdb0-c7d9e5bae370,dlg-2d55a718-e0b4-4d46-bdb0-c7d9e5bae370_7_18,Just whatever is the cheapest flight.,"I found a flight for you. with United Airlines, it departs 4:50 PM and arrives at 1:08 AM. Return flight Departs at 4:59 PM – Arrives at 8:02 PM. $479 for round trip. You got it, enjoy your flight.",train
dlg-2d6e6445-6621-4a67-be37-41db70cdcd4e,dlg-2d6e6445-6621-4a67-be37-41db70cdcd4e_1_2,"Hi there, I need help booking a commercial round trip airline flight from San Francisco to Salt Lake City.","A flight from SFO to SLC, right?",train
dlg-2d6e6445-6621-4a67-be37-41db70cdcd4e,dlg-2d6e6445-6621-4a67-be37-41db70cdcd4e_5_8,Today we turning 25th.,The 22nd through the 25th.,train
dlg-2d6e6445-6621-4a67-be37-41db70cdcd4e,dlg-2d6e6445-6621-4a67-be37-41db70cdcd4e_9_10,Yes. Like to return in the evening for both. I like to fly in the evening both ways.,You are booked to depart at 9pm on the 22nd and return on a 7pm flight.,train
dlg-2d9259ef-aab2-42f2-b187-87a48e942719,dlg-2d9259ef-aab2-42f2-b187-87a48e942719_1_3,"Yes, I'd like to book a round-trip flight from San Francisco to Chicago. Leaving today and coming back in 2 days.","I can help you with that. Return date June 28th, is that correct?",train
dlg-2d9259ef-aab2-42f2-b187-87a48e942719,dlg-2d9259ef-aab2-42f2-b187-87a48e942719_6_15,Coach and the afternoon departure time.,Got it and do you prefer a nonstop flight? Departing flight from SFO at 7:47 p.m. Landing in Chicago at 1:47 a.m. Return flight departs Chicago at 7:20 p.m. lands in SFO at 9:50 p.m.,train
dlg-2d9259ef-aab2-42f2-b187-87a48e942719,dlg-2d9259ef-aab2-42f2-b187-87a48e942719_16_23,Can I change this to the cheapest flight and add free baggage?,"Let me check on that for you. Just a moment. I've updated your traveling itinerary you will now depart San Francisco at 6 p.m. land in Chicago at 11:59 p.m. I've updated your traveling itinerary you will now depart San Francisco at 6 p.m. land in Chicago at 11:59 p.m. On the return flight you would depart Chicago at 3:55 p.m. land in SFO at 6:30 p.m. Sure thing, I will send you a confirmation to your email, have a safe flight.",train
dlg-2d943798-aa92-43b4-bc91-57198bb155e2,dlg-2d943798-aa92-43b4-bc91-57198bb155e2_0_5,I need to find a flight from JFK to LAX. It will be April 1st through April 4th. Delta.,Morning or afternoon flight?,train
dlg-2d943798-aa92-43b4-bc91-57198bb155e2,dlg-2d943798-aa92-43b4-bc91-57198bb155e2_6_11,Morning. I would like it to be under $400. Economy.,Non stop or layoff?,train
dlg-2d943798-aa92-43b4-bc91-57198bb155e2,dlg-2d943798-aa92-43b4-bc91-57198bb155e2_12_14,Non-Stop.,It leaves New York at 9:40 A.M. and arrives at LAX at 1:05 P.M.,train
dlg-2da43f29-f3c9-4973-a5b7-9413f5e2f8a5,dlg-2da43f29-f3c9-4973-a5b7-9413f5e2f8a5_1_4,"Yes, I'd like to book a round-trip flight from Seattle Washington to Salt Lake City. I'd like to leave tonight and return in 4 days.","Okay, I have the flight information up now. And I just want to confirm that you want to leave today, June 29th and return on July 2nd. Is that correct?",train
dlg-2da43f29-f3c9-4973-a5b7-9413f5e2f8a5,dlg-2da43f29-f3c9-4973-a5b7-9413f5e2f8a5_7_14,I'd like business class and free luggage.,"For the trip there I have three options for you. The least expensive is $465 with American Airlines and least at 10:05 pm and it's a non-stop flight. Your next option is leaving at 10:59 pm with Delta Airlines for $580, this is also a non-stop flight. The latest flight tonight is at 11:15 pm with Alaska and this is $855 which is also a non-stop flight. Which one is your preference?",train
dlg-2da43f29-f3c9-4973-a5b7-9413f5e2f8a5,dlg-2da43f29-f3c9-4973-a5b7-9413f5e2f8a5_15_23,I'll go with Alaska Airlines.,For the return flight I have a 7:25 pm departure time. Does that work for you? Your information has been emailed to you.,train
dlg-2dba0636-5927-4ff2-a72f-207891acbbde,dlg-2dba0636-5927-4ff2-a72f-207891acbbde_2_3,"Hello, I have a business trip that I need to attend on Saturday so I need to get a flight to Miami on Friday. Can you help me with that?","Yes, sure I can help you with your flight search to Miami. Are you departing from Seattle Washington?",train
dlg-2dba0636-5927-4ff2-a72f-207891acbbde,dlg-2dba0636-5927-4ff2-a72f-207891acbbde_4_5,"Yes, I'm departing from Seattle, Washington.","Okay, do you need a round-trip or a one-way trip?",train
dlg-2dba0636-5927-4ff2-a72f-207891acbbde,dlg-2dba0636-5927-4ff2-a72f-207891acbbde_6_9,I need a round trip. I'll be returning on Monday.,Do you need a non-stop flight or do you mind having a layover?,train
dlg-2dba0636-5927-4ff2-a72f-207891acbbde,dlg-2dba0636-5927-4ff2-a72f-207891acbbde_10_13,How long is the layover?,The average layover time is about an hour. What time do you prefer to leave on Friday?,train
dlg-2dba0636-5927-4ff2-a72f-207891acbbde,dlg-2dba0636-5927-4ff2-a72f-207891acbbde_14_17,I need to leave around 3:00 p.m.,"I have found a flight departing from Seattle at 1:31 p.m, is that okay for you? This flight has a layover in Dallas for 1 hour and 7 minutes.",train
dlg-2dba0636-5927-4ff2-a72f-207891acbbde,dlg-2dba0636-5927-4ff2-a72f-207891acbbde_20_25,I'd like to leave around 4:00 p.m on Monday.,"The return flight is there for 3:35 p.m from Miami, is that okay for you? Yes, sure. I have your details in my file. I'll book the ticket for you. I will send you a confirmation to your email to have a safe flight.",train
dlg-2dc5e8a7-2e24-47dd-ae6c-b4eff67d4dd1,dlg-2dc5e8a7-2e24-47dd-ae6c-b4eff67d4dd1_1_15,I'd like a round-trip commercial airline flight from Los Angeles to Denver. Can I have the cheapest and the earliest possible? And I'd like to leave today and return in 5 days.,"Okay, so if you want the cheapest it is going to be $553, if you actually returned two days later you can save $348. The price for leaving today is going to start at $553. If you leave on July 6th it will cost $358 cheaper. Okay so you will be leaving Los Angeles at 8:55 p.m. And arriving in Denver at 12:21 a.m.",validation
dlg-2e0b1522-9b84-41f5-b108-246d73a9bff9,dlg-2e0b1522-9b84-41f5-b108-246d73a9bff9_1_2,"I would help in finding a flight to Spain, Madrid.",Is this going to be a one-way flight or round-trip flight?,train
dlg-2e0b1522-9b84-41f5-b108-246d73a9bff9,dlg-2e0b1522-9b84-41f5-b108-246d73a9bff9_3_8,"It's a round-trip flight. I will be leaving on 13th May 2017. I will be returning on May 17th, 2017.",Is economy class okay?,train
dlg-2e0b1522-9b84-41f5-b108-246d73a9bff9,dlg-2e0b1522-9b84-41f5-b108-246d73a9bff9_9_12,Economy is just fine for this flight.,"Turkish airways has a flight leaving at 6:25 PM with one stop in Istanbul for 13 hours round trip for $897. Wonderful. I'll get that book for you, was there anything else?",train
dlg-2e7ca467-d324-4ac2-a554-d2dae5fe3e2f,dlg-2e7ca467-d324-4ac2-a554-d2dae5fe3e2f_1_4,Yes I need a nonstop flight to San Diego.,I can help you book a flight. I see that you're in New York is that where you want to fly out from? Do you have a preference which New York airport?,train
dlg-2e7ca467-d324-4ac2-a554-d2dae5fe3e2f,dlg-2e7ca467-d324-4ac2-a554-d2dae5fe3e2f_5_16,"JFK. JFK. And I would prefer American Airlines. American Airlines. American Airlines. Today and I'm returning on the 10th. One. Non-stop, coach, Wi-Fi, on American Airlines.",Okay. Let me find that for you. Hod on. There's one flight available for you it leaves at 5:55 p.m today it is a nonstop flight and Lance and JFK 8:58 p.m the cost of the ticket is $936 round trip how does this work for you.,train
dlg-2e7ca467-d324-4ac2-a554-d2dae5fe3e2f,dlg-2e7ca467-d324-4ac2-a554-d2dae5fe3e2f_17_26,Is it coach?,It is economy-class American Airlines and has Wi-Fi. The return flight scheduled for this one is at 7:45 a.m on May 10th and arrives back in New York City at 4:15 p.m. It is also a nonstop flight with American Airlines and has Wi-Fi does this suit your needs. Consider it done and please find your itinerary via email.,train
dlg-2e82e974-5511-4b9d-b121-5b56e0e488be,dlg-2e82e974-5511-4b9d-b121-5b56e0e488be_3_4,"I'm flying from Los Angeles International Airport to Madrid, Spain.","Okay, I will search for flights from Los Angeles International Airport to Madrid, Spain.",train
dlg-2e82e974-5511-4b9d-b121-5b56e0e488be,dlg-2e82e974-5511-4b9d-b121-5b56e0e488be_5_6,"Yes, I want it to be a coach. No more than two layovers.","Got it, economy-class tickets.",train
dlg-2e82e974-5511-4b9d-b121-5b56e0e488be,dlg-2e82e974-5511-4b9d-b121-5b56e0e488be_7_12,My travel dates are April 15th to April 26th.,"Two layovers or less? Departure date is on April 15th and return date is on April 26th, is that correct? Do you have a specific time you would like to depart from LAX?",train
dlg-2e82e974-5511-4b9d-b121-5b56e0e488be,dlg-2e82e974-5511-4b9d-b121-5b56e0e488be_13_24,Morning for both flights. Do you have both flights in the morning?,"Okay, morning flights preferred. I have found a flight departing LAX at 8:55 AM, this flight has one-stop for 1 hour and 40 minutes in Atlanta. Yes, the return flight have departing at 10 AM. This flight has one-stop in Paris for 1 hour and 5 minutes. Would you like to know the total cost for this round-trip? Total cost for this trip is $1,576.",train
dlg-2e877d09-4df7-482d-96e8-f9f502489196,dlg-2e877d09-4df7-482d-96e8-f9f502489196_0_4,"I need help finding a flight to London, England.",Houston to London?,train
dlg-2e877d09-4df7-482d-96e8-f9f502489196,dlg-2e877d09-4df7-482d-96e8-f9f502489196_6_21,"I'd like a non-stop flight. Like it to cost less than $1,000. I have a preference for a US Airline. I'd like to leave in the afternoon if possible. Wednesday, April 12th to leave.","Looks like there aren't any nonstop flights under $1000. And you want nonstop, right?",train
dlg-2e877d09-4df7-482d-96e8-f9f502489196,dlg-2e877d09-4df7-482d-96e8-f9f502489196_23_25,Search me the cheapest non-stop flights.,"The cheapest nonstop would be $952 with British Airways, which isn't a US Airlines.",train
dlg-2e877d09-4df7-482d-96e8-f9f502489196,dlg-2e877d09-4df7-482d-96e8-f9f502489196_26_29,That's okay. I trust British.,There are two times to fly one is 04:05 and the other is 08:25.,train
dlg-2e877d09-4df7-482d-96e8-f9f502489196,dlg-2e877d09-4df7-482d-96e8-f9f502489196_31_44,"Okay, I'll take the 4:05. I'm a little surprised you didn't tell me about this before when I asked for afternoon flights. But anyway, I'll take the 4:05.",You'll arrive in London at 7:25 AM the next day. There are 2 flights at 9:55 AM and 2:20 PM.,train
dlg-2e877d09-4df7-482d-96e8-f9f502489196,dlg-2e877d09-4df7-482d-96e8-f9f502489196_45_54,"2:20, please.",It's a 10 hour flight. You will be back in Houston at 6:35 PM. Total for this nonstop flight is $952 for round trip. Economy seating.,train
dlg-2ec1e3cc-6e53-4eeb-b91c-035202c545cb,dlg-2ec1e3cc-6e53-4eeb-b91c-035202c545cb_1_6,"I need to book a round-trip flight from Seattle to Miami. I'm leaving from Seattle and going to Miami. I'm leaving this afternoon, and coming back on the 14th.","Got it. I have departing flights at 5:36, 11:10, 10:50.",train
dlg-2ec1e3cc-6e53-4eeb-b91c-035202c545cb,dlg-2ec1e3cc-6e53-4eeb-b91c-035202c545cb_7_10,Are any of those non-stop?,"The 10:35 flight is the non-stop one. For the return flight, I have an 8:23, 5 p.m. and 9:30p.m., which one would you like to book?",train
dlg-2ec1e3cc-6e53-4eeb-b91c-035202c545cb,dlg-2ec1e3cc-6e53-4eeb-b91c-035202c545cb_11_14,Are those nonstop?,"The 8:23 flight is nonstop. Okay, your reservation has been booked. A confirmation email has been sent.",train
dlg-2ece13b8-0246-4fb3-a1a0-a38415847416,dlg-2ece13b8-0246-4fb3-a1a0-a38415847416_0_7,"Hello. I'm having a business trip to Madrid. I need to leave on April 3rd and return on April 7th, preferably Economy-class. I prefer non-stop, if you can find it. April 7th.","I found a flight on British Airways for $1,429. Economy.",train
dlg-2ece13b8-0246-4fb3-a1a0-a38415847416,dlg-2ece13b8-0246-4fb3-a1a0-a38415847416_8_12,Great. Any layovers?,One layover in London for 6 hours and 10 minutes. I'm booking the flight.,train
dlg-2ef25a24-a0b4-4b23-97bb-a4565d4d8726,dlg-2ef25a24-a0b4-4b23-97bb-a4565d4d8726_1_2,"Yeah, I need a round trip commercial airline flight from Seattle to Denver.",Did you say business?,train
dlg-2ef25a24-a0b4-4b23-97bb-a4565d4d8726,dlg-2ef25a24-a0b4-4b23-97bb-a4565d4d8726_6_24,"Today this evening. In 5 days. Please make it non-stop, and I would like a window seat.","$345 at United Airlines nonstop two hour 40 minute fight time. Leaving at 10:59 a.m. Okay booked. How about $353 with United Airlines leaving at 7:01 p.m nonstop? Okay you're all set, enjoy your flight.",train
dlg-2f15ae0b-3905-41c2-9b36-f212defba697,dlg-2f15ae0b-3905-41c2-9b36-f212defba697_1_4,"Hello, I'm looking for a round trip airline flight from San Francisco to Salt Lake City. I'm going to be departing today and returning in 2 days.","Did you want economy, business class, or first class?",validation
dlg-2f15ae0b-3905-41c2-9b36-f212defba697,dlg-2f15ae0b-3905-41c2-9b36-f212defba697_5_6,Business class is good. And I'd like to leave as early as possible.,Got it. Are layovers okay?,validation
dlg-2f15ae0b-3905-41c2-9b36-f212defba697,dlg-2f15ae0b-3905-41c2-9b36-f212defba697_7_11,Layovers are okay.,"My earliest flight is at 2:40 PM and I have a 3:55 PM. Would you like that one? For the return flight I have a 1:48 PM, 3:30 PM or 6:50 PM. Got it. Reservation has been made.",validation
dlg-2f1769af-e58a-4eb5-aec1-fb5de78bda68,dlg-2f1769af-e58a-4eb5-aec1-fb5de78bda68_1_2,Hi. I'd like help finding a flight to Budapest.,"Okay, I see you'll be leaving out of LAX. Is that correct?",train
dlg-2f1769af-e58a-4eb5-aec1-fb5de78bda68,dlg-2f1769af-e58a-4eb5-aec1-fb5de78bda68_5_10,It will be on the 3rd of June. And I'll be going back on 5th of June. And I'll be going back on 5th of June. Is there any way that we can get a direct flight? And maybe just an economy-class seat. And maybe just an economy-class seat.,"Unfortunately, there are no direct flights at the moment.",train
dlg-2f1769af-e58a-4eb5-aec1-fb5de78bda68,dlg-2f1769af-e58a-4eb5-aec1-fb5de78bda68_11_18,"Okay, I guess I'll have a layover, then. Thank you. I prefer evening flights.","Does a 4:05 p.m. flight works for you? Great! And how about returning at 8:35 p.m.? Okay, perfect. Then your total flight will be $1,124.",train
dlg-2f3f68fa-295b-42ca-b853-3be1d30edb87,dlg-2f3f68fa-295b-42ca-b853-3be1d30edb87_1_16,"Hi, I'd like to get a round trip commercial airline flight. Sure, I need it from Sacramento to Salt Lake City. I'd like to leave today and return in 3 days. I'd like it to be earliest for both days. Prefer it to be Business-class, the most expensive business class you have.","Do u prefer non-stop or layover? I found a flight for you at Delta Airlines, It departs at 6:51 PM and arrives at 9:28 PM. Your return leaves at 9:13 AM and arrives at 10:04 AM. The total price is $1267.",validation
dlg-2f8c43f6-b78d-47aa-b086-27e19b569087,dlg-2f8c43f6-b78d-47aa-b086-27e19b569087_1_2,I would like to book a round-trip flight to Los Angeles.,From New York City?,train
dlg-2f8c43f6-b78d-47aa-b086-27e19b569087,dlg-2f8c43f6-b78d-47aa-b086-27e19b569087_3_14,"Yes, LaGuardia. I would like to leave on March 3rd and return on March 6th. Yes. I will prefer to fly early in the morning. I prefer to stay under $1,000. I'd rather a nonstop flight. And the seating class can be economy.","There no non-stop flights, but there is one stop flights.",train
dlg-2f8c43f6-b78d-47aa-b086-27e19b569087,dlg-2f8c43f6-b78d-47aa-b086-27e19b569087_15_16,One stop flights are fine.,"Okay, there are some with Chevrolet over from 36 minutes to 1 hour and 9 minutes, the price range of $537 to $774.",train
dlg-2f8c43f6-b78d-47aa-b086-27e19b569087,dlg-2f8c43f6-b78d-47aa-b086-27e19b569087_17_22,I'll take the 36 minute.,The 36 minute layover is with Delta Airlines leaving at 6 a.m. for $774. Do you want to leave in the morning again?,train
dlg-2f8c43f6-b78d-47aa-b086-27e19b569087,dlg-2f8c43f6-b78d-47aa-b086-27e19b569087_23_24,Yes. I'd rather leave in the morning.,There's a 9:10 a.m. flight with United with one stop for 15 minutes.,train
dlg-2fb1ef01-cd94-4a04-9354-35ebf8372e31,dlg-2fb1ef01-cd94-4a04-9354-35ebf8372e31_2_13,"I need to book a flight from JFK to Seattle. One round-trip. I would like to leave April 20th, and I would like to get back April 24th. I would like it to be a nonstop flight. I would like to fly on Delta. I would like to leave in the evening.",The latest flight I have a 7:50 p.m. or 3:45 p.m.,train
dlg-2fb1ef01-cd94-4a04-9354-35ebf8372e31,dlg-2fb1ef01-cd94-4a04-9354-35ebf8372e31_14_15,7:50 p.m. will be fine.,Okay I just want to confirm that this is economy class or would you like a different class?,train
dlg-2fb1ef01-cd94-4a04-9354-35ebf8372e31,dlg-2fb1ef01-cd94-4a04-9354-35ebf8372e31_16_23,"Economy class, please.",Up at the 7:50 p.m. flight for you it is non-stop that last for 6 hours and 34 minutes and the price is $307 please wait while I get the return flight details for you. The flight returns at 10:45 p.m. and arrives back in New York at 7:09 a.m. Consider it done I'll send you an email with the details.,train
dlg-2fbabe72-c70b-461a-8391-9e98be9df510,dlg-2fbabe72-c70b-461a-8391-9e98be9df510_2_3,"I need to find a flight from Seattle, Washington to Boston, Massachusetts, please.","No problem, I can find a flight for you to Boston. What date range would you like to leave and get back?",train
dlg-2fbabe72-c70b-461a-8391-9e98be9df510,dlg-2fbabe72-c70b-461a-8391-9e98be9df510_4_5,"The date that I'm thinking of in particular is March 3rd to March 15th, 2017 at 6 am in the morning or 6:30 am or 7 am.","Okay, I'll find flights for you from March 3rd to the 15th.",train
dlg-2fbabe72-c70b-461a-8391-9e98be9df510,dlg-2fbabe72-c70b-461a-8391-9e98be9df510_7_8,I would like it to be an economy class that is non-stop and the cheapest as possible.,"Okay no problem, I'll find you an expensive ticket in an economy class.",train
dlg-2fbabe72-c70b-461a-8391-9e98be9df510,dlg-2fbabe72-c70b-461a-8391-9e98be9df510_10_11,"A less expensive ticket, please.",The best price is $227 with Delta leaving at 11:40 am and arriving at 8 pm. It is a non-stop flight.,train
dlg-2fbabe72-c70b-461a-8391-9e98be9df510,dlg-2fbabe72-c70b-461a-8391-9e98be9df510_12_19,That sounds fantastic. I'm a fan of Delta.,"The return flight for that price is at 7:08 am and it is arriving at 10:08 am. It is also non-stop. You're leaving Seattle Washington on Friday, March 3rd at 11:40 am with Delta Airlines, it is a 5 hour and 20 minutes flight. You are returning home from Boston on March 15th and leaving at 7:08 am and returning home at 10:30 am. I'll email you the itinerary now.",train
dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e,dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e_2_3,I'd like to go to Miami this Saturday.,Is this a round-trip flight or one way.,train
dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e,dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e_4_7,"Round trip, please. Monday afternoon.",So just to confirm you would like to leave Saturday February 18th and come home Monday February 20th.,train
dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e,dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e_10_13,I would like to have as few stopovers as possible.,"I will try and find you a nonstop flight, what else? Coach seating okay.",train
dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e,dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e_19_20,Please find the cheapest flight.,Okay the only nonstop flight I can find is at 11:20 p.m and arrives at 7:58 a.m.,train
dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e,dlg-2fd4fd35-4cc5-4c4b-8cc5-60872f65e36e_26_36,Coach nonstop. How about one stop?,I have found a flight that leaves Miami at 8:57 p.m. and arrives in Seattle at 12:48 a.m. I will book the flight and send you the info.,train
dlg-2fd589a7-5b18-49d6-af88-285313ed1e15,dlg-2fd589a7-5b18-49d6-af88-285313ed1e15_1_12,"Hi. I would like help finding a flight to Berlin, Germany. I'd like to fly coach and my travel dates are March 25th through March 29th. I'd like something with only one layover. And I'd like to travel leaving in the morning.","And while coming back did you want to leave in the morning, too? The cheapest price starts at $1048 with Air Berlin. And next in line is $1088 with United.",train
dlg-2fd589a7-5b18-49d6-af88-285313ed1e15,dlg-2fd589a7-5b18-49d6-af88-285313ed1e15_13_14,I like United. I think that will work.,You will leave at 7:45 AM.,train
dlg-2fd589a7-5b18-49d6-af88-285313ed1e15,dlg-2fd589a7-5b18-49d6-af88-285313ed1e15_15_24,I like United. I think that'll work.,With a 1 hour 40 minute layover in Newark. You'll be in Berlin at 7:50 AM. The United flight back leaves at 9:40 AM. You will have a 3 hour layover in Newark. And it be back in Los Angeles at 6:10 PM. Would you like this flight with United Airlines for $1088?,train
dlg-30050df2-bd41-49f2-a99d-0806a31bce90,dlg-30050df2-bd41-49f2-a99d-0806a31bce90_1_15,Hello.I'd like help finding a flight from Seattle to Chicago. I would like to leave today and return in 3 days. I would like for the flight to be nonstop and I'd like to fly in business class.,"As per your preference, I have found a flight which depart Seattle at 5:12 p.m. and arrives Chicago at 11:11 p.m. For the return, I have found a flight which departs Chicago at 7:30 a.m. and arrive Seattle at 10:08 a.m. The tickets have been booked and the details have been emailed to you.",train
dlg-302fc04e-6d21-4826-b462-2a475325a94e,dlg-302fc04e-6d21-4826-b462-2a475325a94e_0_25,"Hello. I'd like help finding a flight to Amsterdam. I'd like to leave this Thursday, early in the morning, and I need a round-trip ticket, because I'm coming back. I'd like to come back in about 3 weeks. I like to leave this Thursday early in the morning. I don't mind a layover I'm on a tight budget. So, that's fine as long as the layover's not long, shorter the better. And the planes must have Wi-Fi and a full bar, please. The seat price, if you could give me the economy and the business-class prices. And the returning flight, I'd like an evening flight.","I will tell you the top cheap ones. Okay, I saw Aeroflot Airlines at $962. And It has 1 stop. But, it does leave at 4:05 PM.",train
dlg-302fc04e-6d21-4826-b462-2a475325a94e,dlg-302fc04e-6d21-4826-b462-2a475325a94e_26_31,Okay. How long is the layover?,"It is 19 hours. I have another one, same airline in $1011 and it is a 7 hour.",train
dlg-302fc04e-6d21-4826-b462-2a475325a94e,dlg-302fc04e-6d21-4826-b462-2a475325a94e_32_33,7-hour layover or 7-hour flight?,"Layover, yes.",train
dlg-302fc04e-6d21-4826-b462-2a475325a94e,dlg-302fc04e-6d21-4826-b462-2a475325a94e_35_37,"Yeah, No more than a 3 or 4-hour layover.","Basically non stop, that's it.",train
dlg-302fc04e-6d21-4826-b462-2a475325a94e,dlg-302fc04e-6d21-4826-b462-2a475325a94e_38_39,Okay. Tell me the cheapest nonstop.,"The cheapest nonstop Chaos is $1,649.",train
dlg-302fc04e-6d21-4826-b462-2a475325a94e,dlg-302fc04e-6d21-4826-b462-2a475325a94e_40_41,"That's fine. Is that for a round trip, or is that just one flight?",That's round trip but leaving in 3 weeks.,train
dlg-302fc04e-6d21-4826-b462-2a475325a94e,dlg-302fc04e-6d21-4826-b462-2a475325a94e_42_50,Nothing for this Thursday?,"June 1st, no excuse me I mean that's leaving this Thursday coming back to First. Emailing now.",train
dlg-303c2d67-bb44-4d53-aa18-a76c06fae21f,dlg-303c2d67-bb44-4d53-aa18-a76c06fae21f_1_11,"Yes. Looking for a round-trip commercial flight from Seattle to Salt Lake City. Round-trip for 2 days, please. Earliest possible for departure and returns. Please find the cheapest. Make sure it has Wi-Fi.","Okay, the least expensive flight leaves at 11:10 pm, but you can leave at 5:25 pm for $100 more. $451 leaving at 9:35 am non-stop. Okay, you're all booked, enjoy your flight.",train
dlg-307af600-f466-4119-bb46-c16bc3d402e1,dlg-307af600-f466-4119-bb46-c16bc3d402e1_4_14,"Okay, I'm going to be traveling to Berlin on February 11th and returning on February 16th. I need a round-trip ticket, please. And I'd like to fly as late in the day as possible. I'm leaving from New York City.",There is a flight from JFK Airport to Heathrow. Then from Heathrow to Berlin. Your first flight departs at 8:30 PM.,train
dlg-307af600-f466-4119-bb46-c16bc3d402e1,dlg-307af600-f466-4119-bb46-c16bc3d402e1_15_23,"I wanted to make sure to find the cheapest flight available and I want to see if I could get an aisle seat, please.","You said, you want an aisle seat. There is an aisle seat. Total cost is $10,813 USD.",train
dlg-309b9b93-b52c-4b88-aeac-beee9e589ac5,dlg-309b9b93-b52c-4b88-aeac-beee9e589ac5_1_8,"Hi, I need help in booking a round-trip flight, please. I'm departing from Los Angeles, and I want to arrive in JFK in New York. I'm departing tomorrow, December 1. And I'm going to return on December 4th, Monday. $500 minimum.",I'm sorry but there are no flights for $500 minimum.,validation
dlg-309b9b93-b52c-4b88-aeac-beee9e589ac5,dlg-309b9b93-b52c-4b88-aeac-beee9e589ac5_9_10,$600 minimum?,The cheapest plane is about $800.,validation
dlg-309b9b93-b52c-4b88-aeac-beee9e589ac5,dlg-309b9b93-b52c-4b88-aeac-beee9e589ac5_11_13,"All right. That's fine. The cheapest flight is fine, too.",I found a flight on Virgin Airlines. Departs at 7:15 A.M. Arrives at 3:33 P.M. Your return flight departs at 7:00 A.M and arrives at 10:33 A.M.,validation
dlg-309b9b93-b52c-4b88-aeac-beee9e589ac5,dlg-309b9b93-b52c-4b88-aeac-beee9e589ac5_14_15,That sounds perfect. Is there Wi-Fi available?,"Yes this flight has free Wi-Fi. Got it, Enjoy your flight.",validation
dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a,dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a_1_4,Looking for help to book the cheapest round-trip airline flight between Sacramento and Seattle. December 1st and returning on December 5th.,Did you want to leave in the morning or afternoon flight?,train
dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a,dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a_5_6,I don't care when I leave. I'm mostly concerned about the cheapest.,Do you prefer non-stop or layover?,train
dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a,dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a_7_9,Layover is fine.,I found a flight at Alaska Airlines which departs at 6:00 AM and arrives at 7:57 AM. Your return flight departs at 6:20 AM and arrives at 8:11 AM.,train
dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a,dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a_10_11,"Oh, yeah. I want to go with economy plus. Does that work for this flight?",The price is $639 for economy flight.,train
dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a,dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a_12_13,Is that the same as economy plus?,There is no economy plus option.,train
dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a,dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a_14_15,Okay. How about a flight that does have an economy plus item?,"The only flights are economy, business or first-class.",train
dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a,dlg-30a5fdc4-b26b-42f8-bbda-9b17897a841a_16_17,Alright. I'll take the economy. Let's book it.,Good choice. Enjoy your flight.,train
dlg-30ae949a-e2fb-47ac-bcad-1d6ec58a6f9a,dlg-30ae949a-e2fb-47ac-bcad-1d6ec58a6f9a_1_12,"Yeah, I'm looking for a roundtrip flight from LA to New York City. I want to leave on June 6th, 2017 and I want to return June 10th, 2017. Both in the evening times. Just one. Nonstop, If you can find one. Business.","Okay. Hold one moment. The best value ticket is with Jet Blue for $2,497. It is a nonstop flight that leaves at 4:20 p.m. and arrives in New York at 12:45 p.m. How does that sound to you?",train
dlg-30ae949a-e2fb-47ac-bcad-1d6ec58a6f9a,dlg-30ae949a-e2fb-47ac-bcad-1d6ec58a6f9a_15_16,Just the evening. In the evening hours.,There is a flight at 8:40 p.m. Is that better?,train
dlg-30ae949a-e2fb-47ac-bcad-1d6ec58a6f9a,dlg-30ae949a-e2fb-47ac-bcad-1d6ec58a6f9a_17_22,"That's better. Thank you. And also, coming back in the evening.","The return flight leaves at 9:35 p.m. and is also Non-Stop. Okay, It's done and a I emailed you the ticket.",train
