conversation_id,example_id,input_text,target_text,split
dlg-0f81a730-f085-420f-a1ba-a529a8baf438,dlg-0f81a730-f085-420f-a1ba-a529a8baf438_2_5,I would like to see a comedy movie. I would like to see a theater within 5 miles of me.,How about The Padre?,train
dlg-0f81a730-f085-420f-a1ba-a529a8baf438,dlg-0f81a730-f085-420f-a1ba-a529a8baf438_6_7,I would like to see a comedy.,That is listed as a comedy.,train
dlg-0f81a730-f085-420f-a1ba-a529a8baf438,dlg-0f81a730-f085-420f-a1ba-a529a8baf438_10_24,I would like to go at 11:00 AM.,"There is a noon show for $11.99. Sending them now, enjoy your movie.",train
dlg-0fa7b75f-6f0b-44fb-a9f8-1f129b185b15,dlg-0fa7b75f-6f0b-44fb-a9f8-1f129b185b15_0_7,"Hello, I'm at Madison, Wisconsin right now. I'm near the university, can you help me find a movie to go see tonight? Thank you, please I need a comedy. A new comedy would be great.",I highly suggest Guardians of the Galaxy comedy with action. What about Captain Underpants or Cars 3?,train
dlg-0fa7b75f-6f0b-44fb-a9f8-1f129b185b15,dlg-0fa7b75f-6f0b-44fb-a9f8-1f129b185b15_8_11,"Please, can you tell me more about Captain Underpants?","George Beard and Harold Hutchins are two overly imaginative pranksters who spend hours in a treehouse creating comic books. When their mean principal threatens to separate them into different classes, the mischievous boys accidentally hypnotize him into thinking that he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants. The latest show will be at 10:25 p.m.",train
dlg-0fa7b75f-6f0b-44fb-a9f8-1f129b185b15,dlg-0fa7b75f-6f0b-44fb-a9f8-1f129b185b15_12_14,"Can you book me two adult tickets for that, please?",I will purchase two tickets for you and send your confirmation to your email.,train
dlg-0fc44cc1-9a85-469d-97fa-8c128130f9dc,dlg-0fc44cc1-9a85-469d-97fa-8c128130f9dc_1_5,To go for a movie in the Casino theater. A comedy.,"Great choice, there are a few comedy movies out currently. Did you have any specific preferences, so that we can narrow down the choices?",validation
dlg-0fc44cc1-9a85-469d-97fa-8c128130f9dc,dlg-0fc44cc1-9a85-469d-97fa-8c128130f9dc_6_14,"I was hoping to see it in 3-D. Yeah, Time around 6:00?","Monster Trucks is available in 3D, at the AMC Saratoga at 6:05 p.m. Looking for any way to get away from the life and town he was born into, Tripp (Lucas Till), a high school senior, builds a Monster Truck from bits and pieces of scrapped cars. After an accident at a nearby oil-drilling site displaces a strange and subterranean creature with a taste and a talent for speed, the trip may have just found the key to getting out of town and a most unlikely friend. Melding cutting edge visual effects and state-of-the-art CGI, Monster Trucks is an action-filled adventure for the whole family that will keep you on the edge of your seat and ultimately touches your heart. $13.",validation
dlg-0fcc05a8-147f-47e9-8628-ad45585aed86,dlg-0fcc05a8-147f-47e9-8628-ad45585aed86_1_6,"So, Could I see all Eyes on me nearby.",Sure. What time of day would you like to watch your movie? The earliest Showtime is at 8 P.M. AMC Empire 25.,train
dlg-0fd81c8d-c36c-4add-8fc7-17957466fcaa,dlg-0fd81c8d-c36c-4add-8fc7-17957466fcaa_0_5,"Hi. How you doing? I'm in Las Vegas, Nevada near the MGM Grand hotel. I want to see a superhero movie.","Okay, how about Wonder Woman or Guardians of the Galaxy?",train
dlg-0fd81c8d-c36c-4add-8fc7-17957466fcaa,dlg-0fd81c8d-c36c-4add-8fc7-17957466fcaa_6_8,I like Wonder Woman. Can you give me a time around after 8:00 to see Wonder Woman? Standard's good enough.,"Do you prefer 3D or Sandra viewing? There is a 7:30, 9:40 or 10:50 PM.",train
dlg-0fd81c8d-c36c-4add-8fc7-17957466fcaa,dlg-0fd81c8d-c36c-4add-8fc7-17957466fcaa_11_12,Just one.,I will be purchasing one ticket for the 7:30 PM and send you a confirmation to your email.,train
dlg-0fe22420-9d01-488a-a077-d65208448e82,dlg-0fe22420-9d01-488a-a077-d65208448e82_3_14,Any drama-type movie with good directors. Low ticket price.,"Hidden Figures. Based on a true story. A team of African-American women provide NASA with important mathematical data needed to launch the program's first successful space missions. Rated 8 out of 10 on IMDb. The show times are 4:35 pm, 7:40 pm and 10:40 pm.",train
dlg-0fe22420-9d01-488a-a077-d65208448e82,dlg-0fe22420-9d01-488a-a077-d65208448e82_15_19,I will go with 4:35 pm.,The ticket prices are $1349 for adults and $1049 for children. Your movie will be playing at AMC Mercado 20.,train
dlg-0feb4079-07e4-437e-8af0-ff8e4b0e56e3,dlg-0feb4079-07e4-437e-8af0-ff8e4b0e56e3_1_2,"Yeah, I'd like to find a movie on Hulu Plus.","I'm sorry, I don't have access to search Hulu Plus movies.",train
dlg-0feb4079-07e4-437e-8af0-ff8e4b0e56e3,dlg-0feb4079-07e4-437e-8af0-ff8e4b0e56e3_3_4,"Okay, I'm looking for a kid-friendly movie then.",I can find you a kid-friendly movie and you can search for the movie on Hulu.,train
dlg-0feb4079-07e4-437e-8af0-ff8e4b0e56e3,dlg-0feb4079-07e4-437e-8af0-ff8e4b0e56e3_7_19,I'm looking for a fantasy movie with Angelina Jolie.,"Are you thinking of the movie called Maleficent? If you can't find it on Hulu, it is available on YouTube, iTunes, Amazon video, Vudu and Google play music for $2.99.",train
dlg-0fedaf25-e549-44a1-b258-fda906762abc,dlg-0fedaf25-e549-44a1-b258-fda906762abc_2_11,"I need a help in finding a movie to watch at home. I'm looking for an animated movie to watch. I'm looking to rent one through Hulu Plus. Yes. I'm looking for a rated R animated movie. Whichever new releases are out, or actually I was looking into something like that, with Seth Rogen directing it.",It is for $2.99 How about Batman: The Killing Joke.,train
dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e,dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e_0_3,"Hi, I'm in Tacoma, Washington near University of Puget Sound. I'm looking for some of the new movie releases. Can you suggest some good films?","Thank you so much for waiting while I pulled this information up for you. I found Wonder Woman, The Mummy, Pirates of the Caribbean, Gardens of the Galaxy Vol 2, Captain Underpants, Baywatch and Some Like It Hot.",test
dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e,dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e_5_9,Yeah. Would you give me the top three critical or audience ratings for those movies?,"Wonder Woman, The Mummy and Captain Underpants: The First Epic Movie are the three top rated movies right now.",test
dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e,dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e_10_13,What are the ratings for Captain Underpants and Wonder Woman?,"Wonder Woman is an 8.2 star out of 10, Captain Underpants is a 7.0 star out of 10 and The Mummy is 6.0 out of 10.",test
dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e,dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e_14_19,I think I'll choose Wonder Woman.,"Are you wanting to watch Wonder Woman in 3-D, XD or standard?",test
dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e,dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e_20_22,Standard.,"The times I have are 9:50 AM, 11:20 AM, 1:30 PM, 3 PM and 8:30 PM.",test
dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e,dlg-0fedc6fc-53c8-4894-8b9e-36dc833faa5e_23_27,9:50 AM will be fine.,"5057 Main St, Tacoma, WA 98407 is the location of the theater. Cinemark.",test
dlg-1019bc9e-05af-4fd5-9089-ca47a5b59ea1,dlg-1019bc9e-05af-4fd5-9089-ca47a5b59ea1_1_3,"Give me a thriller new release, please. Make sure it's on Netflix.",Here is the trailer for Zodiac.,train
dlg-101cfc64-62d4-42b3-ab0d-8a258984467e,dlg-101cfc64-62d4-42b3-ab0d-8a258984467e_3_6,Drama. All right. I don't want anything with too much like romance. Like no chick flicks. But if there's a good amount of action in there that'd be nice.,"So, I have Resistance, Fences, Solace and Arrival.",train
dlg-101cfc64-62d4-42b3-ab0d-8a258984467e,dlg-101cfc64-62d4-42b3-ab0d-8a258984467e_7_8,Could you tell me what Resistance is about?,"Set in an alternative 1944 where Russia has fallen to Nazi Germany and the D-Day landings have failed, Britain is now half-occupied by German forces. The women in an isolated Welsh border valley awakes one morning to discover all their husbands have mysteriously disappeared.",train
dlg-101cfc64-62d4-42b3-ab0d-8a258984467e,dlg-101cfc64-62d4-42b3-ab0d-8a258984467e_9_10,That sounds pretty good. Who's in that? Could you tell me the actresses in that?,"Andrea Riseborough, Tom Wlaschiha, Michael Sheen, Iwan Rheon, Alexander Dreymon.",train
dlg-1025a481-394b-4861-93fc-15f35c3eebe4,dlg-1025a481-394b-4861-93fc-15f35c3eebe4_2_7,Drama. Bruce Willis. Four to five stars.,Okay. There are no Bruce Willis movies out right now.,train
dlg-1025a481-394b-4861-93fc-15f35c3eebe4,dlg-1025a481-394b-4861-93fc-15f35c3eebe4_8_11,Okay. How about a good science fiction movie?,Okay. There are several good science fiction movies out right now. May I suggest Rogue One and Arrival?,train
dlg-1025a481-394b-4861-93fc-15f35c3eebe4,dlg-1025a481-394b-4861-93fc-15f35c3eebe4_12_13,What about Space Between Us?,"Space Between Us, that movie doesn't come out until Feb 3.",train
dlg-1025a481-394b-4861-93fc-15f35c3eebe4,dlg-1025a481-394b-4861-93fc-15f35c3eebe4_14_19,How about XXX?,"Triple x is out right now. Century Cinemas 16, which is 7 miles. Showing's are at 7 p.m, 9:45 p.m and 12 a.m.",train
dlg-1025a481-394b-4861-93fc-15f35c3eebe4,dlg-1025a481-394b-4861-93fc-15f35c3eebe4_20_21,Like do they have a standard showings?,Standard showings are 8 p.m and 10:45 p.m.,train
dlg-1025a481-394b-4861-93fc-15f35c3eebe4,dlg-1025a481-394b-4861-93fc-15f35c3eebe4_22_24,I'll take IMAX.,There are no IMAX showings at Century Cinemas. But there are in AMC Mercado and Cupertino.,train
dlg-1025a481-394b-4861-93fc-15f35c3eebe4,dlg-1025a481-394b-4861-93fc-15f35c3eebe4_25_28,Ticket prices at AMC Mercado?,Ticket prices are $20. Show times are 7 p.m and 9:40 p.m.,train
dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3,dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3_1_4,I'd like help finding a movie to go see in Lake County movie theater. Like a thriller.,"Okay, I have action, adventure and suspense but no thrillers.",train
dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3,dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3_5_10,"Okay suspense, give me suspense with a high rating on Rotten Tomatoes 70%.",There are Raees and Split with high ratings. The movie is called Raees. Or there is Split.,train
dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3,dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3_13_17,"Split, what time does it start?",5:00 pm or 6:15 pm. 7:45 pm.,train
dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3,dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3_19_28,"7:45 pm is good but I need it in 2D, I don't want 3D.",It only comes in 2 dimensions. AMC Mercado. $13.49.,train
dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3,dlg-103d2a6d-de2f-4c02-87d8-f47f3cfef5f3_29_32,How far is that from here? I want two tickets.,Okay 2 adults?,train
dlg-10825e0e-8a37-4aea-9462-b2385c660174,dlg-10825e0e-8a37-4aea-9462-b2385c660174_0_7,"Hi, I'm in Seattle near the University of Washington, and I was wondering if you could help me find a movie to go see tonight. Yeah, I was thinking about a thriller maybe. Something that is really good with a lot of good reviews.",How about the movie All the money in the world or The Commuter?,train
dlg-10825e0e-8a37-4aea-9462-b2385c660174,dlg-10825e0e-8a37-4aea-9462-b2385c660174_8_16,Could you tell me more about The Commuter?,"Here's the trailer of the movie The Commuter. How about a 8:30 showing at the AMC Loews Oak Tree 6? 10006 Aurora Ave N, Seattle, WA 98133.",train
dlg-1093aff8-803b-4251-aad5-317cff636aa4,dlg-1093aff8-803b-4251-aad5-317cff636aa4_5_28,"My ticket price should be under $15. Yes, I am looking for a movie that has at least four stars rating, trading from Google. I would like a movie that has famous actors. Yes, I would like. The genre of action adventure or thriller. List of Acts John Rutter or Adventure Thriller. Also, I would like a famous director, if possible. And also, I want the distance to be within 5 metres from my location.","It's called Rogue one: A star wars story. Actors are Felicity Jones, Diego Luna and Donnie Yen. What was your question? The director is Gareth Edwards. The nearest theater is Century Cinemas 16 it's 4 miles from you, there are two showtimes 7:00 p.m and 10:10 p.m.",train
dlg-1093aff8-803b-4251-aad5-317cff636aa4,dlg-1093aff8-803b-4251-aad5-317cff636aa4_29_30,"Okay, great I'll take the 10:10 p.m. show.","Okay, ticket price is $12, is that okay?",train
dlg-1097ac52-c580-4e6b-a832-ee2d114baf23,dlg-1097ac52-c580-4e6b-a832-ee2d114baf23_4_5,I'm looking for an action movie that is very uplifting.,How about Captain America: The Winter Soldier or Guardians of the Galaxy?,train
dlg-1097ac52-c580-4e6b-a832-ee2d114baf23,dlg-1097ac52-c580-4e6b-a832-ee2d114baf23_6_9,I would like to see a Guardians of the Galaxy. Could I see a movie trailer for that? That's okay. No problem. Can you tell me if this movie's available on YouTube?,Guardians of the Galaxy is available on YouTube from $2.99.,train
dlg-10b5dc05-00ff-42de-869f-c0aeeb42b5b3,dlg-10b5dc05-00ff-42de-869f-c0aeeb42b5b3_0_4,Hi. I'm looking for a good movie to rent. I want a Superhero Movie.,"Okay, I can find you a superhero movie. Do you have any other parameters that you want me to search for?",train
dlg-10b5dc05-00ff-42de-869f-c0aeeb42b5b3,dlg-10b5dc05-00ff-42de-869f-c0aeeb42b5b3_5_9,Marvel Superhero Movie.,"One second. The top Marvel superhero movies out right now are Guardians of the Galaxy, Doctor Strange, Captain America, Deadpool and Marvel's The Adventure. Do any of these sound interesting or shall I go on with the list?",train
dlg-10b5dc05-00ff-42de-869f-c0aeeb42b5b3,dlg-10b5dc05-00ff-42de-869f-c0aeeb42b5b3_10_15,I want Deadpool.,"Okay. Shall I find you local DVD rental for Redbox? No problem, it is available through Google play or Amazon.",train
dlg-10c73cdb-514f-4f4a-b4b2-ae38b7de729d,dlg-10c73cdb-514f-4f4a-b4b2-ae38b7de729d_3_6,I would like to watch an action movie.,"IMDb ratings, Resident Evil: The Final Chapter is 6.7, Kung Fu Yoga is 7.4 and XXX: Return of Xander Cage is 5.6.",train
dlg-10c73cdb-514f-4f4a-b4b2-ae38b7de729d,dlg-10c73cdb-514f-4f4a-b4b2-ae38b7de729d_7_12,"Alright, who's in XXX? Is that the Vin Diesel?","It has 44% on Rotten Tomatoes. I see that at AMC 20 Mercado, the showing times are 5:40 PM and 8:20 PM.",train
dlg-10c73cdb-514f-4f4a-b4b2-ae38b7de729d,dlg-10c73cdb-514f-4f4a-b4b2-ae38b7de729d_13_14,Alright. How much for the 8:20 PM one?,It will cost you $13.49 for the showing 8:20 PM.,train
dlg-10ca0792-bb65-4945-9c20-ab7ecbabb7c9,dlg-10ca0792-bb65-4945-9c20-ab7ecbabb7c9_1_8,"Hi. Today I need some help finding a movie to go watch in a theater. Right now, I'm staying in La Jolla, California near UC San Diego. I'm looking to see an action-adventure movie. Okay. Oh, and I'm wondering if Wonder Woman is still playing.","Yes, 'Wonder Woman' is currently playing at AMC La Jolla.",train
dlg-10ca0792-bb65-4945-9c20-ab7ecbabb7c9,dlg-10ca0792-bb65-4945-9c20-ab7ecbabb7c9_9_10,"Okay. Awesome. I'm looking to get two tickets, but I'm wondering what are the times?",The movie is showing at 6:25 p.m. and 9:30 p.m.,train
dlg-10ca0792-bb65-4945-9c20-ab7ecbabb7c9,dlg-10ca0792-bb65-4945-9c20-ab7ecbabb7c9_11_14,Okay. 9:30 p.m. works for me. I'd like to get two tickets for that.,"Your tickets are reserved, may I help with anything else?",train
dlg-10ef12d0-5e54-46e1-9ad5-07a7f2c2e8f8,dlg-10ef12d0-5e54-46e1-9ad5-07a7f2c2e8f8_2_6,"I'm looking to rent a movie at home using Google Play. Super, and I'll tell you what type of movie and actors I like and and genres and all that. My favorite actor is Tom Hanks, and my favorite director is Steven Spielberg. I really liked them in the movie Saving Private Ryan, and I like to watch drama films. Is there something on Google Play that's might be recommended by you?","Sure thing. Let me see, what I can find? Just one moment. Here are a few movies I was able to find. The longest day, Schindler's List, War Horse, Fury and Black Hawk Down. The longest day, Schindler's List, War Horse, Fury and Black Hawk Down.",test
dlg-10ef12d0-5e54-46e1-9ad5-07a7f2c2e8f8,dlg-10ef12d0-5e54-46e1-9ad5-07a7f2c2e8f8_7_8,Interesting. Who is in The Longest Day?,"It looks like the actors in The Longest Day were John Wayne, Eddie Albert, Paul Anka and Richard Todd.",test
dlg-10ef12d0-5e54-46e1-9ad5-07a7f2c2e8f8,dlg-10ef12d0-5e54-46e1-9ad5-07a7f2c2e8f8_9_12,And Who was in the War Horse?,"The actors starring in War Horse are Emily Watson, David thewlis, Peter Mulan, Nilus Arestrup and Jeremy Irvine.",test
dlg-10ef12d0-5e54-46e1-9ad5-07a7f2c2e8f8,dlg-10ef12d0-5e54-46e1-9ad5-07a7f2c2e8f8_13_14,That one sounds interesting. I'd like to rent the War Horse on Google Play. How much is it?,It is available for $2.99.,test
dlg-11013f9e-8295-4468-96f7-c25ab1f82753,dlg-11013f9e-8295-4468-96f7-c25ab1f82753_3_6,Try to find something that a woman would like. Perhaps a romance?,Okay how about Once Upon a Time or Atomic Blonde or The Glass Castle? Atomic Blonde is highest rated.,train
dlg-11013f9e-8295-4468-96f7-c25ab1f82753,dlg-11013f9e-8295-4468-96f7-c25ab1f82753_7_11,"How about we go with Atomic Blonde, then? 8:00 p.m. 8:00 p.m. But before I go with that, can you show me a trailer for Atomic Blonde?",It is playing at Regal Davis stadium 5 at 6:50 p.m or 10:05 p.m.,train
dlg-11013f9e-8295-4468-96f7-c25ab1f82753,dlg-11013f9e-8295-4468-96f7-c25ab1f82753_12_18,6:50 p.m. sounds good.,Great. I will send the details to your mail. Bye.,train
dlg-1123d045-010d-4ffe-aac7-92ae8a04663e,dlg-1123d045-010d-4ffe-aac7-92ae8a04663e_3_4,"Well, I like romance films.","Sure, I can help you find a romance film. Is there any other criteria that you want me to put in the mix?",test
dlg-1123d045-010d-4ffe-aac7-92ae8a04663e,dlg-1123d045-010d-4ffe-aac7-92ae8a04663e_5_10,Yeah. I like the actor Billy Crystal and the director Rob Reiner. Also a favorite of mine. Play bird of mine.,Okay. I'll search that for you. Hold on One second. The Rob Reiner romantic movies that has Billy Crystal in it directed by Rob Reiner is called When Harry Met Sally and When Harry Met Sally 2. The Rob Reiner romantic movies that has Billy Crystal in it directed by Rob Reiner is called When Harry Met Sally and When Harry Met Sally 2.,test
dlg-1123d045-010d-4ffe-aac7-92ae8a04663e,dlg-1123d045-010d-4ffe-aac7-92ae8a04663e_11_14,You have anything similar to when Harry Met Sally? Any other films similar?,"I searched and did not find a romance movie but the two are in other movies. Do you want to hear those? There's also Throw Momma from the Train, The TV show and This Is Spinal Tap.",test
dlg-1123d045-010d-4ffe-aac7-92ae8a04663e,dlg-1123d045-010d-4ffe-aac7-92ae8a04663e_15_16,"Okay. This Is Spinal Tap, Is that available on Amazon?",This Is Spinal Tap is available on Amazon video to rent for $2.99.,test
dlg-1129f7a7-455b-4fa0-8246-e2515b11ef26,dlg-1129f7a7-455b-4fa0-8246-e2515b11ef26_1_10,"Hi, I need help in finding a movie to watch at home and I'd like to see Western movies. iTunes. No, I'm pretty open. I just want something that is critic favorite. Something more recent. You know from 2015 to present.",How about the movies The Magnificent seven or The Duel?,train
dlg-112c9989-b7c0-4979-8ce6-1c713f6c505f,dlg-112c9989-b7c0-4979-8ce6-1c713f6c505f_4_5,I am looking for a comedy.,"Okay, a comedy movie.",train
dlg-112c9989-b7c0-4979-8ce6-1c713f6c505f,dlg-112c9989-b7c0-4979-8ce6-1c713f6c505f_6_9,Who is in the comedy movie?,"The best comedy movie is La La Land. La La Land is showing at 4:20 p.m, 7:20 p.m. and 10:20 p.m.",train
dlg-112c9989-b7c0-4979-8ce6-1c713f6c505f,dlg-112c9989-b7c0-4979-8ce6-1c713f6c505f_12_27,Distance from my location.,"The nearest theater is 4.3 miles. The theater is AMC Cupertino 16. Let me check on that for you. I'm only seeing it being shown in standard. Ticket prices is $12.99 per adult. Let me check on that for you. La La Land receive seven nominations and seven wins in the Golden Globes. The director of the movie was Damien Chazelle. Here is a synopsis. Struggling actress Mia (Emma Stone) and aspiring jazz pianist Sebastian (Ryan Gosling) begin a whirlwind romance as they both pursue their dreams in Los Angeles. However, their blossoming relationship is challenged when their careers pull them in different directions.",train
dlg-1149d470-6de3-4547-ab9c-f782d0fe7ce0,dlg-1149d470-6de3-4547-ab9c-f782d0fe7ce0_3_9,Action adventure. What movies do you have starting at 7:00?,Resident Evil the Final Chapter start at 8:15 p.m. XXX return of Xander cage starts at 8:20 p.m. In Passenger starts at 7:40 p.m.,validation
dlg-1149d470-6de3-4547-ab9c-f782d0fe7ce0,dlg-1149d470-6de3-4547-ab9c-f782d0fe7ce0_10_12,What theaters is Resident Evil in?,"The theaters Resident Evil playing at is AMC Mercado 20, AMC Cupertino Square 16 and Century Cinemas 16. They are $17.49.",validation
dlg-1149d470-6de3-4547-ab9c-f782d0fe7ce0,dlg-1149d470-6de3-4547-ab9c-f782d0fe7ce0_13_14,And how much are the ticket prices at AMC?,Yes and that is $19.49.,validation
dlg-115011ae-3a73-43cd-89c0-89252b89795a,dlg-115011ae-3a73-43cd-89c0-89252b89795a_0_2,Hello. Can you tell me that what movies are playing near to me?,"The top movies that are playing by you is La-La Land, Hidden Figures, The Founder and Split.",train
dlg-115011ae-3a73-43cd-89c0-89252b89795a,dlg-115011ae-3a73-43cd-89c0-89252b89795a_3_6,Can you tell me that who are the actors in Split? Who are the actors in the movie Split?,James McAvoy and Anna Taylor Joy are actors in Split.,train
dlg-115011ae-3a73-43cd-89c0-89252b89795a,dlg-115011ae-3a73-43cd-89c0-89252b89795a_7_14,What is Split about?,"Kevin, a man with at least 23 different personalities, is compelled to abduct three teenage girls. As they are held captive, a final personality. It is playing at AMC Mercado 20. The show timings are 6:35 p.m., 7:45 p.m., 9:20 p.m. and 10:35 p.m. Ticket cost  is $13.49 per adult.",train
dlg-117ca969-2f80-40e0-8a8d-290c376d3fa8,dlg-117ca969-2f80-40e0-8a8d-290c376d3fa8_2_10,"Hi. I'm trying to find a movie to rent or buy at home, and I'm looking for you know maybe a science-fiction movie. Can you help me? I would like to watch it on Google Play, if it's available on Google Play.",Here is a sci-fi movie called Alien Covenant. Would you like to watch a trailer? Here's the trailer of alien Covenant.,train
dlg-118e2435-baba-4101-bb1f-4a2ea045bf25,dlg-118e2435-baba-4101-bb1f-4a2ea045bf25_2_8,"Okay, find me a comedy movie.","It looks like the biggest box office hits near you are Cars 3, Wonder Woman and All Eyes on Me. Cars 3, Wonder Woman and All Eyes on Me.",train
dlg-118e2435-baba-4101-bb1f-4a2ea045bf25,dlg-118e2435-baba-4101-bb1f-4a2ea045bf25_9_14,"Alright, how about All Eyes on Me?","Let me check for you. One moment. All Eyes on Me is playing at the Regal Davis Stadium 5. Showtimes are 3:55 p.m., 7:00 p.m. and 10:00 p.m. All Eyes on Me is playing at the Regal Davis Stadium 5. Showtimes are 3:55 p.m, 7:00 p.m and 10:00 p.m.",train
dlg-118e2435-baba-4101-bb1f-4a2ea045bf25,dlg-118e2435-baba-4101-bb1f-4a2ea045bf25_15_16,Okay. I'll pick the 10:00 p.m.,You got it. Enjoy your movie.,train
dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d,dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d_3_10,Romantic movie recently released rated more than seven IMDb. What kind of movie romantic movie recently released more than seven IMDb. Kindly look into the IMDb rating and romantic. Can you look into the IMDb rating and romantic.,Romance. Okay.,train
dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d,dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d_11_20,Yes. Ratings above seven.,I have 2 movies. La La Land. And the Resurrection of Gavin Stone. The Resurrection of Gavin Stone.,train
dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d,dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d_21_24,"The Resurrection of Gavin Stone, is that right?",The Resurrection of Gavin Stone has 7.1 on IMDb.,train
dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d,dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d_25_26,Okay.The Resurrection of Gavin Stone has 7.1 on IMDb.,La La Land has 8.7 on IMDb.,train
dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d,dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d_27_36,What are the nearest theatres near me.,"Okay.la la land. Okay, the nearest theater is century cinemas. It's 5 miles away. Standard showtimes are 6p.m, 7:30p.m, 9 p.m, and 10:30 p.m. Showtimes are 6p.m,7:30p.m,9 p.m,and 10:30 p.m.",train
dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d,dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d_39_43,Best offer in the IMAX. Destiny IMAX.,No just standard showing.Could you say that again? Ticket price is $12.50.,train
dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d,dlg-1194e0d8-fb66-40f0-9c56-cef3d47c0c3d_44_48,could you price is $12.50. Eastern Standard. Okay. Is 4 a standard? Is this movie is nominated for golden globe?,Yes this movie is nominated for a golden globe.,train
dlg-11bfd5ac-9cc5-40a1-9771-60a28d751ba7,dlg-11bfd5ac-9cc5-40a1-9771-60a28d751ba7_4_9,I prefer something that lasts less than 2 hours. Nope. Just something that lasts less than 2 hours.,Captain America: Civil War.,train
dlg-11bfd5ac-9cc5-40a1-9771-60a28d751ba7,dlg-11bfd5ac-9cc5-40a1-9771-60a28d751ba7_10_11,"Okay, Can I see the trailer for the movie? Is this available on Google Play?",Yes from $2.99.,train
dlg-11f4a6d0-060d-44cb-aca4-1c2b5c9e520e,dlg-11f4a6d0-060d-44cb-aca4-1c2b5c9e520e_4_9,I'm looking for a Tom Hanks movie. I love Tom Hanks. And I prefer to watch a drama.,"How about the Terminal? When Viktor Navorski (Tom Hanks), an Eastern European tourist arrives at JFK in New York the war breaks out in his country and he finds himself caught up in international politics. Because of the war, the Department of Homeland Security won't let him enter or exit the United States.",validation
dlg-11f4a6d0-060d-44cb-aca4-1c2b5c9e520e,dlg-11f4a6d0-060d-44cb-aca4-1c2b5c9e520e_10_11,"Oh, that sounds interesting. Can I find that one on Google Play?","Also there is Catch Me If You Can, Saving Private Ryan, Captain Phillips and Cast Away.",validation
dlg-120dd3d2-402d-46a2-8fba-10b8050ddd56,dlg-120dd3d2-402d-46a2-8fba-10b8050ddd56_3_6,I would like a political movie and directed by a woman.,I could not find any political movie directed by a woman.,test
dlg-120dd3d2-402d-46a2-8fba-10b8050ddd56,dlg-120dd3d2-402d-46a2-8fba-10b8050ddd56_7_9,Find me a political movie that is not directed by woman.,"I have found four options for you. Wag the Dog, Dr. Strangelove, Bulworth and The American President.",test
dlg-120dd3d2-402d-46a2-8fba-10b8050ddd56,dlg-120dd3d2-402d-46a2-8fba-10b8050ddd56_10_13,I'll choose the American president. Xfinity.,This movie is available on Google Play or iTunes or YouTube.,test
dlg-120dd3d2-402d-46a2-8fba-10b8050ddd56,dlg-120dd3d2-402d-46a2-8fba-10b8050ddd56_14_15,"I'll choose Google Play, then.","On Google play, it is for 2.99$.",test
dlg-12196cc8-6a85-4725-befa-6063724573ff,dlg-12196cc8-6a85-4725-befa-6063724573ff_0_7,Hi. I'm looking for a movie to watch at home. I was thinking about something from Hulu Plus. I like John Woo. I was thinking of one of his movies and an action film. Just something with good reviews.,Mission Impossible 2 is listed with good reviews.,train
dlg-12196cc8-6a85-4725-befa-6063724573ff,dlg-12196cc8-6a85-4725-befa-6063724573ff_9_11,Okay. Could you tell me more about Mission Impossible 2?,A government spy falls in love while investigating a rogue colleague.,train
