conversation_id,example_id,input_text,target_text,split
dlg-308b695e-f583-4ec3-b3b1-aefad639c607,dlg-308b695e-f583-4ec3-b3b1-aefad639c607_0_19,"Hello. I'd like to find a restaurant in New Orleans, Louisiana. I'd like to find a pizza shop. I would like a bar-type atmosphere and would prefer a restaurant with positive reviews. I would like a location near downtown. Less than $50 per person.","Alright. I found two pizza restaurants for you to choose from. The first is called Slice Pizzeria st. Charles. It has 4 stars. Thin-crust pies & slices plus salads, po' boys, pasta & more in a casual space with an open kitchen. The second is called Pizza Domenica. It has 4.3 stars. Stylish, rustic pizzeria & bar offering wood-fired pies & appetizers made with local ingredients. Pizza Domenica?",train
dlg-309d4c2f-7c41-4b3d-8ada-760aa52694f2,dlg-309d4c2f-7c41-4b3d-8ada-760aa52694f2_1_2,I am looking for a place to have dinner tonight. I am looking for a place to have dinner tonight.,"I see that you're in austin, Texas is that where you would like me to find you a restaurant?",train
dlg-309d4c2f-7c41-4b3d-8ada-760aa52694f2,dlg-309d4c2f-7c41-4b3d-8ada-760aa52694f2_5_7,"Pasta, Mexican. Mexican.",Okay got it. You want pasta and mexican Tell me more about what else you're looking for in the restaurant so i can narrow your choices down.,train
dlg-309d4c2f-7c41-4b3d-8ada-760aa52694f2,dlg-309d4c2f-7c41-4b3d-8ada-760aa52694f2_8_15,"Nice seats, Nice view, Good service. Good atmosphere. $20.","A good Mexican restaurant is called La Condesa, It is rated 4 stars out of 5 and its contemporary Mexican dishes for the best tequila selection happy hour deals and a sophisticated setting would you like to hear more about their menu.",train
dlg-309d4c2f-7c41-4b3d-8ada-760aa52694f2,dlg-309d4c2f-7c41-4b3d-8ada-760aa52694f2_16_22,"Actually, I'd rather have Mediterranean. But I actually rather have her any medicine.",They have a beef tenderloin shish kabob lamb shish kabobs and Shawarma plate in addition they have many Vegetarian Delight and How does that sounds? 111 W N Loop Blvd. Is there anything more?,train
dlg-30a44cf6-564a-4334-b9a0-cada5ae49503,dlg-30a44cf6-564a-4334-b9a0-cada5ae49503_3_11,"In Tampa, Florida. Indian cuisine. Not more than $30 per dish. At least three stars.","Okay, great! Let me look for a restaurant for you. Hold on, I have located two restaurants India's Grill Kennedy and Bombay Masala.",train
dlg-30a44cf6-564a-4334-b9a0-cada5ae49503,dlg-30a44cf6-564a-4334-b9a0-cada5ae49503_14_17,What are the hours of operation for Bombay?,11:30 AM to 2:30 PM and 5 PM to 9:30 PM. India's grill is from 11 AM to 10 PM.,train
dlg-30a44cf6-564a-4334-b9a0-cada5ae49503,dlg-30a44cf6-564a-4334-b9a0-cada5ae49503_20_29,What about Bombay? Do they have desserts? What type of desserts?,"Rice pudding, ice cream and golden fried cheese balls. Looks like modern. Looking that up now. There are multiple items that are $17.99.",train
dlg-30a68965-14e3-413f-a0bb-89a61c17767f,dlg-30a68965-14e3-413f-a0bb-89a61c17767f_3_6,Park Winters.,"It is open from 6 pm to 9 pm on Sunday's. Intimate, Romantic, Classy, Upscale.",test
dlg-30a68965-14e3-413f-a0bb-89a61c17767f,dlg-30a68965-14e3-413f-a0bb-89a61c17767f_7_9,And what kind of appetizers do they have?,"They have a 7 coursed dinner that changes often, so I'm not sure.",test
dlg-30a8cbc8-d4a3-4db2-a458-eb98b90adb37,dlg-30a8cbc8-d4a3-4db2-a458-eb98b90adb37_8_9,Alright. I'm looking for a French restaurant that is expensive and I need formal restaurants with Minnesota.,Alright expensive french.,test
dlg-30a8cbc8-d4a3-4db2-a458-eb98b90adb37,dlg-30a8cbc8-d4a3-4db2-a458-eb98b90adb37_10_33,Formal with restaurants Minnesota. A nice well to do atmosphere. Expensive.,"The first is called the french gourmet it has 4.3 stars. This bistro, bakery & wine shop lures locals for homemade goodies & chic, European-style decor. The second is called Fleming's prime steakhouse and wine bar. It has 4.2 stars. High-end steakhouse chain with aged prime beef & classics such as lobster tails & pork chops. Here is the address 960 turquoise street. Enjoy the french gourmet.",test
dlg-30d67970-cab9-407c-bf91-a6b6b30905c2,dlg-30d67970-cab9-407c-bf91-a6b6b30905c2_0_2,"Hello, I'm planning a special dinner out at Seasons in Davis, California.",Okay. How can I assist you with Seasons restaurant?,train
dlg-30d67970-cab9-407c-bf91-a6b6b30905c2,dlg-30d67970-cab9-407c-bf91-a6b6b30905c2_3_6,When are they open for Sundays at dinner?,"On Sunday, They're open from 5 pm to 9 pm. No. They just require a casual dress.",train
dlg-30d67970-cab9-407c-bf91-a6b6b30905c2,dlg-30d67970-cab9-407c-bf91-a6b6b30905c2_7_8,And can you tell me about the appetizers small plates offered there?,"For starters they offer zucchini bisque, Warm California olives and Macadamia almonds, And Wood-Fired Sonoma, Goat cheese.",train
dlg-30e33efc-3240-41e9-a5fe-c4276bb15f19,dlg-30e33efc-3240-41e9-a5fe-c4276bb15f19_0_8,I would like to find a nice restaurant for dinner. I'm looking for Thai food. Downtown Davis or anywhere in Davis.,"The first is Ketmoree Thai Restaurant and Bar, a Hopping eatery & nightclub featuring traditional Thai cooking, live music, DJ nights & cocktails. The second is Sophia’s Thai Kitchen, a Snug, enduring bar & eatery with a tropical feel offering country-style Thai fare & live folk music.",train
dlg-30e33efc-3240-41e9-a5fe-c4276bb15f19,dlg-30e33efc-3240-41e9-a5fe-c4276bb15f19_9_13,"Oh, I think Sophia's will do.","The address is 129 E St, Davis, CA 95616.",train
dlg-3110ce34-40ba-4a80-a2b1-bc4516c16294,dlg-3110ce34-40ba-4a80-a2b1-bc4516c16294_0_2,I'm looking for a place to have dinner tonight.,Okay. I can help you with that. I see you're in Austin.,train
dlg-3110ce34-40ba-4a80-a2b1-bc4516c16294,dlg-3110ce34-40ba-4a80-a2b1-bc4516c16294_3_11,"Great. That's right. What can you tell me I'm looking for some American Cuisine, I'd like somewhere that has a full bar. Yeah, and good parking. Probably under $50 per person.","I found 2 american restaurants with a full bar. The first is called The Bonneville, It has 3.8 stars, the second is called Roaring Fork. it has 4.2 stars. Erie modern and upscale restaurants known for New American place and creative cocktails, which one do you want?",train
dlg-3110ce34-40ba-4a80-a2b1-bc4516c16294,dlg-3110ce34-40ba-4a80-a2b1-bc4516c16294_12_23,"You know, I think I changed my mind. I think I'd like to try Italian.","What do you want in an Italian restaurant sustain perfect please. Alright, I found 2 Italian restaurants with a full bar. The first is called Carmelo's, it has 3.9 stars. The second is called Taverna, it has 4.1 stars. Which one do you want? Taverna. Alright. Here is the address, 2nd street district, 248 w 2nd st, 200 Reed.",train
dlg-311824af-f38e-4f84-8958-0ee6a773b11a,dlg-311824af-f38e-4f84-8958-0ee6a773b11a_1_8,"I'm looking for a Mexican restaurant in Chico, California. I want a sit-down. And I want to be highly rated in a Downtown area. And I'd like it to be an authentic atmosphere.",Authentic Mexican atmosphere?,train
dlg-311824af-f38e-4f84-8958-0ee6a773b11a,dlg-311824af-f38e-4f84-8958-0ee6a773b11a_11_21,And meals not to be more than about $15 per person.,"The first is called La Comida it has 4 stars. Unfussy outlet serving Mexican basics in a relaxed, shopping center setting. The second is called Gordo Burrito it has 4.5 stars. Counter-serve operation in a gas station with hearty burritos & other traditional Mexican standards.",train
dlg-311824af-f38e-4f84-8958-0ee6a773b11a,dlg-311824af-f38e-4f84-8958-0ee6a773b11a_22_23,"I think, I would like burritos Gordy.",Sounds good. Gordo Burrito it is.,train
dlg-31183303-b700-4ae6-9cdd-b4aa5713a9ea,dlg-31183303-b700-4ae6-9cdd-b4aa5713a9ea_1_14,"Yeah, I'm in Tracy, California right now and I'm looking for a place to eat dinner. Formal and live music, please.","There is a formal Italian restaurant called Villa who has live music on Friday nights . Would you be interested in this one? They are located at 3901 Montgomery Dr, Santa Rosa, CA 95405. You're welcome and enjoy your dinner.",train
dlg-31382912-2621-4222-b87d-cf77de66fbb7,dlg-31382912-2621-4222-b87d-cf77de66fbb7_0_4,I'm looking for a place to have dinner tonight.,"Okay, dinner for how many people? Okay, dinner for two. Any preferences?",train
dlg-31382912-2621-4222-b87d-cf77de66fbb7,dlg-31382912-2621-4222-b87d-cf77de66fbb7_5_11,"I would like it to be a French restaurant. I would like it to have at least four stars. Austin, Texas.","There are no French restaurants in Austin, Texas.",train
dlg-31382912-2621-4222-b87d-cf77de66fbb7,dlg-31382912-2621-4222-b87d-cf77de66fbb7_12_13,"Actually, I'd rather have Italian food for dinner.","Okay, Italian.",train
dlg-31382912-2621-4222-b87d-cf77de66fbb7,dlg-31382912-2621-4222-b87d-cf77de66fbb7_15_20,I would like it to at least have a four-star rating. I also like it to be a casual sit-down restaurant. I'd like for the place to serve alcohol.,"Okay, Mandola's Italian has a great wine list.",train
dlg-31540717-04ac-4d73-905a-246eb56726ed,dlg-31540717-04ac-4d73-905a-246eb56726ed_1_6,"I'm looking for a place to eat at in Sebastopol, California. I would like it to be an Italian restaurant with table service and specials.",Zazu kitchen and farm or Peter Lowells restaurant.,test
dlg-31540717-04ac-4d73-905a-246eb56726ed,dlg-31540717-04ac-4d73-905a-246eb56726ed_7_8,What's the address of Zazu's Kitchen?,"It's is located at 6770 McKinley St #150, Sebastopol, CA 95472.",test
dlg-31577305-c063-4fa8-9864-9689696c6bf6,dlg-31577305-c063-4fa8-9864-9689696c6bf6_2_12,I'm in Santa Cruz and I'm looking for a sandwich shop. I'm hungry.,Zoccoli's Delicatessen at 1534 Pacific Avenue. The Sandwich Spot at 1010 Pacific Avenue. Erik’s Deli Cafe at 155 Walnut Avenue. Togo’s Sandwiches at 902 Ocean Street. The Picnic Basket at 125 Beach Street.,train
dlg-31577305-c063-4fa8-9864-9689696c6bf6,dlg-31577305-c063-4fa8-9864-9689696c6bf6_14_17,Which one has a turkey sandwich?,"They all have turkey sandwiches. Zoccoli's Delicatessen. It's an established Italian deli featuring gourmet sandwiches, pastas & salads, plus outdoor seating.",train
dlg-31577305-c063-4fa8-9864-9689696c6bf6,dlg-31577305-c063-4fa8-9864-9689696c6bf6_18_19,Is Zoccoli's open right now?,They are open from 8 AM to 6 PM.,train
dlg-31577305-c063-4fa8-9864-9689696c6bf6,dlg-31577305-c063-4fa8-9864-9689696c6bf6_20_25,Do they have soup?,"Yes, they have soup. Zoccoli's Delicatessen is the first option. The Sandwich Spot at 1010 Pacific Avenue.",train
dlg-31577305-c063-4fa8-9864-9689696c6bf6,dlg-31577305-c063-4fa8-9864-9689696c6bf6_26_41,Do they have prosciutto?,"Erik’s Deli Cafe at 155 Walnut Avenue. It's a casual cafe chain serving gourmet deli sandwiches, home made soups, salads & baked goods. Three and a half stars out of 22 reviews. Togo’s Sandwiches at 902 Ocean Street. 4 stars out of 5 reviews. The Picnic Basket at 125 Beach Street. Four stars out of 9505 reviews.",train
dlg-31577305-c063-4fa8-9864-9689696c6bf6,dlg-31577305-c063-4fa8-9864-9689696c6bf6_42_45,"Wow. Alright. So, I think I'm going to go to Zocalo's. What's the address again?","125 Beach St, Santa Cruz, CA 95060. You're welcome. Enjoy your sandwich.",train
dlg-315c4524-4596-41a9-a46c-20fac89a56e5,dlg-315c4524-4596-41a9-a46c-20fac89a56e5_1_2,Hi. Find me a sit-down taco restaurant.,Okay. Sit down taco restaurant.,test
dlg-315c4524-4596-41a9-a46c-20fac89a56e5,dlg-315c4524-4596-41a9-a46c-20fac89a56e5_3_14,"Near the highway. Under $15 a person. And has a kids menu. Near Raymond, New Hampshire.","Okay. There is only one. It's called Gordos burritos and tacos. It has 4.8 stars. It's located on 64 freetown rd. Do you know where that is? Well, enjoy your tacos at the only taco restaurant in Raymond.",test
dlg-316f5e10-ff8a-41e3-81eb-dea1438e1b77,dlg-316f5e10-ff8a-41e3-81eb-dea1438e1b77_1_2,"Hi. I'm in La Jolla, California, and I need to find a seafood restaurant.",Okay I can definitely help you find a seafood restaurant in La Jolla. What are you looking for in the restaurant?,train
dlg-316f5e10-ff8a-41e3-81eb-dea1438e1b77,dlg-316f5e10-ff8a-41e3-81eb-dea1438e1b77_3_14,"Well, I'm looking for a restaurant that's close to shopping in La Jolla Village Square.","Hold one second. In La Jolla Village Square there is Daphne's California Greek and close by is Urban Plates and a little further but still closes Yummy Maki, Yummy Box, Rubio's and The Flame Broiler. Rubio's. Flame Broiler. Of course:(858) 587-8989. Yes, sure. (858) 587-8989. There address is 8657 Villa La Jolla Dr.",train
dlg-316f5e10-ff8a-41e3-81eb-dea1438e1b77,dlg-316f5e10-ff8a-41e3-81eb-dea1438e1b77_15_16,What time do they close?,At 9 pm.,train
dlg-31764d8a-05f9-4d0e-bd86-9450e8157213,dlg-31764d8a-05f9-4d0e-bd86-9450e8157213_2_3,Is Seasons open on Sunday in Davis?,"Yes, they're open from 11 am to 2 pm and then 5 pm to 8 pm.",validation
dlg-31764d8a-05f9-4d0e-bd86-9450e8157213,dlg-31764d8a-05f9-4d0e-bd86-9450e8157213_4_5,Is there a dress code for Seasons?,No dress code.,validation
dlg-31764d8a-05f9-4d0e-bd86-9450e8157213,dlg-31764d8a-05f9-4d0e-bd86-9450e8157213_7_8,"Okay. What's the weather forecast for this weekend in Davis, California?",A high of 63 on Sunday.,validation
dlg-31798d32-5336-48c4-b59f-eb902b3a1323,dlg-31798d32-5336-48c4-b59f-eb902b3a1323_1_4,"Hi. I got questions about Cafe Beaujolais in Mendocino, California. When is Beaujolais open for dinner on Sunday?",On Sunday they're open at 5:30 P.M - 9:00 P.M.,train
dlg-31798d32-5336-48c4-b59f-eb902b3a1323,dlg-31798d32-5336-48c4-b59f-eb902b3a1323_5_6,Does Cafe Beaujolais take reservations?,"Yes, this restaurant takes reservations.",train
dlg-31798d32-5336-48c4-b59f-eb902b3a1323,dlg-31798d32-5336-48c4-b59f-eb902b3a1323_7_8,Does Cafe Beaujolais offer mini salads?,"Yes, they do have salad options.",train
dlg-31798d32-5336-48c4-b59f-eb902b3a1323,dlg-31798d32-5336-48c4-b59f-eb902b3a1323_9_10,How close walking distance is the nearest hotel from Cafe Beaujolais?,Nearest hotel is about 3 miles.,train
dlg-31850596-726a-4880-926d-0446bf29ccf1,dlg-31850596-726a-4880-926d-0446bf29ccf1_1_6,"Hi, I was wondering if you could answer some questions about Gravenstein Grill in Sebastopol, California? When are they open for dinner on Sunday?","On Sunday, they're open at 11:00 a.m to 9:30 p.m. The atmosphere is casual.",train
dlg-31850596-726a-4880-926d-0446bf29ccf1,dlg-31850596-726a-4880-926d-0446bf29ccf1_7_10,Okay. And what kind of appetizers or small plates do they have?,The small plates include Half Dozen Raw Oysters Dinner. The drive is 19 minutes. 8.1 miles.,train
dlg-318f0cfb-66eb-4a17-a69e-3bc0fb19c2e9,dlg-318f0cfb-66eb-4a17-a69e-3bc0fb19c2e9_0_4,I would like to find a nice restaurant for dinner. Davis California downtown.,And you want to stay there for dinner?,train
dlg-318f0cfb-66eb-4a17-a69e-3bc0fb19c2e9,dlg-318f0cfb-66eb-4a17-a69e-3bc0fb19c2e9_7_22,American or Thai or Italian. American. Best quality in atmosphere. No concern.,"Give me one moment while I look for american in downtown. The first is Burgers and Brews, it’s rated 4.4 stars on google, a fan favorite for burgers in downtown Davis. Sleek local brewpub chain featuring craft beers on tap & a menu of burgers & sandwiches. It has outdoor seating along with heaters. The second is Black Bear Diner, it’s rated 4.2 stars on google. Down-home chain serving all-day American comfort food & desserts in a woodsy setting. Best spot in town for a traditional plate of eggs, hashed browns, and pancakes. Excellent food, huge portions, very friendly staff.",train
dlg-318f0cfb-66eb-4a17-a69e-3bc0fb19c2e9,dlg-318f0cfb-66eb-4a17-a69e-3bc0fb19c2e9_28_29,Burgers and Brews.,Burgers and Brews?,train
dlg-3198590e-ae8d-4bd5-bf38-b1b8f5ff3422,dlg-3198590e-ae8d-4bd5-bf38-b1b8f5ff3422_1_21,"Hello. I'm looking for a restaurant in Rochester, New York. I would like to eat Thai food. And I want it not to be too expensive. I'm on a trip and I got a limited budget. Okay, but I still want it to be nice so at least three stars and up. And I'm staying in Downtown, so if you can get the closest one it would be great. And I'd like to sit outside, so if it has outdoor seating that'd be great too.",It's called Esan Thai restaurant. It has 4 stars. This petite Thai storefront restaurant has an extensive menu from tom yum salads to squid panang.,test
dlg-319b5923-1887-4cfd-b0db-4709f9fcb34c,dlg-319b5923-1887-4cfd-b0db-4709f9fcb34c_2_5,"I need some information for a dinner I'm planning. It's going to be at the Gravenstein Grill in Sebastopol, California. What time are they open for dinner on Sunday?",They are open from 11 a.m. to 9:30 p.m. on Sundays.,train
dlg-319b5923-1887-4cfd-b0db-4709f9fcb34c,dlg-319b5923-1887-4cfd-b0db-4709f9fcb34c_6_9,Okay. And is there a dress code?,"There's no specified dress code but it is an upscale restaurant and bar. BevMo variety of small plates available including Ahi Tuna Tartare, Caramelized Brussel, Sprouts and Raw Oysters.",train
dlg-31b660c5-4bbc-4a4b-bb88-e31669850a49,dlg-31b660c5-4bbc-4a4b-bb88-e31669850a49_0_3,"Is Seasons in Davis, California open for dinner on Sunday?","On Sunday's dinner hours are 5:00 pm - 8:00 pm. Yes, this restaurant takes reservations.",train
dlg-31b660c5-4bbc-4a4b-bb88-e31669850a49,dlg-31b660c5-4bbc-4a4b-bb88-e31669850a49_4_8,What are a couple of choices on their wine list?,"Some of their wine options are Merlot, Sauvignon Blanc and Chardonnay.",train
dlg-31d53e38-8f69-4f56-8aaf-effba7ee2112,dlg-31d53e38-8f69-4f56-8aaf-effba7ee2112_1_6,"Hi. Can you tell me what are the dinner hours of the Park Winters restaurant in Winters, California on Sunday?","There are no hours listed for Sundays. It is casual, Fine dining.",test
dlg-31d53e38-8f69-4f56-8aaf-effba7ee2112,dlg-31d53e38-8f69-4f56-8aaf-effba7ee2112_7_8,Okay. And do they have vegetarian options?,"The menu shows seafood, Pasta and salad.",test
dlg-31f1e01d-2cd1-460d-b8ec-6c465b867b70,dlg-31f1e01d-2cd1-460d-b8ec-6c465b867b70_3_5,"I am in Austin, Texas. What type of restaurants are there? Let's go American and something cheap.","Austin has a lot of a great places to eat ranging from American, Japanese, Mexican, and even Italian. Just to name a few.",train
dlg-31f1e01d-2cd1-460d-b8ec-6c465b867b70,dlg-31f1e01d-2cd1-460d-b8ec-6c465b867b70_7_9,I wanna be seat down formal on the beach.,I found a couple places with an above 4 star rating. Salty Sow and Eureka!,train
dlg-321a0a30-38e8-4bcf-b8e3-8b14c3d538e9,dlg-321a0a30-38e8-4bcf-b8e3-8b14c3d538e9_1_2,Hi. I'm looking for a restaurant to have dinner.,"Sure. I can help with that. I see you are in Laguna Beach, California.",train
dlg-321a0a30-38e8-4bcf-b8e3-8b14c3d538e9,dlg-321a0a30-38e8-4bcf-b8e3-8b14c3d538e9_5_13,An Italian. I'm looking for something in the downtown area. I need the one that has a nice atmosphere.,What kind of nice atmosphere?,train
dlg-321a0a30-38e8-4bcf-b8e3-8b14c3d538e9,dlg-321a0a30-38e8-4bcf-b8e3-8b14c3d538e9_14_36,"Some dark lighting with candlelight. Something that, you know, takes a reservation. I need something with good reviews.","I have found 2 Italian restaurants for you to choose from. The first one is the Ristorante Rumari. It has 4.3 stars. It serves traditional Italian dishes from a family-run restaurant with warm decor & a twinkle-lit patio. The second one is called Alessa by Pirozzi. It has 4.2 stars. It serves bustling pizzeria chain serves thin-crust pies & pasta amid a rustic dining room. Is it Alessa by Pirozzi? Would you like this place for dinner? Okay, the address is 234 forest ave.",train
dlg-3222b59b-412f-45ac-82f4-b3715f3c1ca6,dlg-3222b59b-412f-45ac-82f4-b3715f3c1ca6_1_6,"Hello. I have a question about a restaurant in Davis, California called Seasons. When are they open for dinner on Sunday?",Sunday dinner hours are 5:00 PM - 8:00 PM. The atmosphere is classy.,train
dlg-3222b59b-412f-45ac-82f4-b3715f3c1ca6,dlg-3222b59b-412f-45ac-82f4-b3715f3c1ca6_7_8,Do they serve seafood dishes?,"Yes, they serve Seafood.",train
dlg-3223c3ea-781c-4611-8c73-a51acb7c7b0f,dlg-3223c3ea-781c-4611-8c73-a51acb7c7b0f_0_21,I want to find a restaurant in New Orleans that serve Seafood. I want a casual restaurant that is a sit-down restaurant. I want one with at least four out of five stars. I would like it to be in the French Quarter and for them to have tiramisu as a dessert. I would like the restaurant to be open till midnight.,"The first is called Oceana grill, It has 4.1 stars. Classic New Orleans fare including seafood in a laid-back space, plus courtyard & late-night dining. The second is called Acme Oyster house, It has 4.3 stars. Lively New Orleans-based chain offering oysters, po' boys, Gumbo & other Cajun-Creole classics. Which one do you want? Oceana grill?",test
dlg-3227d163-f437-4674-bab0-a6d9a37ceef6,dlg-3227d163-f437-4674-bab0-a6d9a37ceef6_1_2,"Hello, I need some information about a particular restaurant in Trinidad, California.","How about Larrupin Cafe in Trinidad, California?",test
dlg-3227d163-f437-4674-bab0-a6d9a37ceef6,dlg-3227d163-f437-4674-bab0-a6d9a37ceef6_3_4,"Yes, that's the one I was wondering about. When are they open on Sunday for dinner?",They are open from 5 p.m. to 9 p.m.,test
dlg-3227d163-f437-4674-bab0-a6d9a37ceef6,dlg-3227d163-f437-4674-bab0-a6d9a37ceef6_7_12,And do you have information on any seafood dishes they serve?,They do not have seafood in their menu. It is 67 degrees Fahrenheit.,test
dlg-32318dc9-99c6-4a3c-b063-c90688ba0972,dlg-32318dc9-99c6-4a3c-b063-c90688ba0972_3_14,I'm trying to find out what I can do for dinner tonight. Mexican.,"Colibri Mexican Bistro. Upscale Mexican cuisine & specialty margaritas offered in a warm, traditional atmosphere. Don Pistos. The lively exposed-brick setting for Mexican specialties & drinks plus a popular Sunday brunch. Tropisueño: Lively Mexican eatery serving up classic plates & margaritas in a relaxed, upbeat environment. California: Mexican restaurant for inventive tasting menus & small-batch wines served in a cozy, Luxe interior. Nopalito: Popular Mexican restaurant serving traditional, organic grub in a casual & bright dining room. Address: 306 Broderic.",train
dlg-32450735-e195-45b2-a9a3-015d053d0b8b,dlg-32450735-e195-45b2-a9a3-015d053d0b8b_0_4,"Hi, I'm looking for a place to have dinner tonight.",I have a highly recommended seafood restaurant called the Hog Island Oyster Company. Would you like to hear more details about that one? This restaurant has 4.4 stars and is moderately priced or 2 dollar signs. It is located within the Ferry Building on the waters of the San Francisco bay. Local oysters and clams are washed down with craft beer at this popular waterside seafood eatery.,train
dlg-32450735-e195-45b2-a9a3-015d053d0b8b,dlg-32450735-e195-45b2-a9a3-015d053d0b8b_5_9,That sounds good. And that is on the San Francisco Bay?,"Here is the address: Ferry Building Marketplace, 1 Ferry Building, 11A. Enjoy your dinner tonight.",train
dlg-3247c0ae-b073-46b4-a32e-9b0dd06442b5,dlg-3247c0ae-b073-46b4-a32e-9b0dd06442b5_0_7,"Hi, I need a place for lunch. Mexican. I'm in Davis, California. I'd like to see something expensive.","Okay, let me look for you. Hold just a moment. I've found two places you may like. I'll describe both and you can pick one. The first is Dos Coyotes Border Cafe, an authentic Mexican Taqueria, with a great atmosphere and outdoor seating. The second is Taqueria Guadalajara, they offer Burritos, tortas, tacos & other filling Mexican grub served up in a simple setting.",train
dlg-32518ede-e5cf-4097-8f68-a460a6a2e59e,dlg-32518ede-e5cf-4097-8f68-a460a6a2e59e_1_11,Hi. I would like to have a Sandwich. Can you find me a place to have it?,"Sure, let me check that for you. I see that you're in Santa Cruz. Is that where you want me to find one? 1st is Zoccoli's Delicatessen, at 1534 Pacific Avenue. 2nd is The Sandwich Spot, at 1010 Pacific Avenue. 3rd is Erik’s Deli Cafe, at 155 Walnut Avenue. 4th one is Togo’s Sandwiches, at 902 Ocean Street. And the last one is The Picnic Basket, at 125 Beach Street.",validation
dlg-32518ede-e5cf-4097-8f68-a460a6a2e59e,dlg-32518ede-e5cf-4097-8f68-a460a6a2e59e_12_13,Tell me more about Erik's Deli Cafe.,"What sounds good? Erik’s Deli Cafe. Casual cafe chain serving gourmet deli sandwiches, housemade soups, salads & baked goods.",validation
dlg-32518ede-e5cf-4097-8f68-a460a6a2e59e,dlg-32518ede-e5cf-4097-8f68-a460a6a2e59e_19_23,I want to go to Erik's DeliCafe.,Erik’s Deli Cafe is at 155 Walnut Avenue. Their hours are 9 a.m. to 8 p.m.,validation
dlg-325f57ae-b954-4ad5-bc0c-96810c20dda6,dlg-325f57ae-b954-4ad5-bc0c-96810c20dda6_1_15,"Hi, I was wondering if you could help me find somewhere to eat tonight in Sebastopol, California. I was thinking about seafood. Somewhere with outdoor seating and where we can order at the counter. I'm looking for somewhere kind of cheap, medium to cheap. Three and a half and up.","Handline Coastal California. Breezy eatery for sustainable seafood, pizza, sandwiches & another coastal Californian fare. 935 Gravenstein Ave., Sebastopol, CA 95472.",test
dlg-3269dd06-8396-43f5-97cd-24e16f141f61,dlg-3269dd06-8396-43f5-97cd-24e16f141f61_3_6,"I'd like to find a restaurant in Oakland, California. Chico, California.",What do you feel like eating in Chico?,train
dlg-3269dd06-8396-43f5-97cd-24e16f141f61,dlg-3269dd06-8396-43f5-97cd-24e16f141f61_7_8,Mexican.,Do you have any preferences for the Mexican restaurant?,train
dlg-3269dd06-8396-43f5-97cd-24e16f141f61,dlg-3269dd06-8396-43f5-97cd-24e16f141f61_11_21,"Yeah, around $30 per meal. Four star ratings and above. It's should open late for dinner.","I have found Sol Mexican Grill. It has casual sunset-colored space serving tacos, burritos & enchiladas with optional fillings, plus beer.",train
dlg-3277eb49-805c-41bf-933b-f60db2629c9e,dlg-3277eb49-805c-41bf-933b-f60db2629c9e_1_2,"Hello, I'm planning a special dinner at Park Winters in Winters, California. Are they open for dinner on Sunday?",They're open from 6 to 9 PM.,validation
dlg-3277eb49-805c-41bf-933b-f60db2629c9e,dlg-3277eb49-805c-41bf-933b-f60db2629c9e_5_8,Do they serve cocktails?,39 minutes despite traffic conditions.,validation
dlg-32874abe-6948-4d4e-9c38-6957bb37df85,dlg-32874abe-6948-4d4e-9c38-6957bb37df85_1_8,Hi. What should I do for dinner tonight? Burgers sound good.,Ok. I found a couple spots with high reviews. The first spot is called Burger Town and the second is called Monsoon burgers.,train
dlg-328a0d1a-b2b6-4902-b389-faf021248afe,dlg-328a0d1a-b2b6-4902-b389-faf021248afe_0_5,"What should I do for dinner tonight? Price range should be kind of I don't want to go to like a skanky place. But, I don't want to like be crazy either, you know? Maybe just a good like medium price place. I don't know. Nowadays it doesn't really matter. Give me like a some place where I can socialize with people.","One moment. How about Cotogna for Italian, or State Bird Provisions for American or Franciscan Crab Restaurant for crab house?",train
dlg-328a0d1a-b2b6-4902-b389-faf021248afe,dlg-328a0d1a-b2b6-4902-b389-faf021248afe_6_11,Alright. I mean what's at the crab house? That sounds like fun. I guess.,"Veteran seafood specialist where huge windows & nautical decor complement the waterside setting. Pier 43 1/2, Fisherman's Wharf, San Francisco, CA. See you there. They close at 10 p.m. Both - walkin or reservation.",train
dlg-32a8c593-4cb3-41ac-8301-3756630d7dff,dlg-32a8c593-4cb3-41ac-8301-3756630d7dff_0_17,Hi. I'm looking for a place to eat tonight. I was thinking about a Greek restaurant. I'm looking for sort of the mid-price range with a casual atmosphere. And I'd like it to have good reviews with at least four stars. Sit-down would be good.,"The first and highest rated one is called Vanoos Grillette. Bright, whimsically decorated, family-owned cafe serving Mediterranean classics & sandwiches. Yes, let me backtrack there is actually only one Greek restaurant in La Jolla. Now, so that Greek restaurant is called MarketPlace Grill. Tiny, counter-serve Mediterranean spot serving mesquite-grilled meat & veggie skewers plus wraps.",validation
dlg-32a8c593-4cb3-41ac-8301-3756630d7dff,dlg-32a8c593-4cb3-41ac-8301-3756630d7dff_18_21,Okay. That sounds good. Could you make me a reservation for two at 8:00?,"4.9 stars out of 5 and over 13 reviews. Yeah, you got a reservation for 8 PM.",validation
dlg-32e30a00-b436-46b9-8455-d45aa89d8f58,dlg-32e30a00-b436-46b9-8455-d45aa89d8f58_1_4,Can you tell me if Mother is open for dinner on Sunday?,"Yes, they will open at 11 AM and closes at 9:30 PM. Yes, they take reservations on the phone and at opentable.com.",validation
