conversation_id,example_id,input_text,target_text,split
dlg-083d1a16-046b-4ce6-a0ae-0c5c6f9c028d,dlg-083d1a16-046b-4ce6-a0ae-0c5c6f9c028d_9_10,Can you name two pitchers for the Rays?,Chris Archer and Alex Cobb.,train
dlg-08618eb1-fa1e-422e-a9fc-12eb66a37468,dlg-08618eb1-fa1e-422e-a9fc-12eb66a37468_1_7,"Hi. Today I need help getting information about my favorite MLB team, the Colorado Rockies. I'm wondering when was their last game played.","Their last game was yesterday against the Cleveland Indians and they won 1 to 8. They have 38 wins and 32 losses. Their next game is today at 5:05 p.m., against Chicago Cubs.",train
dlg-086635ac-a0ac-477e-a457-132dd109355e,dlg-086635ac-a0ac-477e-a457-132dd109355e_4_5,What place is Crystal Palace in?,Crystal Palace is in the 19th Place with zero wins and three losses.,train
dlg-086635ac-a0ac-477e-a457-132dd109355e,dlg-086635ac-a0ac-477e-a457-132dd109355e_6_7,Whom are Crystal Palace playing right now?,They're not playing right now. Their next game will be played against Burnley FC on September 10th.,train
dlg-086635ac-a0ac-477e-a457-132dd109355e,dlg-086635ac-a0ac-477e-a457-132dd109355e_8_9,Whom did Crystal Palace play last and what was the score?,The last game they played on August 26th against Swansea City and they lost the game with the score of 2-0.,train
dlg-086635ac-a0ac-477e-a457-132dd109355e,dlg-086635ac-a0ac-477e-a457-132dd109355e_10_11,Who is the striker for Crystal Palace?,Crystal Palace's striker is Wilfried Zaha.,train
dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1,dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1_0_3,What place is Swansea City in?,"Swansea City's is in the 18th Place With 1 win, 4 losses and 2 draws.",train
dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1,dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1_4_5,How many games has Swansea played so far?,"So far, they have played Seven matches.",train
dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1,dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1_6_7,Who does Swansea City play next?,Their next game will be played tomorrow against Huddersfield at 7:00 AM.,train
dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1,dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1_8_9,What was the score of Swansea's last game?,Their last game was played on September 30th against West Ham United and Swansea City lost the game with the score 1-0.,train
dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1,dlg-088d4194-5fd4-40ab-a15f-589bf76be9a1_10_11,Who's the goalkeeper for Swansea City?,Lukasz Fabianski is the goalkeeper.,train
dlg-0895d0c0-8eaa-4c0d-b53e-299d6bf190b7,dlg-0895d0c0-8eaa-4c0d-b53e-299d6bf190b7_3_6,"Hi. Can I know what place are Chicago White Sox in? Oh, okay. Do you know if they played today? Do you know if they play today?","Today, at 4:10 PM on FSDT Comerica Park, Detroit, Michigan.",train
dlg-0895d0c0-8eaa-4c0d-b53e-299d6bf190b7,dlg-0895d0c0-8eaa-4c0d-b53e-299d6bf190b7_7_10,Okay. And who do they play next Sunday?,9-6 win over the Twins.,train
dlg-0895d0c0-8eaa-4c0d-b53e-299d6bf190b7,dlg-0895d0c0-8eaa-4c0d-b53e-299d6bf190b7_11_12,Okay. And then who plays catcher on the team?,Alex Avila.,train
dlg-08a13d87-f774-433d-a552-effbb1917a09,dlg-08a13d87-f774-433d-a552-effbb1917a09_0_7,What place are the Chicago Bulls in?,The Chicago Bulls play stat number two in the MLS Eastern Conference standings With 31 points. They are not playing right now. Their next game is August 5th.,train
dlg-08a13d87-f774-433d-a552-effbb1917a09,dlg-08a13d87-f774-433d-a552-effbb1917a09_8_11,Who do they play on July 1st?,It do not show a game schedule for July 1st. It was 1 to 2 against New England on July 17th.,train
dlg-08a13d87-f774-433d-a552-effbb1917a09,dlg-08a13d87-f774-433d-a552-effbb1917a09_12_15,Okay. Who's in first place in the Western Conference?,Sporting KC is placed number one in the western MLS conference with 27 points.,train
dlg-08af9ad9-b40b-49d5-96b0-f08ba5bc179a,dlg-08af9ad9-b40b-49d5-96b0-f08ba5bc179a_1_4,Hi. I was trying to find out what place Minnesota United was in?,Currently in ninth place in the Western Conference. No they're not scheduled to play today.,train
dlg-08af9ad9-b40b-49d5-96b0-f08ba5bc179a,dlg-08af9ad9-b40b-49d5-96b0-f08ba5bc179a_5_10,Who will they play next Sunday?,"They're not scheduled to play next Sunday. They won their last game, the score was 3 and 2. 16 points back from first place.",train
dlg-08d0bb06-3ed8-4ca6-918d-1a9fda13ea83,dlg-08d0bb06-3ed8-4ca6-918d-1a9fda13ea83_2_9,"Hi, what place are the Golden State Warriors in?",The Warriors are currently second in their conference. Last night the Warriors defeated the Mavericks 112 to 97. Their coach is Steve Kerr. Give me one second while I get that information. Their leading scorer is Kevin Durant with 627 points.,train
dlg-08d1d87b-28a0-45e4-897b-348d1ad50595,dlg-08d1d87b-28a0-45e4-897b-348d1ad50595_2_5,I'm interested in info about the Orlando City FC soccer team.,It was a tied game 0-0 against Chicago.,train
dlg-08d1d87b-28a0-45e4-897b-348d1ad50595,dlg-08d1d87b-28a0-45e4-897b-348d1ad50595_6_9,Do you know if they're playing today?,Their next game is scheduled on June 14th against Miami FC. They are currently in third place with five wins and six losses.,train
dlg-08dc3f5a-f729-4284-aea2-5c4ff7cac646,dlg-08dc3f5a-f729-4284-aea2-5c4ff7cac646_0_10,Hi. What's the record of the Philadelphia 76ers?,Their record is 36-30. The 76ers lost their last game to the Indiana Pacers 101 to 98. Brett Brown.,train
dlg-08dfc280-8021-46a6-9349-a0f8ecc347b7,dlg-08dfc280-8021-46a6-9349-a0f8ecc347b7_1_10,I have NFL questions about the Jacksonville Jaguars. What place are the Jaguars in? How are they doing?,"They are in second place in the AFC south. This Sunday on December 3rd, they will be playing against the Colts. 24 to 27. Against the cardinals.",train
dlg-08dfc280-8021-46a6-9349-a0f8ecc347b7,dlg-08dfc280-8021-46a6-9349-a0f8ecc347b7_11_12,And how many games behind the first ranked team?,They are tied for amount of wins actually.,train
dlg-08dfc280-8021-46a6-9349-a0f8ecc347b7,dlg-08dfc280-8021-46a6-9349-a0f8ecc347b7_13_14,Who are they tied with?,The titans.,train
dlg-08f10adb-800d-47cf-9cb2-4a1b289ee609,dlg-08f10adb-800d-47cf-9cb2-4a1b289ee609_0_7,Hi. Can you tell me what place Burnley are in?,Burnley FC is in the sixth place with one win and zero losses. They'll play this Saturday against West Bromwich. They played last against Chelsea and they won the match 3 to 2 on August 12th.,train
dlg-08f10adb-800d-47cf-9cb2-4a1b289ee609,dlg-08f10adb-800d-47cf-9cb2-4a1b289ee609_8_9,Who is their goalkeeper?,Their goalkeeper is Tom Heaton.,train
dlg-08f721c1-6395-46da-b129-b3f851b6d042,dlg-08f721c1-6395-46da-b129-b3f851b6d042_1_5,What place are the Columbus Crew FC in?,Let me check for you. Their win-loss record is 17-7. Their next game is on June 24th against he Montreal impact.,train
dlg-08f721c1-6395-46da-b129-b3f851b6d042,dlg-08f721c1-6395-46da-b129-b3f851b6d042_6_9,Who do they play July 1st?,Atlanta United FC. Their last game was against the Atlanta United FC.,train
dlg-08f721c1-6395-46da-b129-b3f851b6d042,dlg-08f721c1-6395-46da-b129-b3f851b6d042_10_11,Who is in first place in the Eastern Conference?,Toronto FC.,train
dlg-0909b46d-8271-44c3-88c4-c70803d780da,dlg-0909b46d-8271-44c3-88c4-c70803d780da_2_7,Hi. I need to know what place the soccer team Chelsea is in?,Chelsea is in the 14 place with 0 win and 1 loss. They played one match. They played against Burnley FC and they lost the game 3 to 2.,train
dlg-0909b46d-8271-44c3-88c4-c70803d780da,dlg-0909b46d-8271-44c3-88c4-c70803d780da_8_9,And who's their goalkeeper?,The goalkeeper is Thibaut Courtois.,train
dlg-0928ce79-a963-411b-b672-00df35a5e311,dlg-0928ce79-a963-411b-b672-00df35a5e311_1_2,"Hi, I need the latest news headlines for the Chicago Cubs.",Chicago Cubs busted smuggling Spotted Cow beer back to Illinois.,train
dlg-0928ce79-a963-411b-b672-00df35a5e311,dlg-0928ce79-a963-411b-b672-00df35a5e311_6_7,Can you tell me what teams are ahead of the Cubs and how many games they're up?,The brewers are the only time ahead of the cubs and by 4 games.,train
dlg-0928ce79-a963-411b-b672-00df35a5e311,dlg-0928ce79-a963-411b-b672-00df35a5e311_8_9,What about World Series wins and what year did they win? And can you tell me how many games it took in the series?,"I do not have the information about how many games it took? But they won 3 world series in 1907, 1908 and 2016.",train
dlg-0928ce79-a963-411b-b672-00df35a5e311,dlg-0928ce79-a963-411b-b672-00df35a5e311_10_15,What about division titles they've won and maybe the years associated with them?,It seems they won 1 division title against the cardinals in 2017. Wrigley Field.,train
dlg-0928ce79-a963-411b-b672-00df35a5e311,dlg-0928ce79-a963-411b-b672-00df35a5e311_16_17,Who's the third base player for them?,Kris Bryant is the only one noted.,train
dlg-0928ce79-a963-411b-b672-00df35a5e311,dlg-0928ce79-a963-411b-b672-00df35a5e311_18_19,What's Kris Bryant's batting average currently?,281.,train
dlg-092b1d91-6ca1-43b7-ae34-444a30294bab,dlg-092b1d91-6ca1-43b7-ae34-444a30294bab_1_2,"Hi. Today, I need help getting information about the Toronto FC of the MLS. I'm a fan of theirs. I'm wondering, what place are they in right now?",Toronto FC is currently in second place in the Eastern Conference.,train
dlg-092b1d91-6ca1-43b7-ae34-444a30294bab,dlg-092b1d91-6ca1-43b7-ae34-444a30294bab_3_4,"Okay, awesome. I'm wondering, did they play today?","No, they will play tomorrow.",train
dlg-092b1d91-6ca1-43b7-ae34-444a30294bab,dlg-092b1d91-6ca1-43b7-ae34-444a30294bab_5_6,"Okay, tomorrow? Who do they play against?",New York City FC.,train
dlg-092b1d91-6ca1-43b7-ae34-444a30294bab,dlg-092b1d91-6ca1-43b7-ae34-444a30294bab_7_8,Okay and who is first place in the Eastern Conference?,Chicago is first place in the Eastern Conference.,train
dlg-0936616f-dec7-4f8e-9d43-c310bf9c2035,dlg-0936616f-dec7-4f8e-9d43-c310bf9c2035_0_4,I'm a fan of the New England Revolution and I would like to know information about their last game.,Their last game was played on June 3rd against Toronto and they won 3 to 0.,train
dlg-0936616f-dec7-4f8e-9d43-c310bf9c2035,dlg-0936616f-dec7-4f8e-9d43-c310bf9c2035_5_6,Awesome. Do they play this Friday?,Next game will be played on June 17th against Chicago at 4:30 p.m.,train
dlg-0937845c-1dde-44f5-bbbf-d15385ad8be8,dlg-0937845c-1dde-44f5-bbbf-d15385ad8be8_2_5,"Hi, Do you know what place the New England Revolution is?",New England Revolution is 10th place in the Eastern Conference. It looks like they are playing right now versus the Red Bulls.,train
dlg-0937845c-1dde-44f5-bbbf-d15385ad8be8,dlg-0937845c-1dde-44f5-bbbf-d15385ad8be8_6_9,Okay. And then do you know who they play on July 15th?,"They do not play July 15th. Besides the current game right now New England play the New York Red Bulls, July 5th. They lost 3 to 2.",train
dlg-0937845c-1dde-44f5-bbbf-d15385ad8be8,dlg-0937845c-1dde-44f5-bbbf-d15385ad8be8_10_11,Who's in first place in the Eastern Conference?,Chicago is first place in the eastern conference.,train
dlg-0952713b-51dc-480a-8670-20bc4f90d5a2,dlg-0952713b-51dc-480a-8670-20bc4f90d5a2_1_2,Yes. Can you tell me the Pittsburgh Pirates record?,"The Pittsburgh Pirates have a record of 54 wins and 57 losses, they are currently in fourth place in the National League Central.",train
dlg-0952713b-51dc-480a-8670-20bc4f90d5a2,dlg-0952713b-51dc-480a-8670-20bc4f90d5a2_3_4,Okay. Do they play today?,"Yes, they are scheduled to play with the Detroit Tigers today.",train
dlg-0952713b-51dc-480a-8670-20bc4f90d5a2,dlg-0952713b-51dc-480a-8670-20bc4f90d5a2_5_8,Okay. Who will they play next Sunday?,"Next Sunday, that is on August 13th they will be playing the Toronto Blue Jays. The last game was yesterday that is on August 6th against the San Diego Padres, they won 5-4.",train
dlg-0952713b-51dc-480a-8670-20bc4f90d5a2,dlg-0952713b-51dc-480a-8670-20bc4f90d5a2_9_10,And can you name two pitchers on the team for me?,"Yes, there are Jarrett Cole and Jameson Taillon.",train
dlg-095cbe3c-74a9-443a-96b1-69792d71d18d,dlg-095cbe3c-74a9-443a-96b1-69792d71d18d_0_6,What is the place of Crystal Palace?,"They are in 20th place with a 2-3-9 record. Yes, they just drew a match. They will play their next game with the West Bromwich. They had a draw earlier today and beat Stroke City by 2-1.",train
dlg-095cbe3c-74a9-443a-96b1-69792d71d18d,dlg-095cbe3c-74a9-443a-96b1-69792d71d18d_7_8,Can you tell me who's their goalkeeper?,Julián Speroni.,train
dlg-096321e8-0248-4dd9-b82e-4815301ac121,dlg-096321e8-0248-4dd9-b82e-4815301ac121_2_3,"Hi, what place are Manchester United in?","Manchester United is in the second place with six wins, 0 losses and one draw.",train
dlg-096321e8-0248-4dd9-b82e-4815301ac121,dlg-096321e8-0248-4dd9-b82e-4815301ac121_4_5,Are Manchester United playing now?,"No, but they will play tomorrow against Liverpool at 4:30 AM.",train
dlg-096321e8-0248-4dd9-b82e-4815301ac121,dlg-096321e8-0248-4dd9-b82e-4815301ac121_6_7,Who will Manchester United play next?,Their next game against Liverpool.,train
dlg-096321e8-0248-4dd9-b82e-4815301ac121,dlg-096321e8-0248-4dd9-b82e-4815301ac121_8_9,How did Manchester United do the last game?,"Their last game was played on September 30th against Crystal Palace and Manchester United, won the game with the score 4-0.",train
dlg-096321e8-0248-4dd9-b82e-4815301ac121,dlg-096321e8-0248-4dd9-b82e-4815301ac121_10_11,Who is Manchester United's goalkeeper?,David De Gea is one of the goalkeeper.,train
dlg-0972cb34-7fd0-41f7-91b1-3e7197716f40,dlg-0972cb34-7fd0-41f7-91b1-3e7197716f40_0_13,"Hi, I want to know how the Miami Heat are doing this year?",It looks like the Miami Heat are currently in 10th place of the Eastern Conference with a record of 11 wins and 12 losses. The last game was against the Golden State Warriors and the heat lost with 123 to 95. The starting small forward for the Miami Heat is Josh Richardson. It looks like the Miami Heat average about 100 points per game.,test
dlg-0980d4cf-af25-431b-bd9b-607da5f364d4,dlg-0980d4cf-af25-431b-bd9b-607da5f364d4_3_6,I was wondering how the Sporting Kansas City MLS team is doing this year.,"Sporting KC is in the first place in the western conference with 9 wins and four losses. No, they will play on Sunday, August 6th at 5 pm vs Atlanta United.",train
dlg-0980d4cf-af25-431b-bd9b-607da5f364d4,dlg-0980d4cf-af25-431b-bd9b-607da5f364d4_7_12,"Okay, who will they play next Sunday?",They do not play next Sunday. On July 29th Sporting KC won with a score of 3-2 versus Chicago. Sporting KC is in the first place.,train
dlg-099a60d7-0c13-46f6-b3a6-d1772d024f9e,dlg-099a60d7-0c13-46f6-b3a6-d1772d024f9e_2_3,Hi there. I was wondering what is the Houston Dynamos record for this year?,Houston Dynamo are currently third place in the western conference with 9 wins and 7 losses.,train
dlg-099a60d7-0c13-46f6-b3a6-d1772d024f9e,dlg-099a60d7-0c13-46f6-b3a6-d1772d024f9e_4_5,Okay. Do they play today?,"No, they play tomorrow at 7 p.m. versus Real Salt Lake.",train
dlg-099a60d7-0c13-46f6-b3a6-d1772d024f9e,dlg-099a60d7-0c13-46f6-b3a6-d1772d024f9e_6_9,Okay. Who will they play next Sunday?,They do not play next Sunday. They last played Portland and it was a tie game on July 29th.,train
dlg-099a60d7-0c13-46f6-b3a6-d1772d024f9e,dlg-099a60d7-0c13-46f6-b3a6-d1772d024f9e_10_11,Okay. And who is their goalkeeper?,The goalie is Tyler Deric.,train
dlg-09a63ba5-faef-43b8-a8cd-bea6b34e0257,dlg-09a63ba5-faef-43b8-a8cd-bea6b34e0257_2_3,"Hi. I was wondering, what place are the Padres in?",Padres are currently in fourth place in the National League West with 56 wins and 69 losses.,train
dlg-09a63ba5-faef-43b8-a8cd-bea6b34e0257,dlg-09a63ba5-faef-43b8-a8cd-bea6b34e0257_4_5,Do they play today?,They do play today at 5:15 p.m. versus the Cardinals.,train
dlg-09a63ba5-faef-43b8-a8cd-bea6b34e0257,dlg-09a63ba5-faef-43b8-a8cd-bea6b34e0257_6_9,Okay. Who did they play last Saturday?,Last Saturday to play the Nationals and they won three two one. The last game they won 12 - 4 versus the Cardinals.,train
dlg-09a63ba5-faef-43b8-a8cd-bea6b34e0257,dlg-09a63ba5-faef-43b8-a8cd-bea6b34e0257_10_11,And who's in first place in the NL Central?,The cubs are in the first place in the NL central.,train
dlg-09a84fd5-f243-4e6c-8aeb-e254f85ab698,dlg-09a84fd5-f243-4e6c-8aeb-e254f85ab698_1_5,I am a huge fan of the Florida Marlins. What's the record of the Florida Marlins?,"The record for the Miami Marlins is currently 35 wins and 41 losses, they are placed third in the National League East. The Miami Marlins are actually playing right now, they are in the top. Currently there is no early scores.",train
dlg-09a84fd5-f243-4e6c-8aeb-e254f85ab698,dlg-09a84fd5-f243-4e6c-8aeb-e254f85ab698_6_9,Who did they play against on June 18th?,"On June 18th, the Miami Marlins played against the Atlanta Braves and they lost by 5-4. The Miami Marlins played yesterday and they lost against the New York Mets by 8-0.",train
dlg-09a84fd5-f243-4e6c-8aeb-e254f85ab698,dlg-09a84fd5-f243-4e6c-8aeb-e254f85ab698_10_11,Who's in last place in the American League Central?,"Currently, the Chicago White Sox are in last place in the American League Central.",train
dlg-09b8b497-fcaa-439f-8ee9-4fbc7d969db0,dlg-09b8b497-fcaa-439f-8ee9-4fbc7d969db0_0_5,"Hello, I need to know what place Arsenal is in.","Hi, Arsenal is in 6th place. They will play their next match with Tottenham. They lost their last match with a score of 3-1 against Man City.",test
dlg-09b8b497-fcaa-439f-8ee9-4fbc7d969db0,dlg-09b8b497-fcaa-439f-8ee9-4fbc7d969db0_6_7,And who's their striker?,Olivier Giroud is their striker.,test
dlg-09bddecd-cd9b-4f66-b60c-c5c8bf8ad725,dlg-09bddecd-cd9b-4f66-b60c-c5c8bf8ad725_0_7,What place are the LA Clippers in?,9th Place. They played against the Grizzlies yesterday 113 to 105.,train
dlg-09bddecd-cd9b-4f66-b60c-c5c8bf8ad725,dlg-09bddecd-cd9b-4f66-b60c-c5c8bf8ad725_8_11,Who is at starting center?,Deandre Jordan. They play the Thunder tomorrow.,train
dlg-09cd9a50-eea5-4ff8-ba49-b2c61f81f9cc,dlg-09cd9a50-eea5-4ff8-ba49-b2c61f81f9cc_1_8,"Hello, what's the record of the Philadelphia?",7th place. They won on 109-105. Brett Brown.,train
dlg-09cd9a50-eea5-4ff8-ba49-b2c61f81f9cc,dlg-09cd9a50-eea5-4ff8-ba49-b2c61f81f9cc_9_10,"Who's their point guard, starting point guard?",Markelle Fultz.,train
dlg-09d646a0-b9c4-4129-b3ad-0573b58db8c2,dlg-09d646a0-b9c4-4129-b3ad-0573b58db8c2_0_8,How Everton is doing?,Everton is currently in 12th Place in the Premier League standings. They have played three games. In their last game Everton FC lost against the Chelsea FC. 2-0. Next they will be playing the Tottenham FC.,train
dlg-09d646a0-b9c4-4129-b3ad-0573b58db8c2,dlg-09d646a0-b9c4-4129-b3ad-0573b58db8c2_9_14,Who is their striker?,The main striker or just any? Did you want to know the main striker or just any striker?,train
dlg-09d646a0-b9c4-4129-b3ad-0573b58db8c2,dlg-09d646a0-b9c4-4129-b3ad-0573b58db8c2_15_17,"Oh, sorry. I misunderstood you. Their main striker.",Their main striker is Wayne Rooney.,train
dlg-09e03010-6f4a-4e65-a0c2-821df3135c71,dlg-09e03010-6f4a-4e65-a0c2-821df3135c71_6_7,Which team is currently favored to win?,The Golden State Warriors are favored to win in game 5.,train
dlg-09f1db79-3958-478b-8cb5-56a977b94549,dlg-09f1db79-3958-478b-8cb5-56a977b94549_1_3,Hello. What place are the Philadelphia 76ers in?,8th place. 28 wins and 25 losses.,train
dlg-09f1db79-3958-478b-8cb5-56a977b94549,dlg-09f1db79-3958-478b-8cb5-56a977b94549_4_7,What conference are the Philadelphia 76ers in? What was the Philadelphia 76ers score of their last game?,76ers won against the clippers by112 to 98.,train
dlg-09f1db79-3958-478b-8cb5-56a977b94549,dlg-09f1db79-3958-478b-8cb5-56a977b94549_8_9,Who's the Philadelphia 76ers coach?,Brett brown is the head coach.,train
dlg-09f1db79-3958-478b-8cb5-56a977b94549,dlg-09f1db79-3958-478b-8cb5-56a977b94549_10_11,When were the Philadelphia 76ers founded? What year were they founded?,1946.,train
dlg-0a105f55-b623-4d8c-8027-ed19755b96c7,dlg-0a105f55-b623-4d8c-8027-ed19755b96c7_0_1,"Hi, I'm a big-time English Premier soccer league fan, and I would like to know how my team, the Manchester City united, are doing. How are the Manchester City united doing right now?",Manchester City United is currently in second place in the Tottenham Hotspur F.C. Premier League standings.,train
dlg-0a105f55-b623-4d8c-8027-ed19755b96c7,dlg-0a105f55-b623-4d8c-8027-ed19755b96c7_2_9,"I mean the Manchester City, not the Manchester United.",In that case Manchester city is in first place. No they are not currently playing right now but they did play last Tuesday on September 26th against the FC Shakhtar Donetsk. Manchester City will be playing Chelsea and next on September 30th. The score of the last game was 2-0 they lost against the FC Shakhtar Donetsk.,train
dlg-0a105f55-b623-4d8c-8027-ed19755b96c7,dlg-0a105f55-b623-4d8c-8027-ed19755b96c7_10_11,Who is their striker?,Their Striker is Sergio Aguero.,train
dlg-0a1e2963-fc9e-4f22-9913-6cacbde25121,dlg-0a1e2963-fc9e-4f22-9913-6cacbde25121_1_2,Hello! What is the record of the Golden State Warriors?,Their win-loss record is 50 and 14.,train
dlg-0a1e2963-fc9e-4f22-9913-6cacbde25121,dlg-0a1e2963-fc9e-4f22-9913-6cacbde25121_3_6,What conference are the Warriors in? What was the score of the Warrior's last game?,"They won the last game, the score was 114 to 101.",train
dlg-0a1e2963-fc9e-4f22-9913-6cacbde25121,dlg-0a1e2963-fc9e-4f22-9913-6cacbde25121_7_8,Who's the starting center for Golden State?,The starting center for the Golden State Warriors is JaVale McGee.,train
dlg-0a1e2963-fc9e-4f22-9913-6cacbde25121,dlg-0a1e2963-fc9e-4f22-9913-6cacbde25121_9_10,Who's the backup point guard for the Golden State Warriors?,The backup point guard for the Golden State Warriors is Shaun Livingston.,train
dlg-0a2d4f51-0d38-437d-8f3c-41c1d9bb1e65,dlg-0a2d4f51-0d38-437d-8f3c-41c1d9bb1e65_0_12,"Hi, I'm a big English Premier League soccer fan and my favorite team is Leicester City. What place are the Leicester City in right now? L-e-i-c-e-s-t-e-r-c-i-t-y. What place are the Leicester City in right now?","They are on 7th place, with 24 matches played, and 9 wins. Their next game is tomorrow against the Everton. They played against Peterborough on January 27th. They won by the score of 5-1.",validation
dlg-0a2d4f51-0d38-437d-8f3c-41c1d9bb1e65,dlg-0a2d4f51-0d38-437d-8f3c-41c1d9bb1e65_13_14,Who is their goalkeeper?,Kasper Schmeichel is their goalkeeper.,validation
dlg-0a2e3d35-be9a-4f8d-939c-7b74f50239c4,dlg-0a2e3d35-be9a-4f8d-939c-7b74f50239c4_1_2,Okay. What place is Swansea City in?,Swansea City is currently ranked number 14 in the English Premier League standings.,train
dlg-0a2e3d35-be9a-4f8d-939c-7b74f50239c4,dlg-0a2e3d35-be9a-4f8d-939c-7b74f50239c4_3_10,Okay. How many games have Swansea City played so far?,Swansea City has played a total of 5 matches in the English Premier League. Swansea City's last game was against Reading on September 19th. Score of Swansea City's last game was Swansea City 2 and Reading 0. The manager for Swansea City AFC is Paul Clement.,train
dlg-0a3867e0-56f6-4994-8414-94c0123c127f,dlg-0a3867e0-56f6-4994-8414-94c0123c127f_1_2,What place are the New York Mets in?,They're second from last.,train
dlg-0a3867e0-56f6-4994-8414-94c0123c127f,dlg-0a3867e0-56f6-4994-8414-94c0123c127f_4_6,I see. And who did they play last Saturday?,"Not yet, they play at 5:40pm against the rockies. They beat the diamond backs 5 to 1 on saturday.",train
dlg-0a3867e0-56f6-4994-8414-94c0123c127f,dlg-0a3867e0-56f6-4994-8414-94c0123c127f_7_10,"Oh, that was a pretty big win. Their score was 5-1 in their last game, correct?",That was the game they played last Saturday. Yesterday the Mets lost to the Rockies 8 to 10.,train
dlg-0a3867e0-56f6-4994-8414-94c0123c127f,dlg-0a3867e0-56f6-4994-8414-94c0123c127f_11_12,"Oh, that was a close game. I always forget though, who plays catcher on the Mets?","I believe it's Devin Mesoraco. Let me check. Yup, that's correct. Devin Mesoraco.",train
dlg-0a46f829-8145-406f-8813-070ae39c774a,dlg-0a46f829-8145-406f-8813-070ae39c774a_1_10,What place are Liverpool in?,"Third. No, their next game is on Sunday. Southampton. Tie of 2-2. Jürgen Klopp.",train
dlg-0a56eb9f-3739-4142-93ba-a31e75157f9e,dlg-0a56eb9f-3739-4142-93ba-a31e75157f9e_2_3,How are the Colorado Rockies doing currently?,They are currently first in the National League West.,train
dlg-0a56eb9f-3739-4142-93ba-a31e75157f9e,dlg-0a56eb9f-3739-4142-93ba-a31e75157f9e_4_5,"Oh, wow. Do the Do the Colorado Rockies play today?",They play against the Diamondbacks today at 5:40 P.M.,train
dlg-0a56eb9f-3739-4142-93ba-a31e75157f9e,dlg-0a56eb9f-3739-4142-93ba-a31e75157f9e_6_9,And who did they play on June 18th?,"They play the Giants on June 18th they won 5 to 7. 324, they won versus the Diamondbacks.",train
dlg-0a56eb9f-3739-4142-93ba-a31e75157f9e,dlg-0a56eb9f-3739-4142-93ba-a31e75157f9e_10_11,And who's in first place in that that the National East?,In the National League East the Nationals are first.,train
dlg-0a69aed1-1a3a-4537-8e79-320d9b33c383,dlg-0a69aed1-1a3a-4537-8e79-320d9b33c383_1_5,Hi. I'd like you to answer a couple of questions about Bentley and Manchester City.,"Manchester City FC's weaknesses are Aerial duels, avoiding individual errors and Stopping opponents from creating chances.",train
dlg-0a69aed1-1a3a-4537-8e79-320d9b33c383,dlg-0a69aed1-1a3a-4537-8e79-320d9b33c383_6_9,What about Burnley?,"Burnley's weaknesses are Defending set pieces, Avoiding offside, Finishing scoring chances and Keeping possession of the ball. Burnley signed two players, they are Aaron Lennon and Georges-Kevin Nkoudou. Manchester City also signed 2 players they are Jack Harrison and Aymeric Laporte.",train
dlg-0a69aed1-1a3a-4537-8e79-320d9b33c383,dlg-0a69aed1-1a3a-4537-8e79-320d9b33c383_10_11,Why is Burnley so bad at playing in this year?,I'm not sure about that but it looks like their weaknesses are more than their strengths.,train
dlg-0a69aed1-1a3a-4537-8e79-320d9b33c383,dlg-0a69aed1-1a3a-4537-8e79-320d9b33c383_12_13,Don't you think that Manchester City should be taken out of the league?,"I am not sure about that but Manchester City FC is in the first place with 72 points. Currently, they are leading.",train
dlg-0a8a9940-2960-4d03-8159-85640dde2df7,dlg-0a8a9940-2960-4d03-8159-85640dde2df7_1_9,"Hello. Could you tell me about the Denver Nuggets record? The NBA team, I'm talking about.",What about the Denver Nuggets? Just a moment. Hold on. They have won over 50% of the games they've played. They have won over 50% of the games they've played. They won against the Memphis Grizzlies 92 to 104.,train
dlg-0a8a9940-2960-4d03-8159-85640dde2df7,dlg-0a8a9940-2960-4d03-8159-85640dde2df7_10_13,"Oh, okay. That's great. And could you tell me who their starting center is?",Nikola Jokic. Michael Malone.,train
dlg-0aa1f8bd-4730-4c89-bf39-a19fd97fce3a,dlg-0aa1f8bd-4730-4c89-bf39-a19fd97fce3a_1_4,What place is Watford F.C in? Watford.,Do you mean Watford?,train
dlg-0aa1f8bd-4730-4c89-bf39-a19fd97fce3a,dlg-0aa1f8bd-4730-4c89-bf39-a19fd97fce3a_5_6,"Yeah, Watford. What place are they in?",I see that they are in 11th place.,train
dlg-0aa1f8bd-4730-4c89-bf39-a19fd97fce3a,dlg-0aa1f8bd-4730-4c89-bf39-a19fd97fce3a_9_10,How did Watford do in their last game?,I see that their score is 4 to 1.,train
dlg-0aa1f8bd-4730-4c89-bf39-a19fd97fce3a,dlg-0aa1f8bd-4730-4c89-bf39-a19fd97fce3a_11_12,Who's the manager of the Watford team?,Javi Gracia.,train
