conversation_id,example_id,input_text,target_text,split
dlg-54609946-4388-4939-9e9c-1a6f4b1161da,dlg-54609946-4388-4939-9e9c-1a6f4b1161da_5_6,"A 2-L bottle of Pepsi, please.",Got it. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-5471f750-7bed-46fe-b80f-3e92790897d2,dlg-5471f750-7bed-46fe-b80f-3e92790897d2_0_2,Hi. I'd like to order barbecue food for takeout for myself and my wife. I'd like to order two dishes of barbecue chicken.,Hello. I can help with your order takeout. Go ahead with the first order.,train
dlg-5471f750-7bed-46fe-b80f-3e92790897d2,dlg-5471f750-7bed-46fe-b80f-3e92790897d2_3_7,"Yeah, the main dish will be barbecued chicken. Okay. I am going to get French fries and collard greens on the side of each dish.","Okay, so that's two orders of BBQ chicken with french fries and collard greens on the side. Is that correct? I have your details on file and your order will be ready for pickup in 20 minutes.",train
dlg-550a70bf-c19e-47ca-9b6e-f5ad24a00c62,dlg-550a70bf-c19e-47ca-9b6e-f5ad24a00c62_2_5,"Hi, I'd like to repeat my last takeout order from Sarah's Pizza.",Looks like you had 1 large pizza with one half pepperoni and one half mushroom.,train
dlg-550a70bf-c19e-47ca-9b6e-f5ad24a00c62,dlg-550a70bf-c19e-47ca-9b6e-f5ad24a00c62_7_15,"I'd like to add two iced teas to the order, please.","2 iced teas, sure. I've added that to the order. 1 large pizza with one half pepperoni and one half mushroom and 2 iced teas. Okay. Your order will be ready for pick-up in about 20 minutes.",train
dlg-55201d0f-b18d-410b-89fd-603d2d3b4f17,dlg-55201d0f-b18d-410b-89fd-603d2d3b4f17_2_10,"Hi. Today, I need your help to order food for takeout for three people. I'd like to order soup. I'm looking to get two large tomato soups and one medium clam chowder.",2 large tomato soups and 1 medium clam chowder. Is that correct? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-55a5d70d-69c2-47d3-a668-57b210e7b4ff,dlg-55a5d70d-69c2-47d3-a668-57b210e7b4ff_2_9,I would like to order hot dogs for takeout. I would like three hot dogs with mustard and relish.,"Okay, so I have your order for three hot dogs with mustard and relish, is that correct. Ok. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-55f44c19-4802-4c37-ba2f-9c3a9af07898,dlg-55f44c19-4802-4c37-ba2f-9c3a9af07898_2_12,"Hi, I wanted to order takeout food. I'm interested in getting Indian food for two people. Yeah, can I have one order of samosas and one order of chicken tikka masala? And one order of tandoori chicken.","An order of samosas, one order of chicken tikka Masala and order of tandoori chicken. Anything else? Ok, I have your details on file. Your order will be ready for pick-up in about 20 minutes. No problem, enjoy your dinner!",train
dlg-563dd9bf-dbb6-49e8-bb6f-f7b81c32df81,dlg-563dd9bf-dbb6-49e8-bb6f-f7b81c32df81_1_7,"Hello. I need to order take-out food for three people, and I need to order some soup. Can you help me with that? I need to order one large bowl of New England clam chowder, one large bowl of potato soup, and then I need one large bowl of veggie noodle.","1 large bowl of new England clam chowder, one bowl of veggie noodle, and another bowl of potato soup. Would that complete your order? Okay. I have your personal details in my file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-56447d17-873a-4c43-8181-92608b852ffd,dlg-56447d17-873a-4c43-8181-92608b852ffd_1_3,"Hello, Yes, I like to takeout for three people, please.",Okay. Take out for 3 people.,train
dlg-56447d17-873a-4c43-8181-92608b852ffd,dlg-56447d17-873a-4c43-8181-92608b852ffd_4_6,I'd like to order some pasta.,Pasta.,train
dlg-56447d17-873a-4c43-8181-92608b852ffd,dlg-56447d17-873a-4c43-8181-92608b852ffd_7_8,"Yes, give me three orders of Ravioli, Italian bread on the side for all three, and three large Sprites.",Three orders of Ravioli with Italian bread.,train
dlg-56447d17-873a-4c43-8181-92608b852ffd,dlg-56447d17-873a-4c43-8181-92608b852ffd_9_14,"And give me some mozzarella sticks, please. Two orders should be good enough for mozzarella sticks for all three of us, two orders though.","Mozzarella sticks. The order is Pasta, Ravioli, and Italian Bread.",train
dlg-56919c92-6045-458b-8c6c-1b6c020fa855,dlg-56919c92-6045-458b-8c6c-1b6c020fa855_0_3,"Hello, I need to order takeout food. I'm looking for Indian food. I need Indian food.","Indian, got it.",test
dlg-56919c92-6045-458b-8c6c-1b6c020fa855,dlg-56919c92-6045-458b-8c6c-1b6c020fa855_4_9,"I need to order of curry, rice and then possibly a large drink.","Okay, so I got curry and a side order of rice and possibly a large order of a drink. Do you know exactly what you would like to drink it all down with?",test
dlg-56919c92-6045-458b-8c6c-1b6c020fa855,dlg-56919c92-6045-458b-8c6c-1b6c020fa855_10_13,A Coke Zero would be really good.,"Coke Zero, sure thing. They have a new improved taste too. Ok, I have your details on file. Your order will be ready for pick-up in about 20 minutes.",test
dlg-5696dfd9-ac97-4291-84b4-5a8ba3ac2892,dlg-5696dfd9-ac97-4291-84b4-5a8ba3ac2892_1_4,"Hi, I'm looking to order takeout for myself and three of my friends. We would like to order a Mexican food and we are all really excited about this Quesadilla. So, we would love to get four main courses of Quesadillas, and two orders of salsa and chips and that should work for us. We have the drinks at home, thank you.",Ok. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-56f97a45-3e51-463d-b709-75bb660e64c8,dlg-56f97a45-3e51-463d-b709-75bb660e64c8_1_8,"Hi, I'd like to order takeout for three people. I would like to order three breakfast burritos.","3 breakfast burrito. ""OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.""",validation
dlg-578a267a-65dc-45ed-893b-4354671665e6,dlg-578a267a-65dc-45ed-893b-4354671665e6_0_1,Hi. I want to order the same thing that I got last week from Crepe's fantastic.,"It looks like you had one turkey avocado crepe with cheddar and one Greek delight crepe, is that correct?",validation
dlg-578a267a-65dc-45ed-893b-4354671665e6,dlg-578a267a-65dc-45ed-893b-4354671665e6_4_9,Can I add two iced teas to that order?,"To confirm, your order is 1 turkey avocado crepe with cheddar and one Greek delight crepe and also two iced teas on the side. Okay, your order will be ready for pickup in about 20 minutes.",validation
dlg-578c1f4e-5c2b-4739-9079-207d8102a6bb,dlg-578c1f4e-5c2b-4739-9079-207d8102a6bb_0_5,"Hello, I'd like to order Thai food for three people. I'd like to take one chicken with cashew nuts, one Pad Thai with only sugar and ground peanuts and one Som Tam.","Your order is chicken with cashew nuts, Pad Thai with sugar and ground peanuts.",train
dlg-578c1f4e-5c2b-4739-9079-207d8102a6bb,dlg-578c1f4e-5c2b-4739-9079-207d8102a6bb_8_11,Som Tam spicy green papaya salad.,"Your order is chicken with cashew nuts, Pad Thai with sugar and ground peanuts and Som Tam spicy green papaya salad. Okay, I have your details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-57f76ad3-61d0-4695-a87b-a5990d1ea2c3,dlg-57f76ad3-61d0-4695-a87b-a5990d1ea2c3_0_3,I would like to order the same meal from crêpe's fantastic that I ordered last weekend.,You had 1 turkey-avocado crepe with cheddar and 1 Greek Delight crepe.,test
dlg-57f76ad3-61d0-4695-a87b-a5990d1ea2c3,dlg-57f76ad3-61d0-4695-a87b-a5990d1ea2c3_4_12,That is correct. I would like to add one salad to that order with house dressing.,Salad with house dressing. Sure. I've added that to the order. 1 turkey-avocado crepe with cheddar and 1 Greek Delight crepe with a salad with house dressing. Okay. Your order will be ready for pick-up in about 20 minutes.,test
dlg-58076947-9bdf-4c60-b4ee-fa405d860536,dlg-58076947-9bdf-4c60-b4ee-fa405d860536_2_3,Hi. Today I need your help getting food for one person. I'm interested in buying some pizza.,Pizza. What size?,train
dlg-58076947-9bdf-4c60-b4ee-fa405d860536,dlg-58076947-9bdf-4c60-b4ee-fa405d860536_4_9,I'd like a medium buffalo chicken pizza.,"Just to confirm you, would like to order a medium sized buffalo chicken pizza. Anything to drink?",train
dlg-58076947-9bdf-4c60-b4ee-fa405d860536,dlg-58076947-9bdf-4c60-b4ee-fa405d860536_10_11,Nothing to drink. I'm fine with that.,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-58181edf-ece9-498d-83c4-9ba5eeb0ad58,dlg-58181edf-ece9-498d-83c4-9ba5eeb0ad58_1_4,"Yes. I'm looking to order Chinese food for me and my two friends. Yes. I'd like to get kung pao chicken, The spicy one.",Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-58181edf-ece9-498d-83c4-9ba5eeb0ad58,dlg-58181edf-ece9-498d-83c4-9ba5eeb0ad58_5_12,"Okay. Could I also add some black mushrooms and bamboo bamboo shoots? Great. And one last thing, Could I just have vegetable lo mein? And can you make sure they put soy sauce in the bag?",Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-5823e8ec-ae6d-4e8e-b343-ec33261e8de5,dlg-5823e8ec-ae6d-4e8e-b343-ec33261e8de5_3_13,"One order of rigatoni with vodka. I'm sorry. It's spicy rigatoni vodka. Hey. Can I get one order of linguini? Can you make the spicy rigatoni vodka a large? Does it come in sizes, or is that all just sort of one?","Those dishes come in one size only. Okay, I have your personal details on file. Your order will be ready for pick-up in 20 minutes.",validation
dlg-58e93455-a047-48c1-94d4-d94f2b782201,dlg-58e93455-a047-48c1-94d4-d94f2b782201_3_6,"Oh, yeah, a little bit of salmon.","Okay, a chicken po-ki with rice and guacamole, tomatoes and a little bit of salmon. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5914764f-3558-41ec-9ce4-b5363c631550,dlg-5914764f-3558-41ec-9ce4-b5363c631550_1_8,"Yes, I'd like to get some burgers. I'd like to have a large cheeseburger covered in onions with mustard. That's all I want, a large cheeseburger with mustard and covered in onions. Can you help me with that?",A large burger covered in onions with mustard. 8.99$. Ok. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,test
dlg-59149c19-44d6-4bd4-bf39-23cf51da1913,dlg-59149c19-44d6-4bd4-bf39-23cf51da1913_1_7,"Sorry. I had to step away for a few minutes there. Now, I want to finish my order. I'm ordering for two people, like I was saying. One Each both hotdogs with relish on it. And, we also would like a side of fries each. And we'd each like two Pepsi's. And, that would be all. Just let me know when it would be ready for pickup. Two hotdogs, two Pepsi's, and two small fries. Two hotdogs, two Pepsi's, and two small fries.","Just to confirm you would like to order two hot dogs with relish , 2 small fries and 2 pepsis. Ok. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",validation
dlg-59ac8ebb-f358-4b23-ad3c-80d069ab9f13,dlg-59ac8ebb-f358-4b23-ad3c-80d069ab9f13_1_6,I need the order take out. I want it for two. Let me get some barbeque.,Bbq chicken?,train
dlg-59ac8ebb-f358-4b23-ad3c-80d069ab9f13,dlg-59ac8ebb-f358-4b23-ad3c-80d069ab9f13_9_18,"Let me get a six pack or six wings of barbecue. And then let me get a side of coleslaw. And then let me get a side of macaroni and cheese. M&M, also give me a pack of six biscuits.",OK. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-5a1c9993-15ef-41a8-a912-7b09a93d6d7b,dlg-5a1c9993-15ef-41a8-a912-7b09a93d6d7b_1_3,I'd like to bring up my last order to Casa Sanchez. I like to reorder. Can I have that again?,"Sure, let me bring that up. Looks like you had 1 market burrito with black beans and spicy salsa and 1 chicken taco platter with re-fried beans. Is that right?",train
dlg-5a1c9993-15ef-41a8-a912-7b09a93d6d7b,dlg-5a1c9993-15ef-41a8-a912-7b09a93d6d7b_4_10,Yep. That's it. Okay. Thank you. And I also like to add two iced teas.,2 iced teas? Sure. I've added that to the order. Anything else? Ok. Let me confirm what you have: 1 market burrito with black beans and spicy salsa and 1 chicken taco platter with refried beans and 2 ices teas. Okay. Your order will be ready for pickup in about 20 minutes.,train
dlg-5a82f2ab-d561-4ba9-afb3-47054808f668,dlg-5a82f2ab-d561-4ba9-afb3-47054808f668_1_5,"Hi, I want to place an order of burritos for two people. I would like a Bean cheese burrito, a Mission burrito with ketchup. And for my partner, a Carne asada burrito.",A bean cheese burrito and a Carne asada burrito.,train
dlg-5a82f2ab-d561-4ba9-afb3-47054808f668,dlg-5a82f2ab-d561-4ba9-afb3-47054808f668_6_7,"Also, a Mission burrito with ketchup.","Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5a82f2ab-d561-4ba9-afb3-47054808f668,dlg-5a82f2ab-d561-4ba9-afb3-47054808f668_8_9,"Okay, Are all burritos comes in one size or do they come in different sizes?",They come in small or large size.,train
dlg-5a9a9425-ea7e-4436-92bc-3762f1299aa0,dlg-5a9a9425-ea7e-4436-92bc-3762f1299aa0_0_5,I would like to order takeout for three people. I would like three orders of General Tso chicken.,I have your personal details on file. Your order will be ready for pick-up in about 20 minutes. Goodbye.,train
dlg-5ad6d774-f97d-42bf-aa92-e4222cbd33c4,dlg-5ad6d774-f97d-42bf-aa92-e4222cbd33c4_1_4,"Hi, I need to order takeout for two people, please. I'd like to order pork.",2 orders of pork?,train
dlg-5ad6d774-f97d-42bf-aa92-e4222cbd33c4,dlg-5ad6d774-f97d-42bf-aa92-e4222cbd33c4_5_8,"Yes, can I have one Wasabi Pork bowl and an Aloha Poke bowl?","Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5afc4e6d-45b3-4c28-b8dd-4d659f8d4454,dlg-5afc4e6d-45b3-4c28-b8dd-4d659f8d4454_0_7,"Hello, I'd like to takeout some food. I'd like to take out some food, I need some breakfast burritos. I said I like to take out breakfast, I like to take out some breakfast at burritos. Yeah, I'd like to order three breakfast burritos for two people and some hot coffee for me and that's it.",How many coffees would you like?,train
dlg-5afc4e6d-45b3-4c28-b8dd-4d659f8d4454,dlg-5afc4e6d-45b3-4c28-b8dd-4d659f8d4454_8_17,"Two coffees and two orange juices. And I'd like to have some apple juice, one order of apple juice. And a biscuit.","Hold on, please wait for a while. To confirm your order, I have three breakfast burritos, two coffees, two orange juices, 1 apple juice. Is that correct? Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5b0001eb-c550-40d3-8ab6-0a7253776a1e,dlg-5b0001eb-c550-40d3-8ab6-0a7253776a1e_1_2,I'd like to order takeout for one person.,What would you like to order for takeout?,train
dlg-5b0001eb-c550-40d3-8ab6-0a7253776a1e,dlg-5b0001eb-c550-40d3-8ab6-0a7253776a1e_3_10,I would like to order one chicken quesadilla.,"Just to confirm you would like to order one chicken quesadilla? Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5b292190-b423-4dfb-8406-c80d92f5a312,dlg-5b292190-b423-4dfb-8406-c80d92f5a312_2_5,"I want to order two hot dogs. Ketchup, tomato, pickle, mustard, pepper on them. Two large orders of fries and two large Sprites, please.","Two hot dogs with everything on it, ketchup tomatoes and pickles with mustard and pepper as well two large order of fries and two large Sprites.",validation
dlg-5b4b6b6e-4345-462b-b4d9-24f289e013c0,dlg-5b4b6b6e-4345-462b-b4d9-24f289e013c0_1_2,"I would like to order sandwiches for take out, please?","I can help you with that, sandwiches. What kind and for how many people?",train
dlg-5b4b6b6e-4345-462b-b4d9-24f289e013c0,dlg-5b4b6b6e-4345-462b-b4d9-24f289e013c0_3_11,I'm going to be order sandwiches for two people. The first sandwich I want is a salami sandwich with mustard. The second sandwich I want is a ham sandwich with mayonnaise.,"Just to confirm, you would like to order two sandwiches? Which is first a salami sandwich with mustard, second ham sandwich with mayonnaise? Okay. I have your personal details on file. Your order will be ready for pick-up in 20 minutes.",train
dlg-5b7e4442-158e-453f-bc8d-ebeb55c383f1,dlg-5b7e4442-158e-453f-bc8d-ebeb55c383f1_2_9,"Hello. I'm here with my two wives and we are looking to buy something for dinner. We all really love Chinese food. So, we would like four orders of shrimp toast, four spring rolls, and rice. Make it a medium, more of rice. And could you make sure we get soy sauce with that?","Chinese food 4 orders of shrimp toast, 4 spring rolls and a medium rice. With extra soy sauce on the side. Is that right? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5bd76d9c-9105-4763-b8fc-f87e9dd09682,dlg-5bd76d9c-9105-4763-b8fc-f87e9dd09682_1_4,"Hi. Today, I need your help ordering food for takeout. I'm looking to order the same thing I ordered from Casa Sanchez.",Looks like you had 1 market burrito with black beans and spicy salsa and 1 chicken taco platter with refried beans.,train
dlg-5bd76d9c-9105-4763-b8fc-f87e9dd09682,dlg-5bd76d9c-9105-4763-b8fc-f87e9dd09682_6_13,"Yep, that's correct. And I'd like to add one brownie to that order.","A chocolate brownie? Sure. I've added that to the order. Okay. Let me confirm your order, you have 1 market burrito with black beans and spicy salsa and 1 chicken taco platter with re-fried beans and one brownie. Okay. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5c46fae2-cfd7-4026-8ac9-9e16fa5e0d33,dlg-5c46fae2-cfd7-4026-8ac9-9e16fa5e0d33_0_6,"Hi. I'd like to order hot dogs for take out. With mustard, ketchup, pickles, onions. And also, an order of fries.","One foot long with mustard, ketchup, pickles, onions and a side of fries. Will that complete your order? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",validation
dlg-5c7cfba8-64d8-481f-871e-02d716c63880,dlg-5c7cfba8-64d8-481f-871e-02d716c63880_0_3,Hi Assistant. I'm looking to get some takeout food for three people and I'm looking for barbecue food.,What kind of barbecue food you are looking for this evening?,train
dlg-5c7cfba8-64d8-481f-871e-02d716c63880,dlg-5c7cfba8-64d8-481f-871e-02d716c63880_4_5,"I would love some barbecue chicken with a side of mashed potatoes and maybe like vegetables, also, on the side.","Okay, so some barbecue chicken with a side of mashed potatoes and maybe a little bit of vegetables on the side, anything else you want to add?",train
dlg-5c7cfba8-64d8-481f-871e-02d716c63880,dlg-5c7cfba8-64d8-481f-871e-02d716c63880_8_11,"Yes, please. I would love a cherry cola.","Cherry cola, alright. You got it. For all three drinks? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5cd15f04-5c57-4628-8ff1-7e7635612ea8,dlg-5cd15f04-5c57-4628-8ff1-7e7635612ea8_0_6,Hello. I need to order takeout for one person. I need some gyros.,"Okay, 1 order of gyros. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5d3c5ffd-8ce4-4685-9d4f-45faf75dd3c4,dlg-5d3c5ffd-8ce4-4685-9d4f-45faf75dd3c4_4_5,"I would like to order of two soups. One is tomato basil and the other is chicken noodles. And, I would like to add 2 Caesar salads and some bread sticks.","Okay, one tomato basil and the other a chicken noodles with 2 Ceasar salads and a order of bread sticks on the side. Is there anything else?",train
dlg-5d3c5ffd-8ce4-4685-9d4f-45faf75dd3c4,dlg-5d3c5ffd-8ce4-4685-9d4f-45faf75dd3c4_6_9,"Yes, can you add 2 cokes?","Yes, 2 cokes have been added to your order. That's it? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5d604251-d6f9-41f8-a719-f09b5622a777,dlg-5d604251-d6f9-41f8-a719-f09b5622a777_1_4,Hey. Can I get some barbecue? Can I get two pulled pork sandwiches and one order of St. Louis-style ribs?,"Two pulled pork sandwiches and one order of St Louis style ribs, got it.",train
dlg-5d604251-d6f9-41f8-a719-f09b5622a777,dlg-5d604251-d6f9-41f8-a719-f09b5622a777_6_11,"Did the pulled pork sandwiches come in sizes, or is it just like a standard pulled pork sandwich?",Standard size. Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-5d8cc7cb-5978-49ff-8578-ab973ec5189d,dlg-5d8cc7cb-5978-49ff-8578-ab973ec5189d_0_1,"Hey there, I am looking for a place to get takeout food, Barbecue takeout food for two.","Okay, you got it BBQ food for 2 people?",train
dlg-5d8cc7cb-5978-49ff-8578-ab973ec5189d,dlg-5d8cc7cb-5978-49ff-8578-ab973ec5189d_2_3,"Yep. I'm looking for fried chicken, barbecue chicken.",Fried chicken or Barbecue chicken or Do you want both?,train
dlg-5d8cc7cb-5978-49ff-8578-ab973ec5189d,dlg-5d8cc7cb-5978-49ff-8578-ab973ec5189d_7_12,"So, as for sides, you know, the usual stuff, mashed potatoes and gravy, collared greens, maybe side of French fries. That would be perfect.","The mashed potatoes, gravy collard greens and maybe even a side of french fries. Is this all correct? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5db8a6a8-c15f-4da1-9c08-8708fd22bd03,dlg-5db8a6a8-c15f-4da1-9c08-8708fd22bd03_2_3,"I need help taking ordering food for takeout for one person, please.",Just one person?,validation
dlg-5db8a6a8-c15f-4da1-9c08-8708fd22bd03,dlg-5db8a6a8-c15f-4da1-9c08-8708fd22bd03_6_7,Sandwiches.,What type of sandwiches?,validation
dlg-5db8a6a8-c15f-4da1-9c08-8708fd22bd03,dlg-5db8a6a8-c15f-4da1-9c08-8708fd22bd03_8_9,"Can I get a meatball marinara, please?","So, just 1 meatball marinara sandwich. Anything else?",validation
dlg-5db8a6a8-c15f-4da1-9c08-8708fd22bd03,dlg-5db8a6a8-c15f-4da1-9c08-8708fd22bd03_10_15,"Yes. Can I get a side of some potato chips, please.","So, that will be one meatball marinara sandwich with a side of potato chips? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",validation
dlg-5dc263e3-946a-4724-8210-f9a68fca2361,dlg-5dc263e3-946a-4724-8210-f9a68fca2361_1_8,"I need help in finding food to order for three people, and I'm looking for burgers to eat. I'm hoping to get two double cheeseburgers with extra pickles and one large chicken sandwich, as well. And a 2 Litre of Coca-Cola, and that would be it.","Okay, I got it. You want two double cheeseburgers with extra pickles and one large chicken sandwich and a 2 L of Coke. Is that correct? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5e3c980f-38df-4e5d-bbc8-33a32490b54a,dlg-5e3c980f-38df-4e5d-bbc8-33a32490b54a_1_10,"Hi, I'd like to order Italian for three people. I'd like one serving of British crab spaghetti. One serving of gnocchi sorrentina. And one serving of lemony courgette linguine.","Your order one serving of British crab spaghetti, one serving of gnocchi Sorrentina and one serving of lemony courgette linguine. Ok, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5eb9fbad-cc18-44b8-a278-003937de178b,dlg-5eb9fbad-cc18-44b8-a278-003937de178b_1_6,"Hi. I Need to order some food for two people, some takeout. Charlotte, North Carolina.",Would you like a vegetarian option?,train
dlg-5eb9fbad-cc18-44b8-a278-003937de178b,dlg-5eb9fbad-cc18-44b8-a278-003937de178b_7_8,"No, I don't need a vegetarian option. I'm just looking for some pasta to takeout.","I have Fazoli's Mimmo's Pizza and Pasta, Cafe Pasta.",train
dlg-5ee269f1-2638-4580-a608-c23c4e624b15,dlg-5ee269f1-2638-4580-a608-c23c4e624b15_2_7,I'd like to have one roast beef and white cheddar panini. And one bag of baked chips and one brownie. That completes my order.,"One roast beef and white cheddar panini, one bag of baked chips and one chocolate brownie. I have your personal details on file. Your order will be ready for pick-up in 20 minutes.",train
dlg-5efdfee7-adf7-4037-958d-20ff6efa7354,dlg-5efdfee7-adf7-4037-958d-20ff6efa7354_1_6,"Hi, could you help me with ordering take out? It's just for me. So, could I have an order of shrimp arrabbiata pasta along with a side of garlic bread?",Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-5f313ea7-5df2-4930-8a9a-73c446d3264e,dlg-5f313ea7-5df2-4930-8a9a-73c446d3264e_2_6,Hi. I would like to order food for takeout for two people. The kind of food I'm looking for is soup. I'd like to order a lentil soup and a clam chowder soup.,I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-5f7700cc-fc6a-4322-b883-ea80bed77f30,dlg-5f7700cc-fc6a-4322-b883-ea80bed77f30_2_11,I'd like to get some takeout food for two people. Italian. I'd like two Italian salads and some linguine with an order of white wine.,"Two Italian salads, one order of Linguine and an order of White Wine. Is that all for tonight? Okay. I have your personal details on file. Your order will be ready for pick-up in 20 minutes. Enjoy your Italian dinner. Goodbye.",train
dlg-5fafd313-69dc-4e33-9f5a-5ac26e8d9052,dlg-5fafd313-69dc-4e33-9f5a-5ac26e8d9052_2_5,"Hi, I'm looking to take out some breakfast burritos. 3 people.","So, will that be three breakfast burritos?",train
dlg-5fafd313-69dc-4e33-9f5a-5ac26e8d9052,dlg-5fafd313-69dc-4e33-9f5a-5ac26e8d9052_6_11,"Yes, can you make that hot sausage, spicy sausage and green peppers? No, that's it and maybe three hot coffees.","Okay, I have your personal details on file. Your order will be ready for pick-up in 20 minutes.",train
dlg-5fc3a2db-1d66-4292-a024-56272c4c400a,dlg-5fc3a2db-1d66-4292-a024-56272c4c400a_0_12,"Can you help me to order sandwiches for two people? Okay. I'd like one to be on white bread with Turkey, Cranberry Sauce and Turkey Gravy. And the second one to be a Caprese with Mozzarella, Roma tomato, Basil and Balsamic. Yes, a Caprese with fresh Mozzarella, Tomato, Basil and Balsamic. Two lemonades.","To confirm your order. I have one Turkey with Cranberry Sauce and Turkey Gravy on white Bread, the second order is a Caprese with Mozzarella, Tomato, Basil and Balsamic with two lemonades. Anything else? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9,dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9_1_2,Hi there. I want to order some Mexican food for takeout.,Mexican food got it. What would you like to order?,train
dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9,dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9_3_4,Like two steak tacos with sour cream.,Two steak tacos with sour cream got it. Anything else?,train
dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9,dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9_5_6,Two cheese enchiladas with sour cream.,Two cheese enchiladas with sour cream got it. Anything else?,train
dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9,dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9_7_8,I would like refried beans for two people.,2 sides of refried beans.,train
dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9,dlg-5fcfaeda-ecb2-401c-9c17-61f64ca2b1d9_9_12,"And two sides of yellow rice, Please.","2 sides of yellow rice got it. Anything else? OK, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
dlg-603fb57d-1964-404b-9508-bc1eff072735,dlg-603fb57d-1964-404b-9508-bc1eff072735_1_4,"I need help ordering takeout pasta for two people, please. I'd like one lasagna with meat sauce and a side of two meatballs, one vegetable lasagna, four pieces of sourdough bread and, two cannoli's, which completes my order.",Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,train
dlg-60477afd-b93f-4e83-a313-400335680995,dlg-60477afd-b93f-4e83-a313-400335680995_1_2,"Hi assistant. I would like to order some pasta, please, for one person for takeout. Can you help me?",I can help you with your takeout order. What kind of pasta would you like?,validation
dlg-60477afd-b93f-4e83-a313-400335680995,dlg-60477afd-b93f-4e83-a313-400335680995_3_4,"I would like linguini with white clam sauce, and a side order of broccoli and parmesan cheese on that, and also a salad.","Okay here's what I have, linguine with white clam sauce a side order of broccoli with Parmesan cheese and a salad. What type of dressing would you like with your salad?",validation
dlg-60477afd-b93f-4e83-a313-400335680995,dlg-60477afd-b93f-4e83-a313-400335680995_5_8,"I would like ranch, please.","I will be sure, they have Ranch for your salad. Anything else? Ok. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",validation
dlg-60534029-3b3d-4f6c-a3a7-387d208a6c3a,dlg-60534029-3b3d-4f6c-a3a7-387d208a6c3a_1_2,I'd like to order Mexican for two.,I can help with that. What would you like to order in Mexican Cuisine?,train
dlg-60534029-3b3d-4f6c-a3a7-387d208a6c3a,dlg-60534029-3b3d-4f6c-a3a7-387d208a6c3a_3_10,Can I please get one order of stuffed chicken medallions and pork tenderloin abracadabra? Can I get two iced teas?,"Just to confirm, you would like to order one order of stuffed chicken medallions and one order of pork tenderloin abracadabra along with 2 iced teas? Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.",train
