conversation_id,utterance_id,speaker,text,label,split
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_0,ASSISTANT,How can I help you?,2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_1,USER,Hi. I'm looking to find a restaurant reservation for two people.,3,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_2,ASSISTANT,What kind of food would you like?,3,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_3,USER,I'm looking for an American food. Maybe like a new American or modern style American.,2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_4,ASSISTANT,What city would you like to dine in?,3,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_5,USER,"La Jolla, California.",0,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_6,ASSISTANT,What sort of atmosphere are you looking for?,2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_7,USER,"I'd like something that's not too casual, but also not too stuffy.",3,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_8,ASSISTANT,"I have Brockton Villa Restaurant located at 1235 Coast Boulevard, Cody's La Jolla located at 8038, Girard Avenue and Karl Strauss Brewing Company located at 1044 Wall Street.",2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_9,USER,Which one of these is the cheapest per entry?,2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_10,ASSISTANT,Cody's La Jolla appears to be the cheapest overall.,2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_11,USER,Alright. What are the specials going to be today?,2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_12,ASSISTANT,"I'm sorry, that information is unavailable.",3,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_13,USER,That's all right. What's it close to?,2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_14,ASSISTANT,It is located near Rocky Point just next to La Jolla Cove.,2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_15,USER,"All right. Sounds good. Book me for 7:00 PM, please.",3,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_16,ASSISTANT,"Sure thing, I'll send an email confirmation with your reservations for two at 7 PM.",2,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_17,USER,Thanks.,3,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_18,ASSISTANT,You're welcome. Goodbye.,3,train
dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda,dlg-18c3a9f7-a6f4-48de-880e-aa8feb4aafda_19,USER,Bye.,3,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_0,ASSISTANT,Hi there.,3,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_1,ASSISTANT,How can I help you?,2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_2,USER,Hi. I'm looking for a sandwich shop.,3,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_3,ASSISTANT,"Sure, let me check that for you. I see that you're in Santa Cruz. Is that where you want me to find one?",2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_4,USER,Yes.,2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_5,ASSISTANT,"Okay, I found five places.",2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_6,USER,Okay. Can you list some of those for me?,3,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_7,ASSISTANT,Sure.,2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_8,ASSISTANT,Zoccoli's Delicatessen at 1534 Pacific Avenue.,0,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_9,ASSISTANT,The Sandwich Spot at 1010 Pacific Avenue.,0,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_10,ASSISTANT,Here’s the next one.,1,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_11,ASSISTANT,Erik’s Deli Cafe at 155 Walnut Avenue.,0,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_12,ASSISTANT,And here’s the next one.,1,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_13,ASSISTANT,Togo’s Sandwiches at 902 Ocean Street.,0,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_14,ASSISTANT,Last one.,0,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_15,ASSISTANT,The Picnic Basket at 125 Beach Street.,0,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_16,ASSISTANT,What sounds good?,1,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_17,USER,Can you tell me a bit about The Sandwich Spot?,3,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_18,ASSISTANT,"The Sandwich Spot is a regional chain known for original, cheekily named sandwiches plus a build your own option & salads.",2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_19,USER,That sounds good. What about The Picnic Basket?,2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_20,ASSISTANT,"The picnic basket is a counter-serve cafe near the Santa Cruz, boardwalk offers locally sourced American eats and a patio.",2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_21,USER,I think I'm going to choose The Picnic Basket.,2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_22,ASSISTANT,"Okay, great. Is there anything else I can help you with?",2,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_23,USER,"No, thank you.",3,train
dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b,dlg-18e75f0b-6ef1-4f1b-a83a-bc3bc7a3816b_24,ASSISTANT,"Okay, bye. Have a good day.",3,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_0,USER,"Hi. I'm in Providence, Rhode Island, and I want to get some Indian food tonight. Could you help me find a place?",3,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_1,ASSISTANT,Indian food in Providence Rhode Island currently we have a lot of different restaurants to choose from.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_2,USER,Okay. I'm looking for somewhere that serves some organic choices and has a cozy feel to it. Maybe something in the medium price range.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_3,ASSISTANT,Sure thing so it looks like there are three restaurants that serve organic Indian food in Providence Rhode Island.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_4,USER,Okay.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_5,ASSISTANT,The first one is called Masala Pakistani and Indian Cuisine.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_6,USER,Okay. Could you tell me more about that one?,3,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_7,ASSISTANT,I've got the highest reviews with 4.1 stars out of five and over 65 Google reviews.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_8,ASSISTANT,"Relaxed spot for unlimited Indian & Pakistani buffet eats such as curries, along with menu ordering.",2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_9,USER,Okay.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_10,ASSISTANT,I know you wanted it to be relaxed so I really made sure this place was right.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_11,USER,Okay.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_12,ASSISTANT,"The next option is, Indian restaurant with 4.1 stars out of five and over a hundred seventy two reviews on Google Maps. It has a Elegant venue for vegetarians & non, enhanced by Bollywood films & belly dancing.",2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_13,USER,Okay.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_14,ASSISTANT,"And the last one, that is going to be called Dabbawala Lunchbox Indian Restaurant, it got four point two stars out of five and over 25 reviews. It has a authentic taste and serving and steel lunch boxes.",2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_15,USER,I will choose the second place?,1,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_16,USER,Tell me about the location for that one.,2,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_17,ASSISTANT,"India Restaurant is located on 1060 Hope St, Providence, RI 02906.",0,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_18,USER,That's great. Thank you.,3,train
dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297,dlg-191d23c2-be15-4cb6-a7ba-2beed1a52297_19,ASSISTANT,Thank you.,3,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_0,ASSISTANT,Hello. How can I help you?,3,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_1,USER,Can you tell me when the Seasons restaurant is open for dinner on Sunday?,2,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_2,ASSISTANT,5:00 PM - 8:00 PM.,0,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_3,ASSISTANT,Please repeat.,3,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_4,USER,Is there any kind of dress code?,2,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_5,ASSISTANT,No dress code noted. Looks casual to simple elegance.,2,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_6,USER,Okay. And what are some of the wine choices they have?,2,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_7,ASSISTANT,"Pinot noir, or rohone blend or grenache syrah and shiraz for red wine.",1,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_8,USER,"Okay. And then, what's the weather like this weekend?",2,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_9,ASSISTANT,One second.,0,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_10,ASSISTANT,Mostly sunny for both Saturday and Sunday around 60 degree Farenheit.,2,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_11,USER,Okay. Thank you.,3,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_12,ASSISTANT,Welcome. Happy new year.,3,train
dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf,dlg-1927c953-baf6-4193-b38f-6b9c886bcfcf_13,USER,"And, to you.",2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_0,ASSISTANT,Hi. How can I help you?,3,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_1,USER,I'm looking for an Italian restaurant within 5 miles of the University of Texas campus.,2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_2,ASSISTANT,"Okay, let us go one by one. What prices are you looking at?",2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_3,USER,Not more than $10.,1,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_4,ASSISTANT,Do you have any specific timings?,1,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_5,USER,"Yeah, Afternoon.",2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_6,ASSISTANT,What are the thoughts about ratings of the restaurant?,1,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_7,USER,Above average.,0,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_8,ASSISTANT,"Okay, let me check with that. On what day are you looking for?",2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_9,USER,Friday.,0,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_10,ASSISTANT,"Okay, I have got some hotels for you.",2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_11,USER,I'm looking for a restaurant.,2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_12,ASSISTANT,"Yeah, I got few restaurants.",2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_13,USER,Do you have an Italian restaurant?,1,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_14,ASSISTANT,Carmelo's.,0,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_15,USER,Okay. Is it formal or casual?,2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_16,ASSISTANT,Let me check that for you. This will be just a second.,2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_17,ASSISTANT,It is a casual restaurant.,0,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_18,USER,"Okay, What is the location?",2,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_19,ASSISTANT,"504 E 5th St, Austin, TX 78701.",0,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_20,USER,Thank you.,3,train
dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801,dlg-1927f28e-e8ef-4b3c-93b5-c9255c4ec801_21,ASSISTANT,Your welcome. Have a nice day,3,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_0,USER,I'm hungry.,1,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_1,ASSISTANT,What are you hungry for?,1,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_2,USER,Burgers.,0,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_3,ASSISTANT,Okay.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_4,ASSISTANT,I see you're in Sacramento.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_5,ASSISTANT,Is this right?,1,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_6,USER,Yes.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_7,ASSISTANT,Do you want to eat in Sacramento?,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_8,USER,Yes.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_9,ASSISTANT,Alright.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_10,ASSISTANT,And as you were saying?,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_11,USER,Someplace close by in midtown.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_12,ASSISTANT,Okay.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_13,ASSISTANT,How much do you want to spend?,1,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_14,USER,Less than $15.,0,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_15,ASSISTANT,Alright.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_16,ASSISTANT,What time do you want to eat?,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_17,USER,Now.,0,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_18,ASSISTANT,Is there anything else that I should know?,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_19,USER,Nope. What options do you have for me?,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_20,ASSISTANT,What kind of atmosphere are you looking for?,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_21,USER,I'm not too picky.,1,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_22,USER,I just want to get a burger right now.,1,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_23,ASSISTANT,Alright.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_24,ASSISTANT,I found 2 restaurants for you to choose from.,1,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_25,ASSISTANT,It has 4.2 stars.,0,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_26,ASSISTANT,"Bright counter-serve restaurant offering burgers, shakes, hot dogs & beer in a throwback setting.",2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_27,ASSISTANT,The second is called burgers and brew. It has 4.4 stars.,0,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_28,ASSISTANT,Sleek local brewpub chain featuring craft beers on tap & a menu of burgers & sandwiches.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_29,ASSISTANT,Those are the two options. Which one do you want?,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_30,USER,The second one.,0,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_31,ASSISTANT,Burgers and brew.,0,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_32,USER,Yes. How do I get there?,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_33,ASSISTANT,Here is the address.,1,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_34,ASSISTANT,1409 R street #105.,0,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_35,USER,"Okay, thank you.",3,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_36,ASSISTANT,You're welcome.,3,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_37,ASSISTANT,Enjoy the awesome burgers.,2,train
dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42,dlg-193d4c43-71d9-4e31-884a-5c5bd49c6c42_38,ASSISTANT,Goodbye.,3,train
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_0,USER,I'd like help finding a restaurant in Washington DC. And I'm near the capital.,3,test
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_1,ASSISTANT,"Okay, anything else?",2,test
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_2,USER,I'm looking for something formal and something with vegetarian dishes.,2,test
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_3,ASSISTANT,Anything else?,2,test
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_4,USER,No.,1,test
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_5,ASSISTANT,"Hold on just a second. Equinox upscale New American kitchen featuring locally sourced, seasonal dishes in modern surrounds, it's 4.2 stars rated.",2,test
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_6,USER,"That sounds great, can I have the address?",3,test
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_7,ASSISTANT,"818 Connecticut Ave NW, Washington, DC 20006.",0,test
dlg-19477480-7603-48d0-98e1-e3112468308a,dlg-19477480-7603-48d0-98e1-e3112468308a_8,USER,"Great, thank you so much.",3,test
