conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_0,0,USER,I like to find out more about the hotel I want to play at the park city Peaks Hotel Park City Utah.,"[{""start_index"":62,""end_index"":83,""text"":""park city Peaks Hotel"",""annotations"":[{""name"":""hotel_search.name.hotel""}]},{""start_index"":84,""end_index"":98,""text"":""Park City Utah"",""annotations"":[{""name"":""hotel_search.location.hotel""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_16,16,USER,1912-2016 to 23-2016.,"[{""start_index"":0,""end_index"":20,""text"":""1912-2016 to 23-2016"",""annotations"":[{""name"":""hotel_search.date_range""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_19,19,ASSISTANT,How far is the hotel is not in the woods. it's 1.5 miles away from the ski slopes.,"[{""start_index"":47,""end_index"":81,""text"":""1.5 miles away from the ski slopes"",""annotations"":[{""name"":""hotel1_detail.other_detail""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_20,20,USER,"Okay, Google guns have a restaurant that has a football and a friend?","[{""start_index"":25,""end_index"":35,""text"":""restaurant"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_21,21,ASSISTANT,"Yes, the restaurant in the hotel has a full bar and is kid-friendly.","[{""start_index"":37,""end_index"":47,""text"":""a full bar"",""annotations"":[{""name"":""hotel1_detail.amenity""}]},{""start_index"":55,""end_index"":67,""text"":""kid-friendly"",""annotations"":[{""name"":""hotel1_detail.other_detail""}]},{""start_index"":9,""end_index"":19,""text"":""restaurant"",""annotations"":[{""name"":""hotel1_detail.amenity""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_22,22,USER,Underwater Hotel amenities Vegas have a fitness center,"[{""start_index"":40,""end_index"":54,""text"":""fitness center"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_23,23,ASSISTANT,"Yes, it has a fitness center.","[{""start_index"":12,""end_index"":28,""text"":""a fitness center"",""annotations"":[{""name"":""hotel1_detail.amenity""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_24,24,USER,That I'm in and I don't want information about the room until you have a mini-fridge and the coffee maker.,"[{""start_index"":71,""end_index"":84,""text"":""a mini-fridge"",""annotations"":[{""name"":""hotel_search.amenity""}]},{""start_index"":89,""end_index"":105,""text"":""the coffee maker"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_25,25,ASSISTANT,"Yes, it has a mini-fridge and a coffee maker.","[{""start_index"":12,""end_index"":25,""text"":""a mini-fridge"",""annotations"":[{""name"":""hotel1_detail.amenity""}]},{""start_index"":30,""end_index"":44,""text"":""a coffee maker"",""annotations"":[{""name"":""hotel1_detail.amenity""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_29,29,USER,I'll be having three people and one case I made one room.,"[{""start_index"":15,""end_index"":27,""text"":""three people"",""annotations"":[{""name"":""hotel_search.num.guests""}]},{""start_index"":48,""end_index"":56,""text"":""one room"",""annotations"":[{""name"":""hotel_search.num.rooms""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_31,31,ASSISTANT,There is a room with 2 queen beds.,"[{""start_index"":21,""end_index"":22,""text"":""2"",""annotations"":[{""name"":""hotel_search. num.beds""}]},{""start_index"":23,""end_index"":33,""text"":""queen beds"",""annotations"":[{""name"":""hotel_search.type.bed""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_32,32,ASSISTANT,It's $135 per night.,"[{""start_index"":5,""end_index"":19,""text"":""$135 per night"",""annotations"":[{""name"":""hotel1_detail.price_per_night""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_37,37,ASSISTANT,"2346 Park Ave, Park City, UT 84060.","[{""start_index"":0,""end_index"":34,""text"":""2346 Park Ave, Park City, UT 84060"",""annotations"":[{""name"":""hotel1_detail.location""}]}]",train
dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3,dlg-08cefc98-df09-4441-bb85-a424f2b8d1c3_39,39,ASSISTANT,(435) 649-5000.,"[{""start_index"":0,""end_index"":14,""text"":""(435) 649-5000"",""annotations"":[{""name"":""hotel1_detail.other_detail""}]}]",train
dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a,dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a_1,1,USER,"Hi Assistant. I need to find a hotel in Madison, Wisconsin.","[{""start_index"":40,""end_index"":58,""text"":""Madison, Wisconsin"",""annotations"":[{""name"":""hotel_search.location.hotel""}]}]",train
dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a,dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a_4,4,USER,I need a hotel this week from this Friday to the following Sunday for two nights.,"[{""start_index"":30,""end_index"":80,""text"":""this Friday to the following Sunday for two nights"",""annotations"":[{""name"":""hotel_search.date_range""}]}]",train
dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a,dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a_6,6,USER,Yeah. I'm looking for a room that has a coffee maker and this would be for three adults.,"[{""start_index"":38,""end_index"":52,""text"":""a coffee maker"",""annotations"":[{""name"":""hotel_search.amenity""}]},{""start_index"":75,""end_index"":87,""text"":""three adults"",""annotations"":[{""name"":""hotel_search.num.guests""}]}]",train
dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a,dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a_8,8,USER,Anything less than $150 per night is fine.,"[{""start_index"":9,""end_index"":33,""text"":""less than $150 per night"",""annotations"":[{""name"":""hotel_search.price_range""}]}]",train
dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a,dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a_10,10,USER,Like three or four is okay.,"[{""start_index"":5,""end_index"":18,""text"":""three or four"",""annotations"":[{""name"":""hotel_search.customer_rating""}]}]",train
dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a,dlg-08e1ea5a-843b-4014-8e11-721f25f3d85a_15,15,ASSISTANT,May I suggest the Hotel 6 Madison East Wi. the price is $83 per night.,"[{""start_index"":18,""end_index"":41,""text"":""Hotel 6 Madison East Wi"",""annotations"":[{""name"":""hotel1_detail.name.hotel""}]},{""start_index"":56,""end_index"":69,""text"":""$83 per night"",""annotations"":[{""name"":""hotel1_detail.price_per_night""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_1,1,USER,"I'd like to book a hotel in San Francisco, California.","[{""start_index"":28,""end_index"":53,""text"":""San Francisco, California"",""annotations"":[{""name"":""hotel_search.location.hotel""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_3,3,USER,"I'm looking to book something on this weekend, please.","[{""start_index"":0,""end_index"":45,""text"":""I'm looking to book something on this weekend"",""annotations"":[{""name"":""hotel_search.other_request""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_5,5,USER,"For two people, please and I would like one king-size bed.","[{""start_index"":4,""end_index"":7,""text"":""two"",""annotations"":[{""name"":""hotel_search.num.guests""}]},{""start_index"":40,""end_index"":43,""text"":""one"",""annotations"":[{""name"":""hotel_search. num.beds""}]},{""start_index"":44,""end_index"":57,""text"":""king-size bed"",""annotations"":[{""name"":""hotel_search.type.bed""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_6,6,ASSISTANT,Okay. So just to confirm you want to find Hotel in San Francisco and will you be checking in on Friday or Saturday?,"[{""start_index"":48,""end_index"":64,""text"":""in San Francisco"",""annotations"":[{""name"":""hotel_search.location.hotel""}]},{""start_index"":93,""end_index"":114,""text"":""on Friday or Saturday"",""annotations"":[{""name"":""hotel_search.check-in_date""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_7,7,USER,Friday.,"[{""start_index"":0,""end_index"":6,""text"":""Friday"",""annotations"":[{""name"":""hotel_search.check-in_date""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_8,8,ASSISTANT,And are you going to be checking out on Sunday or Monday?,"[{""start_index"":40,""end_index"":56,""text"":""Sunday or Monday"",""annotations"":[{""name"":""hotel_search.check-out_date""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_9,9,USER,Monday.,"[{""start_index"":0,""end_index"":6,""text"":""Monday"",""annotations"":[{""name"":""hotel_search.check-out_date""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_11,11,USER,"Yes, I would like a hotel with free breakfast and it should be four stars or higher. I would like it to be cheaper than $200, please. And it should be somewhat close to the Transamerica building.","[{""start_index"":31,""end_index"":45,""text"":""free breakfast"",""annotations"":[{""name"":""hotel_search.amenity""}]},{""start_index"":63,""end_index"":83,""text"":""four stars or higher"",""annotations"":[{""name"":""hotel_search.star_rating""}]},{""start_index"":107,""end_index"":124,""text"":""cheaper than $200"",""annotations"":[{""name"":""hotel_search.price_range""}]},{""start_index"":138,""end_index"":194,""text"":""it should be somewhat close to the Transamerica building"",""annotations"":[{""name"":""hotel_search.other_request""}]},{""start_index"":160,""end_index"":194,""text"":""close to the Transamerica building"",""annotations"":[{""name"":""hotel_search.sub_location.hotel""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_15,15,ASSISTANT,"I found a hotel that meets all of your requirements, it's called ""The University Club San Francisco"" and it goes for $220 a night.","[{""start_index"":66,""end_index"":99,""text"":""The University Club San Francisco"",""annotations"":[{""name"":""hotel1_detail.name.hotel""}]},{""start_index"":117,""end_index"":129,""text"":""$220 a night"",""annotations"":[{""name"":""hotel1_detail.price_per_night""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_20,20,ASSISTANT,I found a hotel for $159 a night called The Hampton Inn San Francisco Downtown/Convention Center. Would you like to know more about this hotel?,"[{""start_index"":20,""end_index"":32,""text"":""$159 a night"",""annotations"":[{""name"":""hotel2_detail.price_per_night""}]},{""start_index"":40,""end_index"":96,""text"":""The Hampton Inn San Francisco Downtown/Convention Center"",""annotations"":[{""name"":""hotel2_detail.name.hotel""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_21,21,USER,How close is it to the Transamerica building?,"[{""start_index"":4,""end_index"":44,""text"":""close is it to the Transamerica building"",""annotations"":[{""name"":""hotel_search.sub_location.hotel""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_23,23,ASSISTANT,The Transamerica building is one mile away.,"[{""start_index"":0,""end_index"":42,""text"":""The Transamerica building is one mile away"",""annotations"":[{""name"":""hotel_search.sub_location.hotel""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_24,24,USER,Sounds good. Does it have free breakfast?,"[{""start_index"":26,""end_index"":40,""text"":""free breakfast"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_26,26,USER,How about parking? Is there free parking?,"[{""start_index"":10,""end_index"":17,""text"":""parking"",""annotations"":[{""name"":""hotel_search.amenity""}]},{""start_index"":28,""end_index"":40,""text"":""free parking"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_29,29,ASSISTANT,There is parking but you do have to pay. Most hotels in San Francisco are the same.,"[{""start_index"":0,""end_index"":39,""text"":""There is parking but you do have to pay"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":56,""end_index"":69,""text"":""San Francisco"",""annotations"":[{""name"":""hotel_search.location.hotel""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_34,34,ASSISTANT,"The hotel has free Wi-fi, free breakfast and is air-conditioned, has laundry service, has a big business center, has a fitness center and a smoke-free rooms. Rooms have mini fridges, city views and pull-out sofa, swept bars, microwave and coffee makers with flat screen TVs and laptop desks.","[{""start_index"":14,""end_index"":24,""text"":""free Wi-fi"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":26,""end_index"":40,""text"":""free breakfast"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":48,""end_index"":63,""text"":""air-conditioned"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":69,""end_index"":84,""text"":""laundry service"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":92,""end_index"":111,""text"":""big business center"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":119,""end_index"":133,""text"":""fitness center"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":140,""end_index"":156,""text"":""smoke-free rooms"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":169,""end_index"":181,""text"":""mini fridges"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":183,""end_index"":193,""text"":""city views"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":198,""end_index"":211,""text"":""pull-out sofa"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":213,""end_index"":223,""text"":""swept bars"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":258,""end_index"":273,""text"":""flat screen TVs"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":278,""end_index"":290,""text"":""laptop desks"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":225,""end_index"":234,""text"":""microwave"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":239,""end_index"":252,""text"":""coffee makers"",""annotations"":[{""name"":""hotel2_detail.amenity""}]}]",train
dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1,dlg-09046cdb-3a01-4b9a-b6b4-f4c7eb27b4d1_36,36,ASSISTANT,"Okay, I've booked it for you. You can find your receipt via email.","[{""start_index"":6,""end_index"":65,""text"":""I've booked it for you. You can find your receipt via email"",""annotations"":[{""name"":""hotel_booked.hotel_booked""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_1,1,USER,"I like help finding a hotel in Park City, Utah.","[{""start_index"":31,""end_index"":46,""text"":""Park City, Utah"",""annotations"":[{""name"":""hotel_search.location.hotel""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_3,3,USER,"I'm staying there on February 2nd, 2017.","[{""start_index"":21,""end_index"":39,""text"":""February 2nd, 2017"",""annotations"":[{""name"":""hotel_search.check-in_date""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_5,5,USER,Gonna be a wild night at 1 tonight.,"[{""start_index"":0,""end_index"":34,""text"":""Gonna be a wild night at 1 tonight"",""annotations"":[{""name"":""hotel_search.other_request""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_7,7,USER,"Yeah, I'd like that hotel to have kitchen in the room.","[{""start_index"":34,""end_index"":41,""text"":""kitchen"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_10,10,ASSISTANT,"Well, we have 3 main hotels in Park City.","[{""start_index"":31,""end_index"":40,""text"":""Park City"",""annotations"":[{""name"":""hotel_search.location.hotel""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_12,12,ASSISTANT,"One called Park City Peaks, the other is Marriott Summit Watch and the last is Marriott Mountainside Hotel.","[{""start_index"":11,""end_index"":26,""text"":""Park City Peaks"",""annotations"":[{""name"":""hotel1_detail.name.hotel""}]},{""start_index"":41,""end_index"":62,""text"":""Marriott Summit Watch"",""annotations"":[{""name"":""hotel2_detail.name.hotel""}]},{""start_index"":79,""end_index"":106,""text"":""Marriott Mountainside Hotel"",""annotations"":[{""name"":""hotel3_detail.name.hotel""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_13,13,USER,Let's go for the Mountainside. Does the rooms come with a kitchen?,"[{""start_index"":17,""end_index"":29,""text"":""Mountainside"",""annotations"":[{""name"":""hotel3_detail.name.hotel""}]},{""start_index"":56,""end_index"":65,""text"":""a kitchen"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_14,14,ASSISTANT,Only the villas for this hotel have full kitchens.,"[{""start_index"":36,""end_index"":49,""text"":""full kitchens"",""annotations"":[{""name"":""hotel3_detail.amenity""}]},{""start_index"":9,""end_index"":15,""text"":""villas"",""annotations"":[{""name"":""hotel3_detail.type.room""}]},{""start_index"":9,""end_index"":49,""text"":""villas for this hotel have full kitchens"",""annotations"":[{""name"":""hotel3_detail.other_detail""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_15,15,USER,That's great. What about the whirlpool tub and a fireplace?,"[{""start_index"":29,""end_index"":42,""text"":""whirlpool tub"",""annotations"":[{""name"":""hotel_search.amenity""}]},{""start_index"":47,""end_index"":58,""text"":""a fireplace"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_17,17,USER,Does the rooms have whirlpool tub and a fireplace?,"[{""start_index"":20,""end_index"":33,""text"":""whirlpool tub"",""annotations"":[{""name"":""hotel_search.amenity""}]},{""start_index"":38,""end_index"":49,""text"":""a fireplace"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_18,18,ASSISTANT,"None of the rooms have both. But, the villas have a fireplace. There are no whirlpool tubs.","[{""start_index"":50,""end_index"":61,""text"":""a fireplace"",""annotations"":[{""name"":""hotel3_detail.amenity""}]},{""start_index"":76,""end_index"":90,""text"":""whirlpool tubs"",""annotations"":[{""name"":""hotel3_detail.amenity""}]},{""start_index"":0,""end_index"":90,""text"":""None of the rooms have both. But, the villas have a fireplace. There are no whirlpool tubs"",""annotations"":[{""name"":""hotel3_detail.other_detail""}]},{""start_index"":38,""end_index"":44,""text"":""villas"",""annotations"":[{""name"":""hotel3_detail.type.room""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_19,19,USER,"Just a fireplace, that's great.","[{""start_index"":5,""end_index"":16,""text"":""a fireplace"",""annotations"":[{""name"":""hotel3_detail.amenity""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_20,20,USER,Is that close to the ski-lifts?,"[{""start_index"":21,""end_index"":30,""text"":""ski-lifts"",""annotations"":[{""name"":""hotel_search.sub_location.hotel""}]},{""start_index"":0,""end_index"":30,""text"":""Is that close to the ski-lifts"",""annotations"":[{""name"":""hotel_search.other_request""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_21,21,ASSISTANT,"Yes, it is near to ski-lifts.","[{""start_index"":11,""end_index"":28,""text"":""near to ski-lifts"",""annotations"":[{""name"":""hotel_search.sub_location.hotel""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_24,24,USER,Does the hotel have an indoor or an outdoor pool?,"[{""start_index"":20,""end_index"":29,""text"":""an indoor"",""annotations"":[{""name"":""hotel_search.amenity""}]},{""start_index"":33,""end_index"":48,""text"":""an outdoor pool"",""annotations"":[{""name"":""hotel_search.amenity""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_25,25,ASSISTANT,They do have an indoor pool.,"[{""start_index"":13,""end_index"":27,""text"":""an indoor pool"",""annotations"":[{""name"":""hotel3_detail.amenity""}]}]",train
dlg-09305e4a-a9f5-4e9c-b973-4216633f8867,dlg-09305e4a-a9f5-4e9c-b973-4216633f8867_31,31,ASSISTANT,Sounds good. I'll book that hotel for you.,"[{""start_index"":13,""end_index"":41,""text"":""I'll book that hotel for you"",""annotations"":[{""name"":""hotel_booked.hotel_booked""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_1,1,USER,I'd like help finding a hotel in New York City.,"[{""start_index"":33,""end_index"":46,""text"":""New York City"",""annotations"":[{""name"":""hotel_search.location.hotel""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_3,3,USER,January 26th and 27th.,"[{""start_index"":0,""end_index"":21,""text"":""January 26th and 27th"",""annotations"":[{""name"":""hotel_search.date_range""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_7,7,USER,I would like less than 209.,"[{""start_index"":23,""end_index"":27,""text"":""209."",""annotations"":[{""name"":""hotel_search.price_range""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_8,8,ASSISTANT,"Okay, I can look that up for you. Hold, Just a moment. I have located a few hotels, The Night Times Square and Double Tree Suites by Hilton Hotel New York City Times Square.","[{""start_index"":84,""end_index"":106,""text"":""The Night Times Square"",""annotations"":[{""name"":""hotel1_detail.name.hotel""}]},{""start_index"":111,""end_index"":172,""text"":""Double Tree Suites by Hilton Hotel New York City Times Square"",""annotations"":[{""name"":""hotel2_detail.name.hotel""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_10,10,ASSISTANT,"The different types of rooms they have standard, king, and double.","[{""start_index"":39,""end_index"":65,""text"":""standard, king, and double"",""annotations"":[{""name"":""hotel_search.type.room""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_13,13,USER,Tell me about Double Tree.,"[{""start_index"":14,""end_index"":26,""text"":""Double Tree."",""annotations"":[{""name"":""hotel2_detail.name.hotel""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_14,14,ASSISTANT,"Okay, let me check that for you. Double Tree is a 4.1 star rating, it is on the center of Town Square.","[{""start_index"":50,""end_index"":65,""text"":""4.1 star rating"",""annotations"":[{""name"":""hotel2_detail.star_rating""}]},{""start_index"":33,""end_index"":44,""text"":""Double Tree"",""annotations"":[{""name"":""hotel2_detail.name.hotel""}]},{""start_index"":90,""end_index"":101,""text"":""Town Square"",""annotations"":[{""name"":""hotel2_detail.location""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_16,16,ASSISTANT,"All suite, Some with Skyline or Hudson River view include living rooms, kitchenettes, custom-designed beds, flat-screen TVs, desks and Wi-Fi.","[{""start_index"":21,""end_index"":70,""text"":""Skyline or Hudson River view include living rooms"",""annotations"":[{""name"":""hotel2_detail.other_detail""}]},{""start_index"":72,""end_index"":84,""text"":""kitchenettes"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":86,""end_index"":106,""text"":""custom-designed beds"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":108,""end_index"":122,""text"":""flat-screen TV"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":125,""end_index"":130,""text"":""desks"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":135,""end_index"":140,""text"":""Wi-Fi"",""annotations"":[{""name"":""hotel1_detail.amenity""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_17,17,USER,I would like a room at the Double Tree.,"[{""start_index"":27,""end_index"":38,""text"":""Double Tree"",""annotations"":[{""name"":""hotel2_detail.name.hotel""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_22,22,ASSISTANT,(212) 719-1600.,"[{""start_index"":0,""end_index"":14,""text"":""(212) 719-1600"",""annotations"":[{""name"":""hotel2_detail.other_detail""}]}]",train
dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f,dlg-0947c6a1-4c8d-4063-91f1-20c644ec8b1f_23,23,USER,Does the Double Tree come with a restaurant and bar?,"[{""start_index"":9,""end_index"":20,""text"":""Double Tree"",""annotations"":[{""name"":""hotel2_detail.name.hotel""}]},{""start_index"":31,""end_index"":43,""text"":""a restaurant"",""annotations"":[{""name"":""hotel2_detail.amenity""}]},{""start_index"":48,""end_index"":51,""text"":""bar"",""annotations"":[{""name"":""hotel2_detail.amenity""}]}]",train
