conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5,dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5_7,7,ASSISTANT,Just to confirm Thai basil sauce with rice and green curry.,"[{""start_index"":16,""end_index"":42,""text"":""Thai basil sauce with rice"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":47,""end_index"":58,""text"":""green curry"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5,dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5_9,9,ASSISTANT,Would you like to add some meat to it?,"[{""start_index"":27,""end_index"":31,""text"":""meat"",""annotations"":[{""name"":""food_order.type.food""}]}]",test
dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5,dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5_10,10,USER,I'll take Thai basil chicken. That's about it.,"[{""start_index"":10,""end_index"":28,""text"":""Thai basil chicken"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5,dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5_11,11,ASSISTANT,Would you like to have anything to drink?,"[{""start_index"":35,""end_index"":40,""text"":""drink"",""annotations"":[{""name"":""food_order.type.food""}]}]",test
dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5,dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5_12,12,USER,"2-liter bottles of Pepsi, please.","[{""start_index"":0,""end_index"":24,""text"":""2-liter bottles of Pepsi"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5,dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5_13,13,ASSISTANT,Two liter bottles of Pepsi has been added to the order.,"[{""start_index"":0,""end_index"":26,""text"":""Two liter bottles of Pepsi"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5,dlg-486e9b52-5da0-4a6d-b7b5-acbcaf3e8da5_15,15,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"[{""start_index"":73,""end_index"":80,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":84,""end_index"":100,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",test
dlg-48fd48eb-1452-4d4c-a61f-677871957785,dlg-48fd48eb-1452-4d4c-a61f-677871957785_1,1,USER,"Hello, I'd like to order some Mexican food and burritos for two people.","[{""start_index"":30,""end_index"":37,""text"":""Mexican"",""annotations"":[{""name"":""food_order.type.food""}]},{""start_index"":47,""end_index"":55,""text"":""burritos"",""annotations"":[{""name"":""food_order.type.food""}]},{""start_index"":60,""end_index"":70,""text"":""two people"",""annotations"":[{""name"":""food_order.num.people""}]}]",test
dlg-48fd48eb-1452-4d4c-a61f-677871957785,dlg-48fd48eb-1452-4d4c-a61f-677871957785_2,2,ASSISTANT,"2 burritos both with whole wheat tofu, sour cream guacamole, and cheese. Anything else?","[{""start_index"":0,""end_index"":71,""text"":""2 burritos both with whole wheat tofu, sour cream guacamole, and cheese"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-48fd48eb-1452-4d4c-a61f-677871957785,dlg-48fd48eb-1452-4d4c-a61f-677871957785_3,3,USER,"Yeah, can I add some chips on the side and a couple of cokes?","[{""start_index"":21,""end_index"":26,""text"":""chips"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":27,""end_index"":38,""text"":""on the side"",""annotations"":[{""name"":""food_order.other_description.item""}]},{""start_index"":45,""end_index"":60,""text"":""couple of cokes"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-48fd48eb-1452-4d4c-a61f-677871957785,dlg-48fd48eb-1452-4d4c-a61f-677871957785_4,4,ASSISTANT,"Sure, chips and 2 cokes got it. Will that complete your order?","[{""start_index"":16,""end_index"":23,""text"":""2 cokes"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":6,""end_index"":11,""text"":""chips"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-48fd48eb-1452-4d4c-a61f-677871957785,dlg-48fd48eb-1452-4d4c-a61f-677871957785_6,6,ASSISTANT,"Okay, I have your details on file. Your order will be ready for pick-up in about 20 minutes.","[{""start_index"":64,""end_index"":71,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":75,""end_index"":91,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",test
dlg-4982a920-2d7b-4257-a359-1ff8988980b5,dlg-4982a920-2d7b-4257-a359-1ff8988980b5_0,0,USER,"Hi, I wanted to order Thai food for one for takeout.","[{""start_index"":22,""end_index"":26,""text"":""Thai"",""annotations"":[{""name"":""food_order.type.food""}]},{""start_index"":44,""end_index"":51,""text"":""takeout"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":36,""end_index"":39,""text"":""one"",""annotations"":[{""name"":""food_order.num.people""}]}]",train
dlg-4982a920-2d7b-4257-a359-1ff8988980b5,dlg-4982a920-2d7b-4257-a359-1ff8988980b5_3,3,USER,"Well, pardon my butchering of the pronunciation of this, but how about some khanom Chin Nam ngiao, Khanom Chin Nam ya and some cow fat kai and that should be it for me.","[{""start_index"":76,""end_index"":97,""text"":""khanom Chin Nam ngiao"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":99,""end_index"":117,""text"":""Khanom Chin Nam ya"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":122,""end_index"":138,""text"":""some cow fat kai"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4982a920-2d7b-4257-a359-1ff8988980b5,dlg-4982a920-2d7b-4257-a359-1ff8988980b5_4,4,ASSISTANT,"Just to confirm you would like to order can Khanom Chin Nam ngiao, Khanom Chin Nam ya and some cow fat kai. Is that correct?","[{""start_index"":44,""end_index"":65,""text"":""Khanom Chin Nam ngiao"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":67,""end_index"":85,""text"":""Khanom Chin Nam ya"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":90,""end_index"":106,""text"":""some cow fat kai"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4982a920-2d7b-4257-a359-1ff8988980b5,dlg-4982a920-2d7b-4257-a359-1ff8988980b5_8,8,ASSISTANT,"Okay, can I have your details on file? Your order will be ready for pick-up in about 20 minutes.","[{""start_index"":68,""end_index"":75,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":79,""end_index"":95,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",train
dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea,dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea_0,0,USER,Hi there. I would like to order some Chinese takeout.,"[{""start_index"":37,""end_index"":44,""text"":""Chinese"",""annotations"":[{""name"":""food_order.type.food""}]},{""start_index"":45,""end_index"":52,""text"":""takeout"",""annotations"":[{""name"":""food_order.type.retrieval""}]}]",train
dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea,dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea_1,1,ASSISTANT,"Hey, whats up. Chinese take-out sounds good.","[{""start_index"":15,""end_index"":22,""text"":""Chinese"",""annotations"":[{""name"":""food_order.type.food""}]},{""start_index"":23,""end_index"":31,""text"":""take-out"",""annotations"":[{""name"":""food_order.type.retrieval""}]}]",train
dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea,dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea_2,2,USER,"Right. So, can I get three orders of sweet and sour pork, three orders of Wong Tong and three orders of chow mein and 6 spring rolls.","[{""start_index"":21,""end_index"":56,""text"":""three orders of sweet and sour pork"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":58,""end_index"":83,""text"":""three orders of Wong Tong"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":88,""end_index"":113,""text"":""three orders of chow mein"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":118,""end_index"":132,""text"":""6 spring rolls"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea,dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea_3,3,ASSISTANT,"Ok. so, three orders of sweet and sour pork, three orders of Wong Tong and three orders of chow mein and 6 spring rolls.","[{""start_index"":8,""end_index"":43,""text"":""three orders of sweet and sour pork"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":45,""end_index"":70,""text"":""three orders of Wong Tong"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":75,""end_index"":100,""text"":""three orders of chow mein"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":105,""end_index"":119,""text"":""6 spring rolls"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea,dlg-49ae4add-89ba-41a9-ab6b-a66f0d811fea_7,7,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"[{""start_index"":73,""end_index"":80,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":84,""end_index"":100,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",train
dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b,dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b_2,2,USER,"Today, I need your help in planning food for takeout for two people. I'm looking into getting soup.","[{""start_index"":45,""end_index"":52,""text"":""takeout"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":57,""end_index"":67,""text"":""two people"",""annotations"":[{""name"":""food_order.num.people""}]},{""start_index"":94,""end_index"":98,""text"":""soup"",""annotations"":[{""name"":""food_order.type.food""}]}]",train
dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b,dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b_5,5,ASSISTANT,What kind of soup would you like to order?,"[{""start_index"":13,""end_index"":17,""text"":""soup"",""annotations"":[{""name"":""food_order.type.food""}]}]",train
dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b,dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b_6,6,USER,"I believe clam chowder. And also, one thing of tomato soup.","[{""start_index"":10,""end_index"":22,""text"":""clam chowder"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":34,""end_index"":58,""text"":""one thing of tomato soup"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b,dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b_7,7,USER,And two bottles of water and that would be it.,"[{""start_index"":4,""end_index"":24,""text"":""two bottles of water"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b,dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b_8,8,ASSISTANT,"Okay, I have an order of clam chowder and tomato soup and two bottles of water. Anything else?","[{""start_index"":13,""end_index"":37,""text"":""an order of clam chowder"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":42,""end_index"":53,""text"":""tomato soup"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":58,""end_index"":78,""text"":""two bottles of water"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b,dlg-49f6ead1-4680-4e82-a93a-7d3bb361d25b_10,10,ASSISTANT,Okay. I have your details on file. Your order will be ready for pick-up in about 20 minutes.,"[{""start_index"":64,""end_index"":71,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":75,""end_index"":91,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",train
dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a,dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a_1,1,USER,Hi. Today I need your help getting takeout food for two people. I'm looking to get some Italian food.,"[{""start_index"":35,""end_index"":42,""text"":""takeout"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":52,""end_index"":62,""text"":""two people"",""annotations"":[{""name"":""food_order.num.people""}]},{""start_index"":88,""end_index"":100,""text"":""Italian food"",""annotations"":[{""name"":""food_order.type.food""}]}]",test
dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a,dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a_4,4,USER,"Well, I'm looking to get a medium tray of lasagna and another medium tray of rigatoni and that's it.","[{""start_index"":25,""end_index"":49,""text"":""a medium tray of lasagna"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":54,""end_index"":85,""text"":""another medium tray of rigatoni"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a,dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a_5,5,ASSISTANT,Medium tray of lasagna and a medium tray of rigatoni. Would you like anything else with that?,"[{""start_index"":0,""end_index"":22,""text"":""Medium tray of lasagna"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":27,""end_index"":52,""text"":""a medium tray of rigatoni"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a,dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a_8,8,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"[{""start_index"":73,""end_index"":80,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":84,""end_index"":100,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",test
dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a,dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a_9,9,USER,"Awesome. 20 minutes is pretty good timing for me. I'll be ready to pick it up. So, thank you.","[{""start_index"":9,""end_index"":19,""text"":""20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]},{""start_index"":67,""end_index"":77,""text"":""pick it up"",""annotations"":[{""name"":""food_order.type.retrieval""}]}]",test
dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a,dlg-4b536f1f-0b39-43da-8f90-53d80d32bf5a_10,10,ASSISTANT,Sounds good. Enjoy your dinner.,"[{""start_index"":24,""end_index"":30,""text"":""dinner"",""annotations"":[{""name"":""food_order.type.meal""}]}]",test
dlg-4b68ee68-00df-4e5d-b6c0-72be546a302a,dlg-4b68ee68-00df-4e5d-b6c0-72be546a302a_1,1,USER,I'd like a carne asada burrito for takeout.,"[{""start_index"":11,""end_index"":30,""text"":""carne asada burrito"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":35,""end_index"":42,""text"":""takeout"",""annotations"":[{""name"":""food_order.type.retrieval""}]}]",train
dlg-4b68ee68-00df-4e5d-b6c0-72be546a302a,dlg-4b68ee68-00df-4e5d-b6c0-72be546a302a_4,4,USER,I'd like a carne asada burrito with extra sour cream and guacamole.,"[{""start_index"":11,""end_index"":30,""text"":""carne asada burrito"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":31,""end_index"":66,""text"":""with extra sour cream and guacamole"",""annotations"":[{""name"":""food_order.other_description.item""}]}]",train
dlg-4b68ee68-00df-4e5d-b6c0-72be546a302a,dlg-4b68ee68-00df-4e5d-b6c0-72be546a302a_7,7,ASSISTANT,Ok. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"[{""start_index"":71,""end_index"":78,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":82,""end_index"":98,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",train
dlg-4b907d64-2949-4462-a05f-08c233db7703,dlg-4b907d64-2949-4462-a05f-08c233db7703_2,2,USER,"Good, I was looking to order some takeout, some pizza.","[{""start_index"":34,""end_index"":41,""text"":""takeout"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":48,""end_index"":53,""text"":""pizza"",""annotations"":[{""name"":""food_order.type.food""}]}]",train
dlg-4b907d64-2949-4462-a05f-08c233db7703,dlg-4b907d64-2949-4462-a05f-08c233db7703_3,3,ASSISTANT,pizza for take-out sounds good.,"[{""start_index"":0,""end_index"":5,""text"":""pizza"",""annotations"":[{""name"":""food_order.type.food""}]},{""start_index"":10,""end_index"":18,""text"":""take-out"",""annotations"":[{""name"":""food_order.type.retrieval""}]}]",train
dlg-4b907d64-2949-4462-a05f-08c233db7703,dlg-4b907d64-2949-4462-a05f-08c233db7703_4,4,USER,Can I get two large pepperoni and bacon pizzas with light sauce?,"[{""start_index"":10,""end_index"":46,""text"":""two large pepperoni and bacon pizzas"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":47,""end_index"":63,""text"":""with light sauce"",""annotations"":[{""name"":""food_order.other_description.item""}]}]",train
dlg-4b907d64-2949-4462-a05f-08c233db7703,dlg-4b907d64-2949-4462-a05f-08c233db7703_5,5,ASSISTANT,"Okay, so two large pepperoni and bacon pizzas with light sauce.","[{""start_index"":9,""end_index"":45,""text"":""two large pepperoni and bacon pizzas"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":46,""end_index"":62,""text"":""with light sauce"",""annotations"":[{""name"":""food_order.other_description.item""}]}]",train
dlg-4b907d64-2949-4462-a05f-08c233db7703,dlg-4b907d64-2949-4462-a05f-08c233db7703_10,10,ASSISTANT,"Okay, I have your details on file. Your order will be ready for pick-up in about 20 minutes.","[{""start_index"":64,""end_index"":71,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":81,""end_index"":91,""text"":""20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",train
dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a,dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a_1,1,USER,Hi there. I'm looking to order food to takeout for two people. I'd prefer Indian food.,"[{""start_index"":39,""end_index"":46,""text"":""takeout"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":51,""end_index"":61,""text"":""two people"",""annotations"":[{""name"":""food_order.num.people""}]},{""start_index"":74,""end_index"":80,""text"":""Indian"",""annotations"":[{""name"":""food_order.type.food""}]}]",train
dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a,dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a_3,3,USER,Okay. Can I get two orders of chicken tikka masala?,"[{""start_index"":16,""end_index"":50,""text"":""two orders of chicken tikka masala"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a,dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a_4,4,ASSISTANT,"Two orders of chicken tikka masala, anything else?","[{""start_index"":0,""end_index"":34,""text"":""Two orders of chicken tikka masala"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a,dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a_5,5,USER,How about two orders of momo and two orders of samosa?,"[{""start_index"":10,""end_index"":28,""text"":""two orders of momo"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":33,""end_index"":53,""text"":""two orders of samosa"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a,dlg-4ba2df06-9eef-4626-a62e-2f970c26e44a_8,8,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"[{""start_index"":73,""end_index"":80,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":84,""end_index"":100,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",train
dlg-4bb08ffc-a591-45d0-bc10-49f25dddab74,dlg-4bb08ffc-a591-45d0-bc10-49f25dddab74_1,1,USER,"Hey, can I get two breakfast burritos from you?","[{""start_index"":15,""end_index"":37,""text"":""two breakfast burritos"",""annotations"":[{""name"":""food_order.name.item""}]}]",test
dlg-4bb08ffc-a591-45d0-bc10-49f25dddab74,dlg-4bb08ffc-a591-45d0-bc10-49f25dddab74_3,3,USER,"Okay, can I get two classic black bean and avocado burritos and I want a side of extra of avocado with that?","[{""start_index"":16,""end_index"":38,""text"":""two classic black bean"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":43,""end_index"":59,""text"":""avocado burritos"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":71,""end_index"":97,""text"":""a side of extra of avocado"",""annotations"":[{""name"":""food_order.other_description.item""}]}]",test
dlg-4bb08ffc-a591-45d0-bc10-49f25dddab74,dlg-4bb08ffc-a591-45d0-bc10-49f25dddab74_4,4,ASSISTANT,"Okay, may I know if you want any drinks with that?","[{""start_index"":33,""end_index"":39,""text"":""drinks"",""annotations"":[{""name"":""food_order.type.food""}]}]",test
dlg-4bb08ffc-a591-45d0-bc10-49f25dddab74,dlg-4bb08ffc-a591-45d0-bc10-49f25dddab74_6,6,ASSISTANT,"Okay, I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.","[{""start_index"":73,""end_index"":80,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":84,""end_index"":100,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",test
dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863,dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863_2,2,USER,"Hi Assistant, I'd like to order some gyros for take out and three people are going to join me.","[{""start_index"":37,""end_index"":42,""text"":""gyros"",""annotations"":[{""name"":""food_order.type.food""}]},{""start_index"":47,""end_index"":55,""text"":""take out"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":60,""end_index"":72,""text"":""three people"",""annotations"":[{""name"":""food_order.num.people""}]}]",train
dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863,dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863_5,5,USER,"Well, I'd like to order four tray of sandwiches, four orders of French fries, and four cokes. Oh, and you know what? If they do, maybe a side of hams also, if they do have.","[{""start_index"":24,""end_index"":47,""text"":""four tray of sandwiches"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":49,""end_index"":76,""text"":""four orders of French fries"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":82,""end_index"":92,""text"":""four cokes"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":135,""end_index"":144,""text"":""a side of"",""annotations"":[{""name"":""food_order.other_description.item""}]},{""start_index"":145,""end_index"":149,""text"":""hams"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863,dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863_7,7,ASSISTANT,What sauce?,"[{""start_index"":5,""end_index"":10,""text"":""sauce"",""annotations"":[{""name"":""food_order.other_description.item""}]}]",train
dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863,dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863_8,8,USER,Taziki.,"[{""start_index"":0,""end_index"":6,""text"":""Taziki"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863,dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863_9,9,ASSISTANT,Got it. extra sauce.,"[{""start_index"":8,""end_index"":19,""text"":""extra sauce"",""annotations"":[{""name"":""food_order.other_description.item""}]}]",train
dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863,dlg-4bcda1a1-07ec-4d34-9cdd-fc7d88272863_12,12,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"[{""start_index"":73,""end_index"":80,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":84,""end_index"":100,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",train
dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db,dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db_1,1,USER,Hi. I'm looking to order gyros for two.,"[{""start_index"":35,""end_index"":38,""text"":""two"",""annotations"":[{""name"":""food_order.num.people""}]},{""start_index"":25,""end_index"":30,""text"":""gyros"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db,dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db_2,2,ASSISTANT,Okay. What type of gyros?,"[{""start_index"":19,""end_index"":24,""text"":""gyros"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db,dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db_3,3,USER,Vegetarian.,"[{""start_index"":0,""end_index"":10,""text"":""Vegetarian"",""annotations"":[{""name"":""food_order.type.food""}]}]",train
dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db,dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db_5,5,USER,Two sodas.,"[{""start_index"":0,""end_index"":9,""text"":""Two sodas"",""annotations"":[{""name"":""food_order.name.item""}]}]",train
dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db,dlg-4bd8dcbf-9f1f-4f71-8f44-18c3349c93db_6,6,ASSISTANT,Okay. I have your personal details on file. Your order will be ready for pick-up in about 20 minutes.,"[{""start_index"":73,""end_index"":80,""text"":""pick-up"",""annotations"":[{""name"":""food_order.type.retrieval""}]},{""start_index"":84,""end_index"":100,""text"":""about 20 minutes"",""annotations"":[{""name"":""food_order.time.pickup""}]}]",train
dlg-4bfdebe1-2118-4cdb-b2aa-d0ed0297074a,dlg-4bfdebe1-2118-4cdb-b2aa-d0ed0297074a_1,1,USER,"Hello, I need to order some soup.","[{""start_index"":28,""end_index"":32,""text"":""soup"",""annotations"":[{""name"":""food_order.type.food""}]}]",train
dlg-4bfdebe1-2118-4cdb-b2aa-d0ed0297074a,dlg-4bfdebe1-2118-4cdb-b2aa-d0ed0297074a_2,2,ASSISTANT,What kind of soup would you like to order?,"[{""start_index"":13,""end_index"":17,""text"":""soup"",""annotations"":[{""name"":""food_order.type.food""}]}]",train
dlg-4bfdebe1-2118-4cdb-b2aa-d0ed0297074a,dlg-4bfdebe1-2118-4cdb-b2aa-d0ed0297074a_3,3,USER,"I need to order a huge bowl or a large bowl of potato soup, and it needs to have bacon, cheese, and also some bits of steak on top of it.","[{""start_index"":16,""end_index"":58,""text"":""a huge bowl or a large bowl of potato soup"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":81,""end_index"":136,""text"":""bacon, cheese, and also some bits of steak on top of it"",""annotations"":[{""name"":""food_order.other_description.item""}]}]",train
dlg-4bfdebe1-2118-4cdb-b2aa-d0ed0297074a,dlg-4bfdebe1-2118-4cdb-b2aa-d0ed0297074a_5,5,ASSISTANT,"Just to confirm, you would like to order large bowl of potato soup with bacon, cheese and, bits of steak on it.","[{""start_index"":35,""end_index"":66,""text"":""order large bowl of potato soup"",""annotations"":[{""name"":""food_order.name.item""}]},{""start_index"":67,""end_index"":110,""text"":""with bacon, cheese and, bits of steak on it"",""annotations"":[{""name"":""food_order.other_description.item""}]}]",train
