conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-0957e15a-9618-4c72-ae15-c7ba6b3ff83b,dlg-0957e15a-9618-4c72-ae15-c7ba6b3ff83b_11,11,ASSISTANT,"2100 Guadalupe St B, Austin, TX 78705.","[{""start_index"":0,""end_index"":37,""text"":""2100 Guadalupe St B, Austin, TX 78705"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_1,1,USER,I'm looking for a place to have dinner tonight.,"[{""start_index"":32,""end_index"":38,""text"":""dinner"",""annotations"":[{""name"":""restaurant.type.meal""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_2,2,ASSISTANT,"I see that you're in Austin Texas, Is that where you would like me to find you a restaurant?","[{""start_index"":21,""end_index"":33,""text"":""Austin Texas"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_5,5,USER,Barbecue.,"[{""start_index"":0,""end_index"":8,""text"":""Barbecue"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_7,7,USER,It must be a sit-down restaurant.,"[{""start_index"":13,""end_index"":32,""text"":""sit-down restaurant"",""annotations"":[{""name"":""restaurant.other_description""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_9,9,USER,Less than $40 a person.,"[{""start_index"":0,""end_index"":22,""text"":""Less than $40 a person"",""annotations"":[{""name"":""restaurant.price_range""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_12,12,ASSISTANT,Just one moment. Actually I'd rather go to a steakhouse. A highly rated BBQ places called Lamberts. This is a Fancy BBQ & other meaty fare in a refurbished general store with an upstairs bar with live music..,"[{""start_index"":45,""end_index"":55,""text"":""steakhouse"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":59,""end_index"":71,""text"":""highly rated"",""annotations"":[{""name"":""restaurant.rating""}]},{""start_index"":72,""end_index"":75,""text"":""BBQ"",""annotations"":[{""name"":""restaurant.type.food""},{""name"":""restaurant.type.food""}]},{""start_index"":90,""end_index"":98,""text"":""Lamberts"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":100,""end_index"":206,""text"":""This is a Fancy BBQ & other meaty fare in a refurbished general store with an upstairs bar with live music"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":128,""end_index"":133,""text"":""meaty"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_16,16,ASSISTANT,"I found a good restaurant called the Capital Grille, It is an Outpost of the upscale steakhouse chain offers classic American fare & a clubby, Refined setting.","[{""start_index"":33,""end_index"":51,""text"":""the Capital Grille"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":53,""end_index"":158,""text"":""It is an Outpost of the upscale steakhouse chain offers classic American fare & a clubby, Refined setting"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":85,""end_index"":95,""text"":""steakhouse"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":117,""end_index"":125,""text"":""American"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_19,19,USER,What's their hours tonight?,"[{""start_index"":0,""end_index"":26,""text"":""What's their hours tonight"",""annotations"":[{""name"":""restaurant.business_hours""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_20,20,ASSISTANT,They're open from 11 a.m. to 10 p.m.,"[{""start_index"":18,""end_index"":35,""text"":""11 a.m. to 10 p.m"",""annotations"":[{""name"":""restaurant.business_hours""}]}]",train
dlg-095c8026-632d-49be-8164-cb3db01670a8,dlg-095c8026-632d-49be-8164-cb3db01670a8_24,24,ASSISTANT,The restaurant is located at 117 W 4th St. Enjoy your meal!,"[{""start_index"":29,""end_index"":41,""text"":""117 W 4th St"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_2,2,ASSISTANT,I see you are in Sacramento. Is that right?,"[{""start_index"":17,""end_index"":27,""text"":""Sacramento"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_5,5,USER,I would like for a nice slice of pizza.,"[{""start_index"":33,""end_index"":38,""text"":""pizza"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_7,7,USER,Something walk-in. Maybe a sit-down place but more on the fast food side. A nice pizza and drink combo.,"[{""start_index"":0,""end_index"":102,""text"":""Something walk-in. Maybe a sit-down place but more on the fast food side. A nice pizza and drink combo"",""annotations"":[{""name"":""restaurant.other_description""}]},{""start_index"":81,""end_index"":86,""text"":""pizza"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":91,""end_index"":96,""text"":""drink"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":58,""end_index"":67,""text"":""fast food"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_9,9,USER,No more than $10 for everything.,"[{""start_index"":0,""end_index"":16,""text"":""No more than $10"",""annotations"":[{""name"":""restaurant.price_range""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_11,11,USER,"Three to five, please.","[{""start_index"":0,""end_index"":13,""text"":""Three to five"",""annotations"":[{""name"":""restaurant.rating""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_12,12,ASSISTANT,Are you looking at any specific location in Sacramento?,"[{""start_index"":44,""end_index"":54,""text"":""Sacramento"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_13,13,USER,"Downtown, Sacramento.","[{""start_index"":0,""end_index"":20,""text"":""Downtown, Sacramento"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_14,14,ASSISTANT,I found a spot for you. Chicago Fire.,"[{""start_index"":24,""end_index"":36,""text"":""Chicago Fire"",""annotations"":[{""name"":""restaurant.name.restaurant""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_16,16,ASSISTANT,"Casual pizzeria with a full bar specializing in Chicago-style pies, plus wings, pastas & more.","[{""start_index"":0,""end_index"":93,""text"":""Casual pizzeria with a full bar specializing in Chicago-style pies, plus wings, pastas & more"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":80,""end_index"":86,""text"":""pastas"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":48,""end_index"":66,""text"":""Chicago-style pies"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":73,""end_index"":78,""text"":""wings"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_18,18,ASSISTANT,"2416 J St, Sacramento, CA 95816.","[{""start_index"":0,""end_index"":31,""text"":""2416 J St, Sacramento, CA 95816"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09804be6-3e6f-4383-8bbe-0aef165c6554,dlg-09804be6-3e6f-4383-8bbe-0aef165c6554_20,20,ASSISTANT,Open till 10 p.m.,"[{""start_index"":0,""end_index"":16,""text"":""Open till 10 p.m"",""annotations"":[{""name"":""restaurant.business_hours""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_3,3,USER,"Just outside in little midtown area of Sacramento, California.","[{""start_index"":16,""end_index"":35,""text"":""little midtown area"",""annotations"":[{""name"":""restaurant.sub-location""}]},{""start_index"":39,""end_index"":61,""text"":""Sacramento, California"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_5,5,USER,"Well, I had Chinese yesterday. So, maybe find me something like Italian food.","[{""start_index"":12,""end_index"":19,""text"":""Chinese"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":64,""end_index"":71,""text"":""Italian"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_7,7,USER,Something that has a good happy hour would be nice.,"[{""start_index"":0,""end_index"":50,""text"":""Something that has a good happy hour would be nice"",""annotations"":[{""name"":""restaurant.other_description""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_9,9,USER,"Happy hour, Italian and somewhere that's highly rated.","[{""start_index"":12,""end_index"":19,""text"":""Italian"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":41,""end_index"":53,""text"":""highly rated"",""annotations"":[{""name"":""restaurant.rating""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_13,13,ASSISTANT,Lucca Restaurant & Bar.,"[{""start_index"":0,""end_index"":22,""text"":""Lucca Restaurant & Bar"",""annotations"":[{""name"":""restaurant.name.restaurant""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_15,15,ASSISTANT,Lucca Restaurant & Bar.,"[{""start_index"":0,""end_index"":22,""text"":""Lucca Restaurant & Bar"",""annotations"":[{""name"":""restaurant.name.restaurant""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_17,17,ASSISTANT,Biba Ristorante Italiano.,"[{""start_index"":0,""end_index"":24,""text"":""Biba Ristorante Italiano"",""annotations"":[{""name"":""restaurant.name.restaurant""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_19,19,ASSISTANT,Paesanos.,"[{""start_index"":0,""end_index"":8,""text"":""Paesanos"",""annotations"":[{""name"":""restaurant.name.restaurant""}]}]",train
dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247,dlg-099d6b16-ed98-4fb0-b6db-30d3f739b247_22,22,ASSISTANT,"1806 Capitol Ave, Sacramento, CA 95811.","[{""start_index"":0,""end_index"":38,""text"":""1806 Capitol Ave, Sacramento, CA 95811"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09adf841-b93a-41db-8876-35da5efde788,dlg-09adf841-b93a-41db-8876-35da5efde788_1,1,USER,"Hello Assistant, I'm planning a special dinner at Seasons in Davis, California, and I'd like to ask you some questions.","[{""start_index"":40,""end_index"":46,""text"":""dinner"",""annotations"":[{""name"":""restaurant.type.meal""}]},{""start_index"":50,""end_index"":57,""text"":""Seasons"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":61,""end_index"":78,""text"":""Davis, California"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09adf841-b93a-41db-8876-35da5efde788,dlg-09adf841-b93a-41db-8876-35da5efde788_3,3,USER,When are they open for dinner on Sunday?,"[{""start_index"":0,""end_index"":39,""text"":""When are they open for dinner on Sunday"",""annotations"":[{""name"":""restaurant.business_hours""}]},{""start_index"":23,""end_index"":29,""text"":""dinner"",""annotations"":[{""name"":""restaurant.type.meal""}]}]",train
dlg-09adf841-b93a-41db-8876-35da5efde788,dlg-09adf841-b93a-41db-8876-35da5efde788_4,4,ASSISTANT,5-8 pm.,"[{""start_index"":0,""end_index"":6,""text"":""5-8 pm"",""annotations"":[{""name"":""restaurant.business_hours""}]}]",train
dlg-09adf841-b93a-41db-8876-35da5efde788,dlg-09adf841-b93a-41db-8876-35da5efde788_7,7,USER,"Okay, great. Do they serve cocktails?","[{""start_index"":27,""end_index"":36,""text"":""cocktails"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09b53f1e-09b0-409c-bece-f032281c4084,dlg-09b53f1e-09b0-409c-bece-f032281c4084_0,0,USER,"Hi, I'm planning a dinner out at Seasons in Davis, California and I had some questions about doing that. Is Seasons opened for dinner on Sunday? If they are what are those hours?","[{""start_index"":33,""end_index"":40,""text"":""Seasons"",""annotations"":[{""name"":""restaurant.name.restaurant""},{""name"":""restaurant.name.restaurant""}]},{""start_index"":19,""end_index"":25,""text"":""dinner"",""annotations"":[{""name"":""restaurant.type.meal""},{""name"":""restaurant.type.meal""}]},{""start_index"":44,""end_index"":61,""text"":""Davis, California"",""annotations"":[{""name"":""restaurant.location""}]},{""start_index"":105,""end_index"":143,""text"":""Is Seasons opened for dinner on Sunday"",""annotations"":[{""name"":""restaurant.business_hours""}]}]",train
dlg-09b53f1e-09b0-409c-bece-f032281c4084,dlg-09b53f1e-09b0-409c-bece-f032281c4084_2,2,ASSISTANT,"Yes, they are open from 5 to 8 PM.","[{""start_index"":5,""end_index"":33,""text"":""they are open from 5 to 8 PM"",""annotations"":[{""name"":""restaurant.business_hours""}]}]",train
dlg-09b53f1e-09b0-409c-bece-f032281c4084,dlg-09b53f1e-09b0-409c-bece-f032281c4084_3,3,USER,And does Seasons take reservations?,"[{""start_index"":9,""end_index"":16,""text"":""Seasons"",""annotations"":[{""name"":""restaurant.name.restaurant""}]}]",train
dlg-09b53f1e-09b0-409c-bece-f032281c4084,dlg-09b53f1e-09b0-409c-bece-f032281c4084_6,6,USER,"Do they have a wine list? And if they do, could you just cite off a few examples they have?","[{""start_index"":15,""end_index"":19,""text"":""wine"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09b53f1e-09b0-409c-bece-f032281c4084,dlg-09b53f1e-09b0-409c-bece-f032281c4084_10,10,ASSISTANT,"They have a Pinot noir, Talley, Arroyo grande valley 2014, a Cabernet auvignon, J. Lohr vineyards, hilltop, Paso robles, 2013.","[{""start_index"":0,""end_index"":125,""text"":""They have a Pinot noir, Talley, Arroyo grande valley 2014, a Cabernet auvignon, J. Lohr vineyards, hilltop, Paso robles, 2013"",""annotations"":[{""name"":""restaurant.offical_description""}]}]",train
dlg-09b53f1e-09b0-409c-bece-f032281c4084,dlg-09b53f1e-09b0-409c-bece-f032281c4084_11,11,USER,"All right, sounds good. And last question is, how long is the drive from Fairfield, California to Seasons in Davis, California?","[{""start_index"":98,""end_index"":105,""text"":""Seasons"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":109,""end_index"":126,""text"":""Davis, California"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09b53f1e-09b0-409c-bece-f032281c4084,dlg-09b53f1e-09b0-409c-bece-f032281c4084_12,12,ASSISTANT,47 minutes.,"[{""start_index"":0,""end_index"":10,""text"":""47 minutes"",""annotations"":[{""name"":""restaurant.other_description""}]}]",train
dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7,dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7_0,0,USER,I need a place for lunch.,"[{""start_index"":19,""end_index"":24,""text"":""lunch"",""annotations"":[{""name"":""restaurant.type.meal""}]}]",test
dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7,dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7_2,2,USER,"Mexican food in Davis, California.","[{""start_index"":0,""end_index"":7,""text"":""Mexican"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":16,""end_index"":33,""text"":""Davis, California"",""annotations"":[{""name"":""restaurant.location""}]}]",test
dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7,dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7_4,4,USER,Baltimore.,"[{""start_index"":0,""end_index"":9,""text"":""Baltimore"",""annotations"":[{""name"":""restaurant.location""}]}]",test
dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7,dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7_8,8,ASSISTANT,"The first is Dos Coyotes Border Cafe, an authentic Mexican Taqueria with a great atmosphere and an outdoor seating. The second is Taqueria Guadalajara, they offer Burritos, tortas, tacos & other filling Mexican grub served up in a simple setting.","[{""start_index"":13,""end_index"":36,""text"":""Dos Coyotes Border Cafe"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":51,""end_index"":58,""text"":""Mexican"",""annotations"":[{""name"":""restaurant.type.food""},{""name"":""restaurant.type.food""}]},{""start_index"":0,""end_index"":114,""text"":""The first is Dos Coyotes Border Cafe, an authentic Mexican Taqueria with a great atmosphere and an outdoor seating"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":130,""end_index"":150,""text"":""Taqueria Guadalajara"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":163,""end_index"":171,""text"":""Burritos"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":173,""end_index"":179,""text"":""tortas"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":181,""end_index"":186,""text"":""tacos"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":116,""end_index"":245,""text"":""The second is Taqueria Guadalajara, they offer Burritos, tortas, tacos & other filling Mexican grub served up in a simple setting"",""annotations"":[{""name"":""restaurant.offical_description""}]}]",test
dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7,dlg-09df4ce1-efee-429d-8fd0-cfa66a4eadc7_9,9,USER,The first one with the an outdoor seating. Thank you.,"[{""start_index"":26,""end_index"":41,""text"":""outdoor seating"",""annotations"":[{""name"":""restaurant.other_description""}]}]",test
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_3,3,USER,Some pizza.,"[{""start_index"":5,""end_index"":10,""text"":""pizza"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_5,5,USER,"Right now, I'm in Downtown Davis in California.","[{""start_index"":18,""end_index"":46,""text"":""Downtown Davis in California"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_6,6,ASSISTANT,Okay and what are you looking for in a pizza place?,"[{""start_index"":39,""end_index"":44,""text"":""pizza"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_7,7,USER,I want someplace local. Not one of those gross chains. Nice local place.,"[{""start_index"":24,""end_index"":71,""text"":""Not one of those gross chains. Nice local place"",""annotations"":[{""name"":""restaurant.other_description""}]}]",train
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_9,9,USER,"I want one of those big juicy slices of pizza. Not the full pizza, just a big slice.","[{""start_index"":40,""end_index"":45,""text"":""pizza"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":47,""end_index"":83,""text"":""Not the full pizza, just a big slice"",""annotations"":[{""name"":""restaurant.other_description""}]}]",train
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_12,12,ASSISTANT,"Woodstock’s. It’s rated 4.1 stars on google. Festive parlor with creative toppings, this lively, student-oriented pizza joint offers inventive gourmet pies, salads & sandwiches, whole and even pizza by the slice.","[{""start_index"":0,""end_index"":11,""text"":""Woodstock’s"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":24,""end_index"":33,""text"":""4.1 stars"",""annotations"":[{""name"":""restaurant.rating""}]},{""start_index"":45,""end_index"":211,""text"":""Festive parlor with creative toppings, this lively, student-oriented pizza joint offers inventive gourmet pies, salads & sandwiches, whole and even pizza by the slice"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":114,""end_index"":119,""text"":""pizza"",""annotations"":[{""name"":""restaurant.type.food""},{""name"":""restaurant.type.food""}]},{""start_index"":143,""end_index"":155,""text"":""gourmet pies"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":157,""end_index"":163,""text"":""salads"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":166,""end_index"":176,""text"":""sandwiches"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_13,13,ASSISTANT,Uncle Vito’s. It’s rated 4.1 stars on google. This great variety of New York style by the slice pizza will have you thinking about the east coast. The crust is a specialty. It’s thin and a little crispy with just enough to hold up a slide.,"[{""start_index"":0,""end_index"":12,""text"":""Uncle Vito’s"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":25,""end_index"":34,""text"":""4.1 stars"",""annotations"":[{""name"":""restaurant.rating""}]},{""start_index"":46,""end_index"":238,""text"":""This great variety of New York style by the slice pizza will have you thinking about the east coast. The crust is a specialty. It’s thin and a little crispy with just enough to hold up a slide"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":68,""end_index"":76,""text"":""New York"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":96,""end_index"":101,""text"":""pizza"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_14,14,USER,"That Uncle Vito's, that's got my mouth watering. I've heard of that place. Pretty good. Yeah, let's go with Uncle Vito's. Where's it at?","[{""start_index"":5,""end_index"":17,""text"":""Uncle Vito's"",""annotations"":[{""name"":""restaurant.name.restaurant""},{""name"":""restaurant.name.restaurant""}]}]",train
dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d,dlg-09e56e7a-83f5-4e98-9ed3-6badf77a758d_15,15,ASSISTANT,"Address: 524 2nd St, Davis, CA 95616.","[{""start_index"":9,""end_index"":36,""text"":""524 2nd St, Davis, CA 95616"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09fc703d-7c17-4158-866a-f91d61d1adf6,dlg-09fc703d-7c17-4158-866a-f91d61d1adf6_1,1,USER,"I'd like to find a nice restaurant for dinner, please.","[{""start_index"":39,""end_index"":45,""text"":""dinner"",""annotations"":[{""name"":""restaurant.type.meal""}]}]",train
dlg-09fc703d-7c17-4158-866a-f91d61d1adf6,dlg-09fc703d-7c17-4158-866a-f91d61d1adf6_3,3,USER,Thai.,"[{""start_index"":0,""end_index"":4,""text"":""Thai"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09fc703d-7c17-4158-866a-f91d61d1adf6,dlg-09fc703d-7c17-4158-866a-f91d61d1adf6_5,5,USER,"Downtown Davis, California.","[{""start_index"":0,""end_index"":26,""text"":""Downtown Davis, California"",""annotations"":[{""name"":""restaurant.location""}]}]",train
dlg-09fc703d-7c17-4158-866a-f91d61d1adf6,dlg-09fc703d-7c17-4158-866a-f91d61d1adf6_7,7,ASSISTANT,"I was able to find a couple of Thai restaurants, would you like me to describe them to you?","[{""start_index"":31,""end_index"":35,""text"":""Thai"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09fc703d-7c17-4158-866a-f91d61d1adf6,dlg-09fc703d-7c17-4158-866a-f91d61d1adf6_9,9,ASSISTANT,"The first is Ketmoree Thai Restaurant and Bar, a hopping eatery & nightclub featuring traditional Thai cooking, live music, DJ nights and cocktails.","[{""start_index"":13,""end_index"":45,""text"":""Ketmoree Thai Restaurant and Bar"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":86,""end_index"":102,""text"":""traditional Thai"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":47,""end_index"":147,""text"":""a hopping eatery & nightclub featuring traditional Thai cooking, live music, DJ nights and cocktails"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":138,""end_index"":147,""text"":""cocktails"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09fc703d-7c17-4158-866a-f91d61d1adf6,dlg-09fc703d-7c17-4158-866a-f91d61d1adf6_10,10,ASSISTANT,"The second is Sophia’s Thai Kitchen, a snug, enduring bar & eatery with a tropical feel offering country-style Thai fare & live folk music.","[{""start_index"":14,""end_index"":35,""text"":""Sophia’s Thai Kitchen"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":37,""end_index"":138,""text"":""a snug, enduring bar & eatery with a tropical feel offering country-style Thai fare & live folk music"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":23,""end_index"":27,""text"":""Thai"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09fc703d-7c17-4158-866a-f91d61d1adf6,dlg-09fc703d-7c17-4158-866a-f91d61d1adf6_13,13,ASSISTANT,"Taste of Thai, a family-owned chain of Thai Restaurants, with a rustic, friendly atmosphere, and classic Thai Food.","[{""start_index"":0,""end_index"":13,""text"":""Taste of Thai"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":9,""end_index"":13,""text"":""Thai"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":15,""end_index"":114,""text"":""a family-owned chain of Thai Restaurants, with a rustic, friendly atmosphere, and classic Thai Food"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":97,""end_index"":109,""text"":""classic Thai"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
dlg-09fc703d-7c17-4158-866a-f91d61d1adf6,dlg-09fc703d-7c17-4158-866a-f91d61d1adf6_15,15,ASSISTANT,"Lastly, Thai Canteen, a Casual, bold-hued restaurant doling out counter-serve Thai food and snacks, plus beer, wine and sake.","[{""start_index"":8,""end_index"":20,""text"":""Thai Canteen"",""annotations"":[{""name"":""restaurant.name.restaurant""}]},{""start_index"":22,""end_index"":124,""text"":""a Casual, bold-hued restaurant doling out counter-serve Thai food and snacks, plus beer, wine and sake"",""annotations"":[{""name"":""restaurant.offical_description""}]},{""start_index"":8,""end_index"":12,""text"":""Thai"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":92,""end_index"":98,""text"":""snacks"",""annotations"":[{""name"":""restaurant.type.meal""}]},{""start_index"":105,""end_index"":109,""text"":""beer"",""annotations"":[{""name"":""restaurant.type.food""}]},{""start_index"":111,""end_index"":115,""text"":""wine"",""annotations"":[{""name"":""restaurant.type.food""}]}]",train
