conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4,dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4_4,4,ASSISTANT,No they do not play today.,"[{""start_index"":20,""end_index"":25,""text"":""today"",""annotations"":[{""name"":""mls.day.match""}]}]",train
dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4,dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4_5,5,USER,Okay. Can you tell me if they played last Saturday?,"[{""start_index"":37,""end_index"":50,""text"":""last Saturday"",""annotations"":[{""name"":""mls.day.match""}]}]",train
dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4,dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4_6,6,ASSISTANT,Yes they played versus Montreal they won 2 to 1 on July 22nd Saputo Stadium.,"[{""start_index"":23,""end_index"":31,""text"":""Montreal"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":37,""end_index"":40,""text"":""won"",""annotations"":[{""name"":""mls.result.match""}]},{""start_index"":41,""end_index"":47,""text"":""2 to 1"",""annotations"":[{""name"":""mls.score.match""}]},{""start_index"":51,""end_index"":60,""text"":""July 22nd"",""annotations"":[{""name"":""mls.date.match""}]},{""start_index"":61,""end_index"":75,""text"":""Saputo Stadium"",""annotations"":[{""name"":""mls.venue""}]}]",train
dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4,dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4_11,11,USER,Who is their goalkeeper?,"[{""start_index"":13,""end_index"":23,""text"":""goalkeeper"",""annotations"":[{""name"":""mls.position.player""}]}]",train
dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4,dlg-2eb2bbaf-aa89-4b02-a302-613569ffd9b4_12,12,ASSISTANT,They have three Jesse Gonzalez Raul Fernandez and Chris Seitz.,"[{""start_index"":16,""end_index"":30,""text"":""Jesse Gonzalez"",""annotations"":[{""name"":""mls.name.player""}]},{""start_index"":31,""end_index"":45,""text"":""Raul Fernandez"",""annotations"":[{""name"":""mls.name.player""}]},{""start_index"":50,""end_index"":61,""text"":""Chris Seitz"",""annotations"":[{""name"":""mls.name.player""}]}]",train
dlg-2ec05cce-8c01-4d08-8156-5a33e7009800,dlg-2ec05cce-8c01-4d08-8156-5a33e7009800_0,0,USER,"Hi. I was wondering, could you tell me what place is Liverpool in the English premier league?","[{""start_index"":53,""end_index"":62,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]}]",train
dlg-2ec05cce-8c01-4d08-8156-5a33e7009800,dlg-2ec05cce-8c01-4d08-8156-5a33e7009800_2,2,ASSISTANT,Liverpool is currently in ninth place in the Premier League standings.,"[{""start_index"":0,""end_index"":9,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":26,""end_index"":37,""text"":""ninth place"",""annotations"":[{""name"":""epl.place.team""}]}]",train
dlg-2ec05cce-8c01-4d08-8156-5a33e7009800,dlg-2ec05cce-8c01-4d08-8156-5a33e7009800_4,4,ASSISTANT,"No, Liverpool is not playing right now but the next time they will be playing is on August 19th, Saturday at 7 a.m.","[{""start_index"":4,""end_index"":13,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":84,""end_index"":95,""text"":""August 19th"",""annotations"":[{""name"":""epl.date.match""}]},{""start_index"":97,""end_index"":105,""text"":""Saturday"",""annotations"":[{""name"":""epl.day.match""}]},{""start_index"":109,""end_index"":114,""text"":""7 a.m"",""annotations"":[{""name"":""epl.time.match""}]}]",train
dlg-2ec05cce-8c01-4d08-8156-5a33e7009800,dlg-2ec05cce-8c01-4d08-8156-5a33e7009800_6,6,ASSISTANT,After the Saturday game the Liverpool will be playing the TSG 1899 Hoffenheim.,"[{""start_index"":10,""end_index"":18,""text"":""Saturday"",""annotations"":[{""name"":""epl.day.match""}]},{""start_index"":28,""end_index"":37,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":58,""end_index"":77,""text"":""TSG 1899 Hoffenheim"",""annotations"":[{""name"":""epl.name.team""}]}]",train
dlg-2ec05cce-8c01-4d08-8156-5a33e7009800,dlg-2ec05cce-8c01-4d08-8156-5a33e7009800_8,8,ASSISTANT,The last game Liverpool played won against Hoffenheim 2-1.,"[{""start_index"":14,""end_index"":23,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":31,""end_index"":42,""text"":""won against"",""annotations"":[{""name"":""epl.result.match""}]},{""start_index"":43,""end_index"":53,""text"":""Hoffenheim"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":54,""end_index"":57,""text"":""2-1"",""annotations"":[{""name"":""epl.score.match""}]}]",train
dlg-2ec05cce-8c01-4d08-8156-5a33e7009800,dlg-2ec05cce-8c01-4d08-8156-5a33e7009800_10,10,ASSISTANT,The manager for Liverpool is Jürgen Klopp.,"[{""start_index"":16,""end_index"":25,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":29,""end_index"":41,""text"":""Jürgen Klopp"",""annotations"":[{""name"":""epl.name.non_player""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_2,2,USER,"Hello, I'm an English Premier League soccer fan and I'd like to compare two teams Liverpool and West Ham United, and I'd like to ask you what is the record of both teams?","[{""start_index"":82,""end_index"":91,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":96,""end_index"":111,""text"":""West Ham United"",""annotations"":[{""name"":""epl.name.team""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_3,3,ASSISTANT,"Liverpool is in the third place with 16 wins 9 draws and three losses, and West Ham United is in the 13th Place with seven wins 9 draws and 12 losses.","[{""start_index"":0,""end_index"":9,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":20,""end_index"":31,""text"":""third place"",""annotations"":[{""name"":""epl.place.team""}]},{""start_index"":37,""end_index"":69,""text"":""16 wins 9 draws and three losses"",""annotations"":[{""name"":""epl.record.team""}]},{""start_index"":75,""end_index"":90,""text"":""West Ham United"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":101,""end_index"":111,""text"":""13th Place"",""annotations"":[{""name"":""epl.place.team""}]},{""start_index"":117,""end_index"":149,""text"":""seven wins 9 draws and 12 losses"",""annotations"":[{""name"":""epl.record.team""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_4,4,USER,"Thank you, and what are the chances of them making it to the top four?","[{""start_index"":61,""end_index"":69,""text"":""top four"",""annotations"":[{""name"":""epl.place.team""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_6,6,ASSISTANT,Liverpool is already in the top 4 and if they continue to play well they may be one of the leading teams.,"[{""start_index"":0,""end_index"":9,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":28,""end_index"":33,""text"":""top 4"",""annotations"":[{""name"":""epl.place.team""}]},{""start_index"":0,""end_index"":104,""text"":""Liverpool is already in the top 4 and if they continue to play well they may be one of the leading teams"",""annotations"":[{""name"":""epl.other_description.team""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_8,8,USER,What about West Ham United?,"[{""start_index"":11,""end_index"":26,""text"":""West Ham United"",""annotations"":[{""name"":""epl.name.team""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_9,9,ASSISTANT,Looking at the records West Ham United stand lesser chance as compared to Liverpool.,"[{""start_index"":23,""end_index"":38,""text"":""West Ham United"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":23,""end_index"":83,""text"":""West Ham United stand lesser chance as compared to Liverpool"",""annotations"":[{""name"":""epl.other_description.team""}]},{""start_index"":74,""end_index"":83,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_13,13,ASSISTANT,Jurgen Klopp as the manager for the dean Liverpool FC and West ham United's manager is David Moyes.,"[{""start_index"":0,""end_index"":12,""text"":""Jurgen Klopp"",""annotations"":[{""name"":""epl.name.non_player""}]},{""start_index"":41,""end_index"":53,""text"":""Liverpool FC"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":58,""end_index"":73,""text"":""West ham United"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":87,""end_index"":98,""text"":""David Moyes"",""annotations"":[{""name"":""epl.name.non_player""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_17,17,ASSISTANT,"Liverpool signed 3 players, they are Tony Gallacher, Virgil van Dijk, Anderson Arroyo.","[{""start_index"":0,""end_index"":9,""text"":""Liverpool"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":37,""end_index"":51,""text"":""Tony Gallacher"",""annotations"":[{""name"":""epl.name.player""}]},{""start_index"":53,""end_index"":68,""text"":""Virgil van Dijk"",""annotations"":[{""name"":""epl.name.player""}]},{""start_index"":70,""end_index"":85,""text"":""Anderson Arroyo"",""annotations"":[{""name"":""epl.name.player""}]},{""start_index"":0,""end_index"":26,""text"":""Liverpool signed 3 players"",""annotations"":[{""name"":""epl.other_description.team""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_19,19,USER,What about West Ham United?,"[{""start_index"":11,""end_index"":26,""text"":""West Ham United"",""annotations"":[{""name"":""epl.name.team""}]}]",train
dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506,dlg-2ec3a390-e2ae-4a72-a7f1-145ed7fce506_20,20,ASSISTANT,"West ham united signed 4 players, they are Oladapo Afolayan, Jordan Hugill, Joao Mario, Patrice Evra.","[{""start_index"":0,""end_index"":15,""text"":""West ham united"",""annotations"":[{""name"":""epl.name.team""}]},{""start_index"":0,""end_index"":32,""text"":""West ham united signed 4 players"",""annotations"":[{""name"":""epl.other_description.team""}]},{""start_index"":43,""end_index"":59,""text"":""Oladapo Afolayan"",""annotations"":[{""name"":""epl.name.player""}]},{""start_index"":61,""end_index"":74,""text"":""Jordan Hugill"",""annotations"":[{""name"":""epl.name.player""}]},{""start_index"":76,""end_index"":86,""text"":""Joao Mario"",""annotations"":[{""name"":""epl.name.player""}]},{""start_index"":88,""end_index"":100,""text"":""Patrice Evra"",""annotations"":[{""name"":""epl.name.player""}]}]",train
dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9,dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9_0,0,USER,What place are the LA Clippers in?,"[{""start_index"":19,""end_index"":30,""text"":""LA Clippers"",""annotations"":[{""name"":""nba.name.team""}]}]",test
dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9,dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9_1,1,ASSISTANT,"Hello, currently, the Clippers are in third place in the Western Conference.","[{""start_index"":22,""end_index"":30,""text"":""Clippers"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":38,""end_index"":49,""text"":""third place"",""annotations"":[{""name"":""nba.place.team""}]}]",test
dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9,dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9_2,2,USER,What conference are the LA Clippers in?,"[{""start_index"":24,""end_index"":35,""text"":""LA Clippers"",""annotations"":[{""name"":""nba.name.team""}]}]",test
dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9,dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9_4,4,USER,How did the LA Clippers do in their last game?,"[{""start_index"":12,""end_index"":23,""text"":""LA Clippers"",""annotations"":[{""name"":""nba.name.team""}]}]",test
dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9,dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9_5,5,ASSISTANT,They won the last game against the Phoenix Suns. The score was 130 to 88.,"[{""start_index"":0,""end_index"":8,""text"":""They won"",""annotations"":[{""name"":""nba.result.match""}]},{""start_index"":35,""end_index"":47,""text"":""Phoenix Suns"",""annotations"":[{""name"":""nba.name.team""}]},{""start_index"":63,""end_index"":72,""text"":""130 to 88"",""annotations"":[{""name"":""nba.score.match""}]}]",test
dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9,dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9_6,6,USER,Who's their starting center?,"[{""start_index"":21,""end_index"":27,""text"":""center"",""annotations"":[{""name"":""nba.position.player""}]}]",test
dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9,dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9_7,7,ASSISTANT,The starting center is DeAndre Jordan.,"[{""start_index"":13,""end_index"":19,""text"":""center"",""annotations"":[{""name"":""nba.position.player""}]},{""start_index"":23,""end_index"":37,""text"":""DeAndre Jordan"",""annotations"":[{""name"":""nba.name.player""}]}]",test
dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9,dlg-2ee4a68a-31b0-4c6f-b3f4-70a1f0777dd9_9,9,ASSISTANT,Their top player is Blake Griffin.,"[{""start_index"":20,""end_index"":33,""text"":""Blake Griffin"",""annotations"":[{""name"":""nba.name.player""}]},{""start_index"":0,""end_index"":33,""text"":""Their top player is Blake Griffin"",""annotations"":[{""name"":""nba.other_description.team""}]}]",test
dlg-2ee926ec-0811-4b02-9869-1af26e0230d9,dlg-2ee926ec-0811-4b02-9869-1af26e0230d9_1,1,USER,Hello. I need to know what the record of the San Francisco 49ers is.,"[{""start_index"":45,""end_index"":64,""text"":""San Francisco 49ers"",""annotations"":[{""name"":""nfl.name.team""}]}]",validation
dlg-2ee926ec-0811-4b02-9869-1af26e0230d9,dlg-2ee926ec-0811-4b02-9869-1af26e0230d9_2,2,ASSISTANT,The current win loss record is one and nine.,"[{""start_index"":31,""end_index"":43,""text"":""one and nine"",""annotations"":[{""name"":""nfl.record.team""}]}]",validation
dlg-2ee926ec-0811-4b02-9869-1af26e0230d9,dlg-2ee926ec-0811-4b02-9869-1af26e0230d9_6,6,ASSISTANT,Next week they're playing against the Chicago Bears.,"[{""start_index"":38,""end_index"":51,""text"":""Chicago Bears"",""annotations"":[{""name"":""nfl.name.team""}]}]",validation
dlg-2ee926ec-0811-4b02-9869-1af26e0230d9,dlg-2ee926ec-0811-4b02-9869-1af26e0230d9_8,8,ASSISTANT,Last week they played against the New York Giants.,"[{""start_index"":34,""end_index"":49,""text"":""New York Giants"",""annotations"":[{""name"":""nfl.name.team""}]}]",validation
dlg-2ee926ec-0811-4b02-9869-1af26e0230d9,dlg-2ee926ec-0811-4b02-9869-1af26e0230d9_9,9,USER,And who's their quarterback?,"[{""start_index"":16,""end_index"":27,""text"":""quarterback"",""annotations"":[{""name"":""nfl.position.player""}]}]",validation
dlg-2ee926ec-0811-4b02-9869-1af26e0230d9,dlg-2ee926ec-0811-4b02-9869-1af26e0230d9_10,10,ASSISTANT,Their quarterback is C. J. Beathard.,"[{""start_index"":6,""end_index"":17,""text"":""quarterback"",""annotations"":[{""name"":""nfl.position.player""}]},{""start_index"":21,""end_index"":35,""text"":""C. J. Beathard"",""annotations"":[{""name"":""nfl.name.player""}]}]",validation
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_1,1,USER,Hi. I got questions about the Kansas City Royals.,"[{""start_index"":30,""end_index"":48,""text"":""Kansas City Royals"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_3,3,USER,How is the Kansas City Royals record?,"[{""start_index"":11,""end_index"":29,""text"":""Kansas City Royals"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_4,4,ASSISTANT,The Kansas City Royals win loss record is 72 and 72.,"[{""start_index"":4,""end_index"":22,""text"":""Kansas City Royals"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":42,""end_index"":51,""text"":""72 and 72"",""annotations"":[{""name"":""mlb.record.team""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_5,5,USER,Does the Kansas City Royals play today?,"[{""start_index"":9,""end_index"":27,""text"":""Kansas City Royals"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":33,""end_index"":38,""text"":""today"",""annotations"":[{""name"":""mlb.day.match""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_6,6,ASSISTANT,"Yes, They're scheduled to play today.","[{""start_index"":31,""end_index"":36,""text"":""today"",""annotations"":[{""name"":""mlb.day.match""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_7,7,USER,Who will play the Kansas City Royals next Saturday?,"[{""start_index"":18,""end_index"":36,""text"":""Kansas City Royals"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":37,""end_index"":50,""text"":""next Saturday"",""annotations"":[{""name"":""mlb.day.match""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_8,8,ASSISTANT,Next Saturday September 16th they are schedule to play against the Cleveland Indians.,"[{""start_index"":0,""end_index"":13,""text"":""Next Saturday"",""annotations"":[{""name"":""mlb.day.match""}]},{""start_index"":14,""end_index"":28,""text"":""September 16th"",""annotations"":[{""name"":""mlb.date.match""}]},{""start_index"":67,""end_index"":84,""text"":""Cleveland Indians"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_9,9,USER,When did the Kansas City Royal play last?,"[{""start_index"":13,""end_index"":30,""text"":""Kansas City Royal"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_10,10,ASSISTANT,Their last game was yesterday against Chicago White Sox.,"[{""start_index"":20,""end_index"":29,""text"":""yesterday"",""annotations"":[{""name"":""mlb.day.match""}]},{""start_index"":38,""end_index"":55,""text"":""Chicago White Sox"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-2f01b812-543d-440a-8139-a3961e5e43f4,dlg-2f01b812-543d-440a-8139-a3961e5e43f4_12,12,ASSISTANT,Chicago Cubs are in first place in the National League Central.,"[{""start_index"":0,""end_index"":12,""text"":""Chicago Cubs"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":20,""end_index"":25,""text"":""first"",""annotations"":[{""name"":""mlb.place.team""}]}]",train
dlg-2f1738b6-af30-4038-b07e-be28e9d96dac,dlg-2f1738b6-af30-4038-b07e-be28e9d96dac_1,1,USER,"I need to know how Montreal Impact the soccer team, what place they are in the League?","[{""start_index"":19,""end_index"":34,""text"":""Montreal Impact"",""annotations"":[{""name"":""mls.name.team""}]}]",train
dlg-2f1738b6-af30-4038-b07e-be28e9d96dac,dlg-2f1738b6-af30-4038-b07e-be28e9d96dac_2,2,ASSISTANT,Montreal Impact is in the seventh place under Eastern conference with 9 wins and 8 losses.,"[{""start_index"":0,""end_index"":15,""text"":""Montreal Impact"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":26,""end_index"":39,""text"":""seventh place"",""annotations"":[{""name"":""mls.place.team""}]},{""start_index"":70,""end_index"":89,""text"":""9 wins and 8 losses"",""annotations"":[{""name"":""mls.record.team""}]}]",train
dlg-2f1738b6-af30-4038-b07e-be28e9d96dac,dlg-2f1738b6-af30-4038-b07e-be28e9d96dac_4,4,ASSISTANT,Their last game played was against Chicago on August 16th and they won the game 3 - 0.,"[{""start_index"":35,""end_index"":42,""text"":""Chicago"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":46,""end_index"":57,""text"":""August 16th"",""annotations"":[{""name"":""mls.date.match""}]},{""start_index"":67,""end_index"":70,""text"":""won"",""annotations"":[{""name"":""mls.result.match""}]},{""start_index"":80,""end_index"":85,""text"":""3 - 0"",""annotations"":[{""name"":""mls.score.match""}]}]",train
dlg-2f1738b6-af30-4038-b07e-be28e9d96dac,dlg-2f1738b6-af30-4038-b07e-be28e9d96dac_5,5,USER,What is the name of their pitcher?,"[{""start_index"":26,""end_index"":33,""text"":""pitcher"",""annotations"":[{""name"":""mls.position.player""}]}]",train
dlg-2f1738b6-af30-4038-b07e-be28e9d96dac,dlg-2f1738b6-af30-4038-b07e-be28e9d96dac_6,6,ASSISTANT,It is Dominic Oduro.,"[{""start_index"":6,""end_index"":19,""text"":""Dominic Oduro"",""annotations"":[{""name"":""mls.name.player""}]}]",train
dlg-2f1738b6-af30-4038-b07e-be28e9d96dac,dlg-2f1738b6-af30-4038-b07e-be28e9d96dac_8,8,ASSISTANT,The owner of the team is Joey Saputo.,"[{""start_index"":25,""end_index"":36,""text"":""Joey Saputo"",""annotations"":[{""name"":""mls.name.non_player""}]}]",train
dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116,dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116_1,1,USER,What place are the Oakland A's in?,"[{""start_index"":19,""end_index"":30,""text"":""Oakland A's"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116,dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116_2,2,ASSISTANT,The Oakland A's are last place in the American League West with 54 wins and 71 losses.,"[{""start_index"":4,""end_index"":15,""text"":""Oakland A's"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":20,""end_index"":30,""text"":""last place"",""annotations"":[{""name"":""mlb.place.team""}]},{""start_index"":64,""end_index"":71,""text"":""54 wins"",""annotations"":[{""name"":""mlb.record.team""}]},{""start_index"":76,""end_index"":85,""text"":""71 losses"",""annotations"":[{""name"":""mlb.record.team""}]}]",train
dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116,dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116_4,4,ASSISTANT,They play today at 4:05 p.m versus the Orioles.,"[{""start_index"":10,""end_index"":15,""text"":""today"",""annotations"":[{""name"":""mlb.day.match""}]},{""start_index"":19,""end_index"":27,""text"":""4:05 p.m"",""annotations"":[{""name"":""mlb.time.match""}]},{""start_index"":39,""end_index"":46,""text"":""Orioles"",""annotations"":[{""name"":""mlb.name.team""}]}]",train
dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116,dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116_5,5,USER,Who did they play last Saturday?,"[{""start_index"":18,""end_index"":31,""text"":""last Saturday"",""annotations"":[{""name"":""mlb.day.match""}]}]",train
dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116,dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116_6,6,ASSISTANT,They played the Astros last Saturday.,"[{""start_index"":16,""end_index"":22,""text"":""Astros"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":23,""end_index"":36,""text"":""last Saturday"",""annotations"":[{""name"":""mlb.day.match""}]}]",train
dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116,dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116_8,8,ASSISTANT,The last game they played the Orioles and they lost 7-3.,"[{""start_index"":30,""end_index"":37,""text"":""Orioles"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":47,""end_index"":51,""text"":""lost"",""annotations"":[{""name"":""mlb.result.match""}]},{""start_index"":52,""end_index"":55,""text"":""7-3"",""annotations"":[{""name"":""mlb.score.match""}]}]",train
dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116,dlg-2f2a14b1-35c0-4a26-9aa4-7f59d4153116_10,10,ASSISTANT,The White Sox are in last place in the American League Central.,"[{""start_index"":4,""end_index"":13,""text"":""White Sox"",""annotations"":[{""name"":""mlb.name.team""}]},{""start_index"":21,""end_index"":31,""text"":""last place"",""annotations"":[{""name"":""mlb.place.team""}]}]",train
dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4,dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4_0,0,USER,What place is the Columbus Crew FC in?,"[{""start_index"":18,""end_index"":34,""text"":""Columbus Crew FC"",""annotations"":[{""name"":""mls.name.team""}]}]",train
dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4,dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4_2,2,ASSISTANT,The Columbus Crew are currently in 6th Place in the Eastern Conference. They are eight games back from Toronto FC.,"[{""start_index"":4,""end_index"":17,""text"":""Columbus Crew"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":35,""end_index"":44,""text"":""6th Place"",""annotations"":[{""name"":""mls.place.team""}]},{""start_index"":81,""end_index"":113,""text"":""eight games back from Toronto FC"",""annotations"":[{""name"":""mls.record.games_back""}]},{""start_index"":103,""end_index"":113,""text"":""Toronto FC"",""annotations"":[{""name"":""mls.name.team""}]}]",train
dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4,dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4_4,4,USER,The Columbus Crew.,"[{""start_index"":4,""end_index"":17,""text"":""Columbus Crew"",""annotations"":[{""name"":""mls.name.team""}]}]",train
dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4,dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4_5,5,USER,"Okay, do they play today?","[{""start_index"":19,""end_index"":24,""text"":""today"",""annotations"":[{""name"":""mls.day.match""}]}]",train
dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4,dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4_6,6,ASSISTANT,The Columbus Crew is currently in sixth place in the Eastern Conference.,"[{""start_index"":4,""end_index"":17,""text"":""Columbus Crew"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":34,""end_index"":45,""text"":""sixth place"",""annotations"":[{""name"":""mls.place.team""}]}]",train
dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4,dlg-2f2e2d72-7088-49ff-9966-53bb8dec9cb4_7,7,ASSISTANT,Columbus Crew does not play today. They play tomorrow at 4:30 p.m against Philadelphia.,"[{""start_index"":0,""end_index"":13,""text"":""Columbus Crew"",""annotations"":[{""name"":""mls.name.team""}]},{""start_index"":28,""end_index"":33,""text"":""today"",""annotations"":[{""name"":""mls.day.match""}]},{""start_index"":45,""end_index"":53,""text"":""tomorrow"",""annotations"":[{""name"":""mls.day.match""}]},{""start_index"":57,""end_index"":65,""text"":""4:30 p.m"",""annotations"":[{""name"":""mls.time.match""}]},{""start_index"":74,""end_index"":86,""text"":""Philadelphia"",""annotations"":[{""name"":""mls.name.team""}]}]",train
