conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_10,10,ASSISTANT,Here is Barry Manilow - Copacabana.,"[{""start_index"":8,""end_index"":21,""text"":""Barry Manilow"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":24,""end_index"":34,""text"":""Copacabana"",""annotations"":[{""name"":""music.name.track""}]}]",train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_13,13,USER,I'd like to hear something like more upbeat by a similar artist.,"[{""start_index"":32,""end_index"":43,""text"":""more upbeat"",""annotations"":[{""name"":""music.describes_track""}]},{""start_index"":44,""end_index"":63,""text"":""by a similar artist"",""annotations"":[{""name"":""music.describes_artist""}]}]",train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_18,18,USER,Maybe like Madonna.,"[{""start_index"":11,""end_index"":18,""text"":""Madonna"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_19,19,USER,Something upbeat from Madonna.,"[{""start_index"":0,""end_index"":16,""text"":""Something upbeat"",""annotations"":[{""name"":""music.describes_track""}]},{""start_index"":22,""end_index"":29,""text"":""Madonna"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187,dlg-52b3e148-681d-4fcc-9699-2f63fc7aa187_22,22,ASSISTANT,Here is Madonna - Hung Up.,"[{""start_index"":8,""end_index"":15,""text"":""Madonna"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":18,""end_index"":25,""text"":""Hung Up"",""annotations"":[{""name"":""music.name.album""},{""name"":""music.name.track""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_1,1,USER,"Hi, I would love to hear some music. There's a great song from '80's called My Sharona, something similar to that.","[{""start_index"":64,""end_index"":66,""text"":""80"",""annotations"":[{""name"":""music.name.genre""}]},{""start_index"":76,""end_index"":86,""text"":""My Sharona"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":88,""end_index"":113,""text"":""something similar to that"",""annotations"":[{""name"":""music.describes_track""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_3,3,USER,"No, but I'll try another one. How about an artist similar to Devo?","[{""start_index"":50,""end_index"":65,""text"":""similar to Devo"",""annotations"":[{""name"":""music.describes_artist""}]},{""start_index"":61,""end_index"":65,""text"":""Devo"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_4,4,ASSISTANT,"Let me see, who I can find similar to the artist Devo.","[{""start_index"":27,""end_index"":53,""text"":""similar to the artist Devo"",""annotations"":[{""name"":""music.describes_artist""}]},{""start_index"":49,""end_index"":53,""text"":""Devo"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_5,5,ASSISTANT,"Just one moment, based on the artist Devo I was able to find the Smiths and New Order.","[{""start_index"":37,""end_index"":41,""text"":""Devo"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":61,""end_index"":71,""text"":""the Smiths"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":76,""end_index"":85,""text"":""New Order"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_6,6,USER,"Oh, let's hear New Order.","[{""start_index"":15,""end_index"":24,""text"":""New Order"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_7,7,ASSISTANT,"I will play you something by New Order, one sec.","[{""start_index"":29,""end_index"":38,""text"":""New Order"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_8,8,ASSISTANT,Here is Blue Monday by New Order.,"[{""start_index"":8,""end_index"":19,""text"":""Blue Monday"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":23,""end_index"":32,""text"":""New Order"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_10,10,USER,"Very nice, I like that. Let me hear that second artist that you mentioned. I mentioned two artists, and you mentioned two artists. Let's try out The Smiths.","[{""start_index"":145,""end_index"":155,""text"":""The Smiths"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_13,13,ASSISTANT,Here is How Soon Is Now by The Smiths.,"[{""start_index"":27,""end_index"":37,""text"":""The Smiths"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":8,""end_index"":23,""text"":""How Soon Is Now"",""annotations"":[{""name"":""music.name.track""}]}]",train
dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8,dlg-533008ef-ccb5-4cb9-ab31-6c66b48a93b8_15,15,USER,"Excellent. Yes, I remember that old hit from the '80s. Thank you so much.","[{""start_index"":0,""end_index"":9,""text"":""Excellent"",""annotations"":[{""name"":""music.describes_track""}]},{""start_index"":16,""end_index"":53,""text"":""I remember that old hit from the '80s"",""annotations"":[{""name"":""music.describes_track""}]},{""start_index"":50,""end_index"":52,""text"":""80"",""annotations"":[{""name"":""music.name.genre""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_1,1,USER,"Hi, I'd like to hear some music by the B-52's.","[{""start_index"":35,""end_index"":45,""text"":""the B-52's"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_7,7,ASSISTANT,How about the song Love Shack by B-52's?,"[{""start_index"":19,""end_index"":29,""text"":""Love Shack"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":33,""end_index"":39,""text"":""B-52's"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_9,9,ASSISTANT,Here is the song Love shack by B-52's.,"[{""start_index"":17,""end_index"":27,""text"":""Love shack"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":31,""end_index"":37,""text"":""B-52's"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_10,10,USER,"Hey Assistant, I really like this song but can I hear a different song?","[{""start_index"":56,""end_index"":70,""text"":""different song"",""annotations"":[{""name"":""music.describes_track""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_11,11,USER,Either from the B-52's or something similar.,"[{""start_index"":16,""end_index"":22,""text"":""B-52's"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":26,""end_index"":43,""text"":""something similar"",""annotations"":[{""name"":""music.describes_track""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_14,14,ASSISTANT,How about the song My Sharona by the band The Knack?,"[{""start_index"":19,""end_index"":29,""text"":""My Sharona"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":42,""end_index"":51,""text"":""The Knack"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_16,16,ASSISTANT,Here is the song by My Sharona by the band The Knack.,"[{""start_index"":20,""end_index"":30,""text"":""My Sharona"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":43,""end_index"":52,""text"":""The Knack"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_17,17,USER,"Oh. Hey Assistant, thanks for playing My Sharona. Could I hear a similar song?","[{""start_index"":38,""end_index"":48,""text"":""My Sharona"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":65,""end_index"":77,""text"":""similar song"",""annotations"":[{""name"":""music.describes_track""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_19,19,ASSISTANT,You mean cover for the song My Sharona?,"[{""start_index"":9,""end_index"":38,""text"":""cover for the song My Sharona"",""annotations"":[{""name"":""music.describes_track""}]},{""start_index"":28,""end_index"":38,""text"":""My Sharona"",""annotations"":[{""name"":""music.name.track""}]}]",train
dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667,dlg-535c0c10-6edd-4a0a-bd93-e0873e5fa667_25,25,ASSISTANT,"Here is the cover, The Knack's My Sharona cover by Phil X (Bon Jovi) and The Drills.","[{""start_index"":12,""end_index"":17,""text"":""cover"",""annotations"":[{""name"":""music.describes_track""}]},{""start_index"":19,""end_index"":28,""text"":""The Knack"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":31,""end_index"":41,""text"":""My Sharona"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":42,""end_index"":47,""text"":""cover"",""annotations"":[{""name"":""music.describes_track""}]},{""start_index"":51,""end_index"":57,""text"":""Phil X"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":59,""end_index"":67,""text"":""Bon Jovi"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":73,""end_index"":83,""text"":""The Drills"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_0,0,USER,Hi. Could you play me a song by the band Fifth Harmony?,"[{""start_index"":41,""end_index"":54,""text"":""Fifth Harmony"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_1,1,ASSISTANT,Here's the song He Like That by Fifth Harmony.,"[{""start_index"":16,""end_index"":28,""text"":""He Like That"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":32,""end_index"":45,""text"":""Fifth Harmony"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_3,3,USER,"Okay. Yeah, that's a good song, but could you play me something of their older material?","[{""start_index"":12,""end_index"":30,""text"":""that's a good song"",""annotations"":[{""name"":""music.describes_track""}]},{""start_index"":54,""end_index"":87,""text"":""something of their older material"",""annotations"":[{""name"":""music.describes_track""}]}]",train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_4,4,ASSISTANT,Here is Angel by Fifth Harmony.,"[{""start_index"":8,""end_index"":13,""text"":""Angel"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":17,""end_index"":30,""text"":""Fifth Harmony"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_5,5,USER,"Yeah, I like that song, but play me something from older material.","[{""start_index"":36,""end_index"":65,""text"":""something from older material"",""annotations"":[{""name"":""music.describes_track""}]}]",train
dlg-536e4528-4f98-457c-8ecf-5e57dca238ba,dlg-536e4528-4f98-457c-8ecf-5e57dca238ba_6,6,ASSISTANT,Here's the song Work From Home featuring Ty Dolla sign's by Fifth Harmony.,"[{""start_index"":16,""end_index"":30,""text"":""Work From Home"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":41,""end_index"":56,""text"":""Ty Dolla sign's"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":60,""end_index"":73,""text"":""Fifth Harmony"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_4,4,USER,Bruno Mars.,"[{""start_index"":0,""end_index"":10,""text"":""Bruno Mars"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_5,5,ASSISTANT,"Okay, let me see who I can find based on Bruno Mars.","[{""start_index"":41,""end_index"":51,""text"":""Bruno Mars"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_8,8,ASSISTANT,Andre 3000.,"[{""start_index"":0,""end_index"":10,""text"":""Andre 3000"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_10,10,ASSISTANT,How about B O B?,"[{""start_index"":10,""end_index"":15,""text"":""B O B"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_12,12,ASSISTANT,And how about Meghan Traynor?,"[{""start_index"":14,""end_index"":28,""text"":""Meghan Traynor"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_14,14,ASSISTANT,Paramore?,"[{""start_index"":0,""end_index"":8,""text"":""Paramore"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_17,17,ASSISTANT,How about Taio Cruz?,"[{""start_index"":10,""end_index"":19,""text"":""Taio Cruz"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_19,19,ASSISTANT,I will play you something by Taio Cruz.,"[{""start_index"":29,""end_index"":38,""text"":""Taio Cruz"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_21,21,ASSISTANT,Here is Dynamite by Taio Cruz.,"[{""start_index"":8,""end_index"":16,""text"":""Dynamite"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":20,""end_index"":29,""text"":""Taio Cruz"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_24,24,ASSISTANT,Here's another one by Taio Cruz.,"[{""start_index"":22,""end_index"":31,""text"":""Taio Cruz"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_25,25,USER,Can you give me a different artist that is similar to Bruno Mars? Something other than Taio Cruz.,"[{""start_index"":87,""end_index"":96,""text"":""Taio Cruz"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":54,""end_index"":64,""text"":""Bruno Mars"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_28,28,ASSISTANT,Have you heard of the artist Mario or Jessie J?,"[{""start_index"":29,""end_index"":34,""text"":""Mario"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":38,""end_index"":46,""text"":""Jessie J"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_29,29,ASSISTANT,How about Hoodie Allen?,"[{""start_index"":10,""end_index"":22,""text"":""Hoodie Allen"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_30,30,USER,Not Hoodie Allen. I haven't heard of Hoodie Allen.,"[{""start_index"":4,""end_index"":16,""text"":""Hoodie Allen"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":37,""end_index"":49,""text"":""Hoodie Allen"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_31,31,ASSISTANT,I will play you something by Hoodie Allen.,"[{""start_index"":29,""end_index"":41,""text"":""Hoodie Allen"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_33,33,ASSISTANT,Here is No Interruption by Hoodie Allen.,"[{""start_index"":8,""end_index"":23,""text"":""No Interruption"",""annotations"":[{""name"":""music.name.album""}]},{""start_index"":27,""end_index"":39,""text"":""Hoodie Allen"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_35,35,USER,"Yeah, Hoodie Allen sounds like he has something in common with Drake. I kind of like him. He sounds similar to Drake in this song, which is a good thing.","[{""start_index"":6,""end_index"":18,""text"":""Hoodie Allen"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":63,""end_index"":68,""text"":""Drake"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":111,""end_index"":116,""text"":""Drake"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a,dlg-53ec996e-5cbd-4749-9dfd-a51b741b7b1a_37,37,USER,"Okay, so, I found my two new favorite artists, Taio Cruz and Hoodie Allen. Thank you a lot for helping me out.","[{""start_index"":47,""end_index"":56,""text"":""Taio Cruz"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":61,""end_index"":73,""text"":""Hoodie Allen"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_2,2,USER,Hi. I was hoping to find some new music that's similar to Mumford & Sons.,"[{""start_index"":58,""end_index"":72,""text"":""Mumford & Sons"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":30,""end_index"":39,""text"":""new music"",""annotations"":[{""name"":""music.type.music""}]},{""start_index"":47,""end_index"":72,""text"":""similar to Mumford & Sons"",""annotations"":[{""name"":""music.describes_type.music""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_3,3,ASSISTANT,"Okay, let me see if I can find some other artists to Mumford & Sons for you.","[{""start_index"":53,""end_index"":67,""text"":""Mumford & Sons"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_6,6,ASSISTANT,Based on the band Mumford and Sons have you heard of Lady Danville or the Civil Wars?,"[{""start_index"":18,""end_index"":34,""text"":""Mumford and Sons"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":53,""end_index"":66,""text"":""Lady Danville"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":70,""end_index"":84,""text"":""the Civil Wars"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_7,7,USER,"I've heard of The Civil Wars, but I'm not sure I've heard of the first one you said, lady-something.","[{""start_index"":14,""end_index"":28,""text"":""The Civil Wars"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_8,8,ASSISTANT,Let me see what I can find by Lady Danville.,"[{""start_index"":30,""end_index"":43,""text"":""Lady Danville"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_11,11,ASSISTANT,Here is Sophie Roux by Lady Danville.,"[{""start_index"":8,""end_index"":19,""text"":""Sophie Roux"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":23,""end_index"":36,""text"":""Lady Danville"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_16,16,ASSISTANT,Have you heard of the band titled American authors?,"[{""start_index"":34,""end_index"":50,""text"":""American authors"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_20,20,ASSISTANT,Here is pride by the American Authors.,"[{""start_index"":8,""end_index"":13,""text"":""pride"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":21,""end_index"":37,""text"":""American Authors"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_21,21,USER,That one was blocked. Can you find another one?,"[{""start_index"":0,""end_index"":20,""text"":""That one was blocked"",""annotations"":[{""name"":""music.technical_difficulty""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_25,25,ASSISTANT,Here is Believer by the American authors.,"[{""start_index"":8,""end_index"":16,""text"":""Believer"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":24,""end_index"":40,""text"":""American authors"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_26,26,USER,"That one was blocked, too.","[{""start_index"":0,""end_index"":25,""text"":""That one was blocked, too"",""annotations"":[{""name"":""music.technical_difficulty""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_30,30,ASSISTANT,Have you heard of the artist Jason Mraz?,"[{""start_index"":29,""end_index"":39,""text"":""Jason Mraz"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_34,34,ASSISTANT,How about the band Counting Crows or Dave Matthews Band?,"[{""start_index"":19,""end_index"":33,""text"":""Counting Crows"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":37,""end_index"":55,""text"":""Dave Matthews Band"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_35,35,USER,"Yep, heard of both of those, too. Is there nothing else from American Authors that's on YouTube?","[{""start_index"":61,""end_index"":77,""text"":""American Authors"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_39,39,ASSISTANT,Here is Walking Away by American Authors.,"[{""start_index"":8,""end_index"":20,""text"":""Walking Away"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":24,""end_index"":40,""text"":""American Authors"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_42,42,USER,All right. Can you play me one more track from Lady Danville?,"[{""start_index"":47,""end_index"":60,""text"":""Lady Danville"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-53f53a1e-4031-4814-a394-f363392346b2,dlg-53f53a1e-4031-4814-a394-f363392346b2_46,46,ASSISTANT,Heroes Cast Away by Lady Danville.,"[{""start_index"":7,""end_index"":16,""text"":""Cast Away"",""annotations"":[{""name"":""music.name.track""}]},{""start_index"":20,""end_index"":33,""text"":""Lady Danville"",""annotations"":[{""name"":""music.name.artist""}]}]",train
dlg-54336154-2938-454e-b2aa-fc382a12b2cd,dlg-54336154-2938-454e-b2aa-fc382a12b2cd_2,2,USER,"Hi. Today, I need your help to find some music. I'm looking for a song by Bonobo. It's called 1009.","[{""start_index"":74,""end_index"":80,""text"":""Bonobo"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":94,""end_index"":98,""text"":""1009"",""annotations"":[{""name"":""music.name.track""}]}]",train
dlg-54336154-2938-454e-b2aa-fc382a12b2cd,dlg-54336154-2938-454e-b2aa-fc382a12b2cd_3,3,ASSISTANT,Here is Bonobo - 1009.,"[{""start_index"":8,""end_index"":14,""text"":""Bonobo"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":17,""end_index"":21,""text"":""1009"",""annotations"":[{""name"":""music.name.track""}]}]",train
dlg-54336154-2938-454e-b2aa-fc382a12b2cd,dlg-54336154-2938-454e-b2aa-fc382a12b2cd_5,5,USER,This song is like a mix of ambient sounds and it's kind of strange actually compared to a lot of his other music.,"[{""start_index"":0,""end_index"":112,""text"":""This song is like a mix of ambient sounds and it's kind of strange actually compared to a lot of his other music"",""annotations"":[{""name"":""music.describes_track""}]}]",train
dlg-54336154-2938-454e-b2aa-fc382a12b2cd,dlg-54336154-2938-454e-b2aa-fc382a12b2cd_6,6,USER,"Pretty upbeat, though.","[{""start_index"":0,""end_index"":13,""text"":""Pretty upbeat"",""annotations"":[{""name"":""music.describes_track""}]}]",train
dlg-54336154-2938-454e-b2aa-fc382a12b2cd,dlg-54336154-2938-454e-b2aa-fc382a12b2cd_7,7,USER,"Now, I'd like to hear another song by Bonobo. It's called Animals.","[{""start_index"":38,""end_index"":44,""text"":""Bonobo"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":58,""end_index"":65,""text"":""Animals"",""annotations"":[{""name"":""music.name.track""}]}]",train
dlg-54336154-2938-454e-b2aa-fc382a12b2cd,dlg-54336154-2938-454e-b2aa-fc382a12b2cd_8,8,ASSISTANT,Here is Bonobo - Animals.,"[{""start_index"":8,""end_index"":14,""text"":""Bonobo"",""annotations"":[{""name"":""music.name.artist""}]},{""start_index"":17,""end_index"":24,""text"":""Animals"",""annotations"":[{""name"":""music.name.track""}]}]",train
dlg-54336154-2938-454e-b2aa-fc382a12b2cd,dlg-54336154-2938-454e-b2aa-fc382a12b2cd_10,10,USER,I like the kind of jazz tones that this one has.,"[{""start_index"":19,""end_index"":23,""text"":""jazz"",""annotations"":[{""name"":""music.name.genre""}]},{""start_index"":11,""end_index"":47,""text"":""kind of jazz tones that this one has"",""annotations"":[{""name"":""music.describes_track""}]}]",train
