conversation_id,example_id,source_id,input_text,target_text,split
dlg-28b91ee3-dbb7-4def-9339-45a14c33a848,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_4_5__g1,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_4_5,Omni works perfect for 2 adults.,Omni is a perfect choice for 2 adults.,train
dlg-28b91ee3-dbb7-4def-9339-45a14c33a848,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_4_5__g2,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_4_5,Omni works perfect for 2 adults.,The Omni works perfectly for 2 adults.,train
dlg-28b91ee3-dbb7-4def-9339-45a14c33a848,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_6_8__g1,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_6_8,"Yes, they have a coffee maker.","Yes, a coffee maker is available.",train
dlg-28b91ee3-dbb7-4def-9339-45a14c33a848,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_6_8__g2,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_6_8,"Yes, they have a coffee maker.",They do provide a coffee maker.,train
dlg-28b91ee3-dbb7-4def-9339-45a14c33a848,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_10_12__g1,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_10_12,$188 a night.,It is $188 a night.,train
dlg-28b91ee3-dbb7-4def-9339-45a14c33a848,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_10_12__g2,dlg-28b91ee3-dbb7-4def-9339-45a14c33a848_10_12,$188 a night.,The rate is $188 a night.,train
dlg-28d16236-5f5e-4530-8655-fec6edd2932d,dlg-28d16236-5f5e-4530-8655-fec6edd2932d_1_7__g1,dlg-28d16236-5f5e-4530-8655-fec6edd2932d_1_7,There won't be any free breakfast.,Breakfast will not be provided for free.,train
dlg-28d16236-5f5e-4530-8655-fec6edd2932d,dlg-28d16236-5f5e-4530-8655-fec6edd2932d_1_7__g2,dlg-28d16236-5f5e-4530-8655-fec6edd2932d_1_7,There won't be any free breakfast.,There is no complimentary breakfast included.,train
dlg-28d16236-5f5e-4530-8655-fec6edd2932d,dlg-28d16236-5f5e-4530-8655-fec6edd2932d_10_20__g1,dlg-28d16236-5f5e-4530-8655-fec6edd2932d_10_20,"Okay, so you'll check in on the 23rd of March. And check out on the 25th. Is that right? The first is called the Omni. It's $254 per night. Historic pick in a 1920s former bank with a grand lobby, elegant quarters & a posh steakhouse. The second is called the Palace hotel. It's $212 per night. Beaux-arts grande dame with elegant rooms, ample meeting space & high tea in an atrium restaurant.","Just to confirm, you are checking in on March 23rd and checking out on the 25th. The first option is the Omni, priced at $254 per night; it's a historic choice located in a former 1920s bank featuring a grand lobby, elegant quarters, and a posh steakhouse. The second is the Palace hotel at $212 per night, a Beaux-arts grande dame with elegant rooms, plenty of meeting space, and high tea in an atrium restaurant.",train
dlg-28d16236-5f5e-4530-8655-fec6edd2932d,dlg-28d16236-5f5e-4530-8655-fec6edd2932d_10_20__g2,dlg-28d16236-5f5e-4530-8655-fec6edd2932d_10_20,"Okay, so you'll check in on the 23rd of March. And check out on the 25th. Is that right? The first is called the Omni. It's $254 per night. Historic pick in a 1920s former bank with a grand lobby, elegant quarters & a posh steakhouse. The second is called the Palace hotel. It's $212 per night. Beaux-arts grande dame with elegant rooms, ample meeting space & high tea in an atrium restaurant.","So, you'll be checking in on the 23rd of March and checking out on the 25th, correct? The first hotel is the Omni, which costs $254 per night and is a historic pick in a 1920s former bank with a grand lobby, elegant quarters, and a posh steakhouse. The second is the Palace hotel for $212 per night, a Beaux-arts grande dame offering elegant rooms, ample meeting space, and high tea in an atrium restaurant.",train
dlg-28f60e83-0716-41a6-9640-b4f1dadbe936,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_0_5__g1,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_0_5,I found many hotels in Palm Beach Florida the arrival date of February 15th and a departure date of February 21st. Do you have any preferences for the Hotel amenities?,"I have located several hotels in Palm Beach, Florida, for your stay from February 15th to February 21st. Do you have any specific preferences regarding hotel amenities?",train
dlg-28f60e83-0716-41a6-9640-b4f1dadbe936,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_0_5__g2,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_0_5,I found many hotels in Palm Beach Florida the arrival date of February 15th and a departure date of February 21st. Do you have any preferences for the Hotel amenities?,"I've found multiple hotel options in Palm Beach, Florida, for the dates of February 15th to February 21st. Are there any particular hotel amenities you would like me to look for?",train
dlg-28f60e83-0716-41a6-9640-b4f1dadbe936,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_6_15__g1,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_6_15,I have found two hotels The Colony Palm Beach and Casa Grandview historic Luxury Inn cottages and Suites. The Colony Palm Beach has four Casa Grandview has 4.7 Stars. Which one would you like me to check first The Colony Palm Beach or Casa Grandview?,"I've located two hotels: The Colony Palm Beach and Casa Grandview historic Luxury Inn cottages and Suites. The Colony Palm Beach has a rating of four, while Casa Grandview has 4.7 Stars. Which one should I check first, The Colony Palm Beach or Casa Grandview?",train
dlg-28f60e83-0716-41a6-9640-b4f1dadbe936,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_6_15__g2,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_6_15,I have found two hotels The Colony Palm Beach and Casa Grandview historic Luxury Inn cottages and Suites. The Colony Palm Beach has four Casa Grandview has 4.7 Stars. Which one would you like me to check first The Colony Palm Beach or Casa Grandview?,"I found two options for you: The Colony Palm Beach and Casa Grandview historic Luxury Inn cottages and Suites. The Colony Palm Beach is rated four, and Casa Grandview has 4.7 Stars. Would you like me to check The Colony Palm Beach or Casa Grandview first?",train
dlg-28f60e83-0716-41a6-9640-b4f1dadbe936,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_16_34__g1,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_16_34,"Is 4.7 stars with 12 reviews. Would you like me to read them to you? The cottage we were in was Tastefully decorated and I'm not doing it justice the bed was very comfortable. Amazing, a secluded piece of Paradise in the heart of West Palm Beach. The prices start at $332, a night. The other Hotel Colony Plum Beach that's 861.","It has a 4.7-star rating based on 12 reviews. Shall I read those to you? One guest mentioned the cottage was tastefully decorated and that the bed was very comfortable, describing it as an amazing, secluded piece of paradise in the heart of West Palm Beach. Prices begin at $332 per night, while the other option, Hotel Colony Plum Beach, is 861.",train
dlg-28f60e83-0716-41a6-9640-b4f1dadbe936,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_16_34__g2,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_16_34,"Is 4.7 stars with 12 reviews. Would you like me to read them to you? The cottage we were in was Tastefully decorated and I'm not doing it justice the bed was very comfortable. Amazing, a secluded piece of Paradise in the heart of West Palm Beach. The prices start at $332, a night. The other Hotel Colony Plum Beach that's 861.","The property holds 4.7 stars from 12 reviews. Would you like me to go over them for you? A review states that the cottage was tastefully decorated and the bed was very comfortable, calling it an amazing, secluded piece of paradise in the heart of West Palm Beach. Rates start at $332 a night, and the other Hotel Colony Plum Beach is 861.",train
dlg-28f60e83-0716-41a6-9640-b4f1dadbe936,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_35_39__g1,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_35_39,I will book that for you thank you from February 22nd to February 28th in Florida Palm Beach. At the casa Grand view historic Luxury Inn Cottages. I'll send you the email now.,"I will book that for you, thank you. The stay is from February 22nd to February 28th in Florida Palm Beach at the casa Grand view historic Luxury Inn Cottages. I am sending you the email now.",train
dlg-28f60e83-0716-41a6-9640-b4f1dadbe936,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_35_39__g2,dlg-28f60e83-0716-41a6-9640-b4f1dadbe936_35_39,I will book that for you thank you from February 22nd to February 28th in Florida Palm Beach. At the casa Grand view historic Luxury Inn Cottages. I'll send you the email now.,"Thank you, I'll go ahead and book that for you from February 22nd to February 28th at the casa Grand view historic Luxury Inn Cottages in Florida Palm Beach. I'll send the email to you right now.",train
dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_1_8__g1,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_1_8,"Okay, Just a moment. I found a spot for you at the Motel 6 Madison East Wi.","One moment, please. I have located a room for you at the Motel 6 Madison East Wi.",train
dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_1_8__g2,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_1_8,"Okay, Just a moment. I found a spot for you at the Motel 6 Madison East Wi.",Please hold on just a second. I've found a vacancy for you at the Motel 6 Madison East Wi.,train
dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_9_10__g1,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_9_10,"Yes, it does have a balcony.","Yes, there is a balcony included.",train
dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_9_10__g2,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_9_10,"Yes, it does have a balcony.","That's correct, it features a balcony.",train
dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_11_12__g1,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_11_12,Includes free parking.,Free parking is included.,train
dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_11_12__g2,dlg-28fcc3d2-71e7-4e6d-9701-fd4fd9de7653_11_12,Includes free parking.,This includes complimentary parking.,train
dlg-290d6894-f0cb-453b-80e3-60f39f5bef58,dlg-290d6894-f0cb-453b-80e3-60f39f5bef58_3_16__g1,dlg-290d6894-f0cb-453b-80e3-60f39f5bef58_3_16,I have located a few places Hilton Garden Inn Carlsbad Beach and Carlsbad Seapointe Resort.,I've found a couple of options for you: Hilton Garden Inn Carlsbad Beach and Carlsbad Seapointe Resort.,train
dlg-290d6894-f0cb-453b-80e3-60f39f5bef58,dlg-290d6894-f0cb-453b-80e3-60f39f5bef58_3_16__g2,dlg-290d6894-f0cb-453b-80e3-60f39f5bef58_3_16,I have located a few places Hilton Garden Inn Carlsbad Beach and Carlsbad Seapointe Resort.,"I have identified a few locations, specifically the Hilton Garden Inn Carlsbad Beach and the Carlsbad Seapointe Resort.",train
dlg-291fbace-47c9-4193-9ab8-5ddad3e54013,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_5_13__g1,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_5_13,"Okay, no problem. Anything else, like location in St. Louis or other room amenities?","Sure, that's no problem. Is there anything else you'd like to know, such as the location in St. Louis or other room amenities?",test
dlg-291fbace-47c9-4193-9ab8-5ddad3e54013,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_5_13__g2,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_5_13,"Okay, no problem. Anything else, like location in St. Louis or other room amenities?",No problem at all. Do you have any other questions regarding the St. Louis location or the room amenities?,test
dlg-291fbace-47c9-4193-9ab8-5ddad3e54013,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_14_16__g1,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_14_16,Would you like to be close to downtown & tourist attractions?,Do you want to be located near the downtown area and tourist attractions?,test
dlg-291fbace-47c9-4193-9ab8-5ddad3e54013,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_14_16__g2,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_14_16,Would you like to be close to downtown & tourist attractions?,Would you prefer a stay close to the tourist attractions and downtown?,test
dlg-291fbace-47c9-4193-9ab8-5ddad3e54013,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_19_27__g1,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_19_27,"Okay, I'll get a list for you now. I have two hotels for you that are available, one is The Drury Inn & Suites, it is $183 a night and it's a two-minute walk from the convention center and the Gateway Arch. The other hotel is the Pear Tree Inn, St. Louis near Union Station, it is $134 and a night, it is located in downtown and it's a 6 minute walk from Union Station into miles from the Gateway Arch. Both hotels have all the amenities you asked for and are 4 star rated. Okay, I'll book the Pear Tree Inn for you.","I will provide a list for you now. I have two available hotels: The Drury Inn & Suites, which is $183 a night and a two-minute walk from the convention center and the Gateway Arch, and the Pear Tree Inn, St. Louis near Union Station, which is $134 a night, located in downtown, and a 6 minute walk from Union Station and miles from the Gateway Arch. Both hotels are 4 star rated and include all the amenities you requested. I will go ahead and book the Pear Tree Inn for you.",test
dlg-291fbace-47c9-4193-9ab8-5ddad3e54013,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_19_27__g2,dlg-291fbace-47c9-4193-9ab8-5ddad3e54013_19_27,"Okay, I'll get a list for you now. I have two hotels for you that are available, one is The Drury Inn & Suites, it is $183 a night and it's a two-minute walk from the convention center and the Gateway Arch. The other hotel is the Pear Tree Inn, St. Louis near Union Station, it is $134 and a night, it is located in downtown and it's a 6 minute walk from Union Station into miles from the Gateway Arch. Both hotels have all the amenities you asked for and are 4 star rated. Okay, I'll book the Pear Tree Inn for you.","I'll get that list for you right away. There are two hotels available: The Drury Inn & Suites at $183 a night, which is a two-minute walk from the Gateway Arch and the convention center, and the Pear Tree Inn, St. Louis near Union Station at $134 a night, situated in downtown, a 6 minute walk from Union Station and miles from the Gateway Arch. Both are 4 star rated and have all the amenities you asked for. I'll book the Pear Tree Inn for you now.",test
dlg-2936b0ce-7f10-4ff0-9996-00c25f35dc22,dlg-2936b0ce-7f10-4ff0-9996-00c25f35dc22_0_15__g1,dlg-2936b0ce-7f10-4ff0-9996-00c25f35dc22_0_15,"Do you prefer a free breakfast? Drury Inn & Suites, New Orleans. It costs just $180 per night.","Would you like a free breakfast? The Drury Inn & Suites, New Orleans is available for only $180 per night.",train
dlg-2936b0ce-7f10-4ff0-9996-00c25f35dc22,dlg-2936b0ce-7f10-4ff0-9996-00c25f35dc22_0_15__g2,dlg-2936b0ce-7f10-4ff0-9996-00c25f35dc22_0_15,"Do you prefer a free breakfast? Drury Inn & Suites, New Orleans. It costs just $180 per night.","Do you have a preference for a free breakfast? The rate at Drury Inn & Suites, New Orleans is just $180 per night.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_0_7__g1,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_0_7,There are restaurants right next to the hotel but not inside the hotel.,"The hotel does not have any restaurants inside, but there are several located right next to it.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_0_7__g2,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_0_7,There are restaurants right next to the hotel but not inside the hotel.,"While there are no restaurants within the hotel itself, you can find some situated immediately adjacent to the building.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_8_9__g1,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_8_9,The hotel is near Downtown but not located directly in it.,"The hotel is situated close to Downtown, although it is not located directly within it.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_8_9__g2,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_8_9,The hotel is near Downtown but not located directly in it.,"While the hotel is near Downtown, it is not actually located inside the downtown area.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_10_12__g1,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_10_12,It's a 1 mile drive. No. The hotel itself doesn't have a restaurant.,"It is a 1 mile drive. No, the hotel does not have a restaurant of its own.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_10_12__g2,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_10_12,It's a 1 mile drive. No. The hotel itself doesn't have a restaurant.,"It's a drive of 1 mile. No, there is no restaurant located within the hotel itself.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_13_16__g1,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_13_16,"Yes, it has a pool, fitness center and a hot tub that are located outdoors. Yes, the hotel has a spa and a fitness center.","Yes, the hotel features an outdoor pool, fitness center, and hot tub. Additionally, there is a spa and a fitness center available.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_13_16__g2,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_13_16,"Yes, it has a pool, fitness center and a hot tub that are located outdoors. Yes, the hotel has a spa and a fitness center.","The hotel does have an outdoor pool, fitness center, and hot tub. It also offers a spa and a fitness center.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_17_18__g1,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_17_18,"Yes, the rooms have a mini fridge and a coffee maker.","Yes, each room is equipped with a coffee maker and a mini fridge.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_17_18__g2,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_17_18,"Yes, the rooms have a mini fridge and a coffee maker.",The rooms do include a mini fridge and a coffee maker.,train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_19_22__g1,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_19_22,"Sure thing. There are 3 room types deluxe, firehouse, and penthouse.","Of course. We offer 3 types of rooms: deluxe, firehouse, and penthouse.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_19_22__g2,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_19_22,"Sure thing. There are 3 room types deluxe, firehouse, and penthouse.","Certainly. There are 3 room types available, which are deluxe, firehouse, and penthouse.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_23_27__g1,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_23_27,"Sure thing, address: 400 Squaw Creek Rd, Olympic Valley, CA 96146.","Certainly, the address is 400 Squaw Creek Rd, Olympic Valley, CA 96146.",train
dlg-2938debf-c9b9-46cf-8448-f1c28421c854,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_23_27__g2,dlg-2938debf-c9b9-46cf-8448-f1c28421c854_23_27,"Sure thing, address: 400 Squaw Creek Rd, Olympic Valley, CA 96146.","Of course, the location is 400 Squaw Creek Rd, Olympic Valley, CA 96146.",train
dlg-294412ba-a87f-4499-9342-e0b0de30f3d9,dlg-294412ba-a87f-4499-9342-e0b0de30f3d9_0_8__g1,dlg-294412ba-a87f-4499-9342-e0b0de30f3d9_0_8,"Got it. Comfort Inn is $100 a night. This simple 3-story hotel is a 3-minute walk from Santa Fe Place Mall, 6.1 miles from Santa Fe Plaza National Historic Landmark and 6.7 miles from the Georgia O'Keeffe Museum. All rooms have an suite bathrooms with showers, as well as free WiFi, flat-screen TVs and coffeemakers. Some also come with microwaves and mini-fridges, while suites add separate living spaces. Complimentary hot breakfast buffet is provided. There are computers for guest use, and meeting space is also available. Other amenities include an indoor heated pool and hot tub, an exercise room and guest laundry facilities, as well as free large-vehicle parking.","Understood. The Comfort Inn costs $100 per night. This straightforward 3-story hotel is located just a 3-minute walk from Santa Fe Place Mall, 6.1 miles from Santa Fe Plaza National Historic Landmark, and 6.7 miles from the Georgia O'Keeffe Museum. Every room features a suite bathroom with a shower, along with free WiFi, flat-screen TVs, and coffeemakers. Certain rooms also include microwaves and mini-fridges, while the suites offer separate living areas. A complimentary hot breakfast buffet is served. Guests can access computers and meeting space. Additional amenities include an indoor heated pool and hot tub, a fitness center, guest laundry, and free parking for large vehicles.",test
dlg-294412ba-a87f-4499-9342-e0b0de30f3d9,dlg-294412ba-a87f-4499-9342-e0b0de30f3d9_0_8__g2,dlg-294412ba-a87f-4499-9342-e0b0de30f3d9_0_8,"Got it. Comfort Inn is $100 a night. This simple 3-story hotel is a 3-minute walk from Santa Fe Place Mall, 6.1 miles from Santa Fe Plaza National Historic Landmark and 6.7 miles from the Georgia O'Keeffe Museum. All rooms have an suite bathrooms with showers, as well as free WiFi, flat-screen TVs and coffeemakers. Some also come with microwaves and mini-fridges, while suites add separate living spaces. Complimentary hot breakfast buffet is provided. There are computers for guest use, and meeting space is also available. Other amenities include an indoor heated pool and hot tub, an exercise room and guest laundry facilities, as well as free large-vehicle parking.","I've noted that. The Comfort Inn is priced at $100 a night. This simple 3-story hotel is a 3-minute walk from Santa Fe Place Mall, 6.1 miles from Santa Fe Plaza National Historic Landmark, and 6.7 miles from the Georgia O'Keeffe Museum. All rooms are equipped with suite bathrooms with showers, free WiFi, flat-screen TVs, and coffeemakers. Some rooms also have microwaves and mini-fridges, and the suites provide separate living spaces. They offer a complimentary hot breakfast buffet. There are also computers for guest use and available meeting space. Other features include an indoor heated pool and hot tub, an exercise room, guest laundry facilities, and free large-vehicle parking.",test
dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc,dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc_0_11__g1,dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc_0_11,"Okay, Let me look for a hotel for you. Just a moment. I have found 2 hotels with your requirements, Drury Inn & Suites Nashville Airport. and the. Sheraton Music City Hotel.",Please wait a moment while I search for a hotel for you. I have found 2 hotels that meet your requirements: Drury Inn & Suites Nashville Airport and the Sheraton Music City Hotel.,train
dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc,dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc_0_11__g2,dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc_0_11,"Okay, Let me look for a hotel for you. Just a moment. I have found 2 hotels with your requirements, Drury Inn & Suites Nashville Airport. and the. Sheraton Music City Hotel.","Let me check for a hotel for you; just a moment. I've located 2 hotels based on your requirements, which are the Drury Inn & Suites Nashville Airport and the Sheraton Music City Hotel.",train
dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc,dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc_12_15__g1,dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc_12_15,$173. $143.,$173. $143.,train
dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc,dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc_12_15__g2,dlg-294e78c6-2d85-4d67-a8b7-a83a1ca045bc_12_15,$173. $143.,$173. $143.,train
dlg-295aa310-1824-4ff5-8e45-66d753512cfe,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_1_9__g1,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_1_9,I found a room at Caliente Tropics for $65 a night.,I've located a room at Caliente Tropics for $65 a night.,test
dlg-295aa310-1824-4ff5-8e45-66d753512cfe,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_1_9__g2,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_1_9,I found a room at Caliente Tropics for $65 a night.,I found a room at Caliente Tropics priced at $65 a night.,test
dlg-295aa310-1824-4ff5-8e45-66d753512cfe,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_10_13__g1,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_10_13,4 star customer rating.,A 4 star customer rating.,test
dlg-295aa310-1824-4ff5-8e45-66d753512cfe,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_10_13__g2,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_10_13,4 star customer rating.,The customer rating is 4 stars.,test
dlg-295aa310-1824-4ff5-8e45-66d753512cfe,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_14_18__g1,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_14_18,"Retaining its 1960's-style exterior, this tiki-themed budget hotel is 6 miles from the Palm Springs Air Museum and 8 miles from the city's Aerial Tramway. Vibrant Polynesian-inspired rooms feature free Wi-Fi and cable TV, plus coffeemakers and mini fridges. Suites add living rooms with sofas. There's a restaurant and a bar, plus a pool and a 12-person hot tub surrounded by lounge chairs, tiki torches and cabanas. Other amenities include a spa and a lawn with barbecue grills and picnic tables. Guests liked the comfortable beds, Guests liked the large rooms, though some commented they were dated, Rooms had views & TV's. Near the city center, shopping, sightseeing, restaurants & bars nearby, Guests noted the affordable parking, Near the airport.","This tiki-themed budget hotel maintains its 1960s-style exterior and is located 6 miles from the Palm Springs Air Museum and 8 miles from the city's Aerial Tramway. The vibrant Polynesian-inspired rooms come with free Wi-Fi, cable TV, coffeemakers, and mini fridges, while suites include living rooms with sofas. On-site facilities include a restaurant, a bar, a pool, and a 12-person hot tub surrounded by cabanas, tiki torches, and lounge chairs. Additional amenities feature a spa, a lawn with picnic tables and barbecue grills, and rooms with TVs and views. Guests appreciated the comfortable beds, large rooms, and affordable parking, though some mentioned the decor was dated. The hotel is near the airport, the city center, shopping, sightseeing, restaurants, and bars.",test
dlg-295aa310-1824-4ff5-8e45-66d753512cfe,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_14_18__g2,dlg-295aa310-1824-4ff5-8e45-66d753512cfe_14_18,"Retaining its 1960's-style exterior, this tiki-themed budget hotel is 6 miles from the Palm Springs Air Museum and 8 miles from the city's Aerial Tramway. Vibrant Polynesian-inspired rooms feature free Wi-Fi and cable TV, plus coffeemakers and mini fridges. Suites add living rooms with sofas. There's a restaurant and a bar, plus a pool and a 12-person hot tub surrounded by lounge chairs, tiki torches and cabanas. Other amenities include a spa and a lawn with barbecue grills and picnic tables. Guests liked the comfortable beds, Guests liked the large rooms, though some commented they were dated, Rooms had views & TV's. Near the city center, shopping, sightseeing, restaurants & bars nearby, Guests noted the affordable parking, Near the airport.","Preserving its 1960s-style exterior, this budget hotel features a tiki theme and is situated 8 miles from the Aerial Tramway and 6 miles from the Palm Springs Air Museum. Each vibrant Polynesian-inspired room is equipped with a mini fridge, coffeemaker, cable TV, and free Wi-Fi, with suites offering extra living rooms and sofas. The property boasts a restaurant, a bar, a pool, and a 12-person hot tub with lounge chairs, tiki torches, and cabanas. Guests also have access to a spa, a lawn with barbecue grills and picnic tables, and rooms with TVs and views. Located near the airport, city center, shopping, and various dining options, the hotel offers affordable parking. While some guests noted the rooms were dated, they enjoyed the large rooms, comfortable beds, and convenient location.",test
dlg-29654acd-698e-4919-93f9-dded578a3053,dlg-29654acd-698e-4919-93f9-dded578a3053_1_18__g1,dlg-29654acd-698e-4919-93f9-dded578a3053_1_18,"Are you planning on staying near a beach? There are standard rooms, condos, suites, cottages, apartments, motels, and studios.","Do you intend to stay close to a beach? We offer standard rooms, condos, suites, cottages, apartments, motels, and studios.",validation
dlg-29654acd-698e-4919-93f9-dded578a3053,dlg-29654acd-698e-4919-93f9-dded578a3053_1_18__g2,dlg-29654acd-698e-4919-93f9-dded578a3053_1_18,"Are you planning on staying near a beach? There are standard rooms, condos, suites, cottages, apartments, motels, and studios.","Are you looking for accommodations near a beach? Options include standard rooms, condos, suites, cottages, apartments, motels, and studios.",validation
